slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
linje01,Jeremy Lin,HOUSTON ROCKETS,HOME,SAN ANTONIO SPURS,LOSS,2520,11,21,4,5,12,12,1,2,7,2,2,2,2,34.5
aldrila01,LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,HOME,TORONTO RAPTORS,WIN,2314,11,19,0,0,8,8,4,8,0,2,2,1,2,27.9
parketo01,Tony Parker,SAN ANTONIO SPURS,AWAY,HOUSTON ROCKETS,WIN,2561,9,18,1,3,8,9,0,12,12,0,0,3,1,26.2
jamesle01,LeBron James,MIAMI HEAT,HOME,ATLANTA HAWKS,WIN,2421,10,16,1,2,6,7,1,6,6,2,0,3,0,25.1
leeda02,David Lee,GOLDEN STATE WARRIORS,AWAY,CHARLOTTE BOBCATS,WIN,2082,10,14,0,0,5,5,5,6,4,1,0,3,4,23.7
holidjr01,Jrue Holiday,PHILADELPHIA 76ERS,HOME,DETROIT PISTONS,WIN,2209,11,20,1,4,2,4,1,4,8,2,1,3,4,20.2
ginobma01,Manu Ginobili,SAN ANTONIO SPURS,AWAY,HOUSTON ROCKETS,WIN,2189,7,12,3,7,5,6,0,5,6,1,0,2,2,19.9
mayooj01,O.J. Mayo,DALLAS MAVERICKS,HOME,SACRAMENTO KINGS,WIN,1703,6,9,3,4,4,5,1,6,4,1,0,2,0,19.0
asikom01,Omer Asik,HOUSTON ROCKETS,HOME,SAN ANTONIO SPURS,LOSS,2104,5,11,0,0,11,14,4,6,2,1,2,2,4,18.9
garcifr01,Francisco Garcia,SACRAMENTO KINGS,AWAY,DALLAS MAVERICKS,LOSS,1851,9,16,7,12,0,0,0,1,1,0,3,0,4,18.9
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,AWAY,CHARLOTTE BOBCATS,WIN,2193,10,22,4,7,3,4,1,6,7,1,0,3,5,18.6
turneev01,Evan Turner,PHILADELPHIA 76ERS,HOME,DETROIT PISTONS,WIN,2394,8,13,1,1,1,2,1,10,7,0,0,1,2,18.5
nealga01,Gary Neal,SAN ANTONIO SPURS,AWAY,HOUSTON ROCKETS,WIN,2102,11,18,7,10,0,0,0,0,0,1,0,2,4,18.2
wadedw01,Dwyane Wade,MIAMI HEAT,HOME,ATLANTA HAWKS,WIN,2064,11,13,1,1,3,6,0,4,3,0,0,4,4,17.8
youngth01,Thaddeus Young,PHILADELPHIA 76ERS,HOME,DETROIT PISTONS,WIN,2232,9,13,0,0,2,6,3,1,1,5,0,2,3,17.8
couside01,DeMarcus Cousins,SACRAMENTO KINGS,AWAY,DALLAS MAVERICKS,LOSS,2085,10,17,0,1,5,6,5,1,1,1,0,4,2,17.4
monrogr01,Greg Monroe,DETROIT PISTONS,AWAY,PHILADELPHIA 76ERS,LOSS,2070,7,13,0,0,8,10,1,6,3,1,0,2,3,17.3
hicksjj01,J.J. Hickson,PORTLAND TRAIL BLAZERS,HOME,TORONTO RAPTORS,WIN,1391,7,7,0,0,2,3,3,8,0,1,0,1,2,17.2
horfoal01,Al Horford,ATLANTA HAWKS,AWAY,MIAMI HEAT,LOSS,2389,8,14,0,0,4,4,4,7,1,2,0,3,3,16.8
princta01,Tayshaun Prince,DETROIT PISTONS,AWAY,PHILADELPHIA 76ERS,LOSS,2232,6,12,0,1,4,4,4,4,2,1,1,1,0,16.1
