slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
hardeja01,James Harden,HOUSTON ROCKETS,HOME,OKLAHOMA CITY THUNDER,WIN,2308,12,26,4,12,9,11,0,5,3,3,2,2,1,28.4
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2277,14,25,4,9,2,3,1,1,7,2,1,2,4,26.7
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,MEMPHIS GRIZZLIES,WIN,1704,10,16,4,8,6,6,1,2,3,3,1,3,2,26.1
jamesle01,LeBron James,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,WIN,2000,9,19,0,3,4,4,0,9,11,4,2,3,3,23.9
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,HOUSTON ROCKETS,LOSS,1917,10,16,3,6,2,2,2,6,11,2,0,7,5,21.7
monrogr01,Greg Monroe,MILWAUKEE BUCKS,AWAY,BROOKLYN NETS,WIN,2365,10,14,0,0,3,4,1,12,1,1,1,2,4,19.9
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,WIN,2037,8,15,0,0,6,7,1,9,2,0,1,0,2,19.0
duncati01,Tim Duncan,SAN ANTONIO SPURS,AWAY,NEW YORK KNICKS,WIN,2110,6,10,0,0,4,6,1,9,6,1,2,1,4,18.0
willima01,Mo Williams,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,WIN,1676,8,10,2,3,3,3,0,1,3,1,0,2,2,17.8
bayleje01,Jerryd Bayless,MILWAUKEE BUCKS,AWAY,BROOKLYN NETS,WIN,2800,8,15,6,10,4,7,0,3,2,0,0,2,2,17.0
leonaka01,Kawhi Leonard,SAN ANTONIO SPURS,AWAY,NEW YORK KNICKS,WIN,2165,8,16,1,4,1,1,2,12,1,2,4,2,4,16.9
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,AWAY,HOUSTON ROCKETS,LOSS,2100,9,19,4,9,7,9,1,3,0,0,2,5,0,16.5
chandty01,Tyson Chandler,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,LOSS,2159,7,10,0,0,0,1,6,11,1,0,0,0,3,16.4
lawsoty01,Ty Lawson,HOUSTON ROCKETS,HOME,OKLAHOMA CITY THUNDER,WIN,2209,6,10,0,2,2,7,2,3,11,4,0,4,3,16.2
rubiori01,Ricky Rubio,MINNESOTA TIMBERWOLVES,HOME,PORTLAND TRAIL BLAZERS,LOSS,1917,4,10,0,2,4,4,0,9,9,3,0,1,4,16.0
mccontj01,T.J. McConnell,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,LOSS,1386,3,4,0,0,0,0,1,6,12,1,0,0,1,15.9
clarkia01,Ian Clark,GOLDEN STATE WARRIORS,HOME,MEMPHIS GRIZZLIES,WIN,720,4,4,1,1,6,6,1,2,1,0,0,0,0,15.8
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,BROOKLYN NETS,WIN,2337,6,12,2,5,3,4,1,4,3,1,1,0,2,15.5
greendr01,Draymond Green,GOLDEN STATE WARRIORS,HOME,MEMPHIS GRIZZLIES,WIN,1617,4,7,3,4,0,0,0,9,8,0,3,2,2,15.3
aminual01,Al-Farouq Aminu,PORTLAND TRAIL BLAZERS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1944,7,12,2,5,1,2,3,6,1,0,1,0,5,14.3
howardw01,Dwight Howard,HOUSTON ROCKETS,HOME,OKLAHOMA CITY THUNDER,WIN,2078,6,13,0,0,4,7,2,6,0,2,4,1,2,14.3
martike02,Kevin Martin,MINNESOTA TIMBERWOLVES,HOME,PORTLAND TRAIL BLAZERS,LOSS,2101,7,12,2,4,8,11,0,2,1,0,0,3,3,14.3
ibakase01,Serge Ibaka,OKLAHOMA CITY THUNDER,AWAY,HOUSTON ROCKETS,LOSS,2032,6,14,0,1,0,0,6,8,2,1,4,1,3,14.2
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,BROOKLYN NETS,WIN,2532,8,16,1,3,4,5,3,5,3,0,2,4,4,14.1
ezelife01,Festus Ezeli,GOLDEN STATE WARRIORS,HOME,MEMPHIS GRIZZLIES,WIN,1226,4,5,0,0,3,3,3,7,0,0,3,1,2,13.6
dellama01,Matthew Dellavedova,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,WIN,2062,5,8,1,3,1,2,3,2,9,0,0,3,2,13.2
porzikr01,Kristaps Porzingis,NEW YORK KNICKS,HOME,SAN ANTONIO SPURS,LOSS,1448,5,15,1,5,2,2,8,6,1,3,2,2,5,13.0
parketo01,Tony Parker,SAN ANTONIO SPURS,AWAY,NEW YORK KNICKS,WIN,1765,7,12,0,0,2,2,0,1,3,0,0,0,0,12.8
youngth01,Thaddeus Young,BROOKLYN NETS,HOME,MILWAUKEE BUCKS,LOSS,1519,6,11,0,0,1,1,2,4,5,0,1,1,2,12.7
thompho01,Hollis Thompson,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,LOSS,1862,3,7,1,4,5,6,1,5,4,1,0,1,1,12.5
okafoja01,Jahlil Okafor,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,LOSS,1614,11,21,0,0,2,3,2,1,0,0,0,1,4,12.4
lopezbr01,Brook Lopez,BROOKLYN NETS,HOME,MILWAUKEE BUCKS,LOSS,2064,6,10,0,1,6,7,1,8,1,0,2,4,5,12.2
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,HOME,MEMPHIS GRIZZLIES,WIN,1587,6,11,2,3,0,0,0,7,2,0,2,2,0,11.6
anthoca01,Carmelo Anthony,NEW YORK KNICKS,HOME,SAN ANTONIO SPURS,LOSS,2128,4,17,1,3,10,12,3,4,2,1,0,1,3,11.4
aldrila01,LaMarcus Aldridge,SAN ANTONIO SPURS,AWAY,NEW YORK KNICKS,WIN,1930,8,15,0,0,3,4,1,5,0,0,0,2,1,11.1
johnsjo02,Joe Johnson,BROOKLYN NETS,HOME,MILWAUKEE BUCKS,LOSS,2450,5,14,2,7,2,2,1,2,6,0,0,0,2,10.9
