slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
aldrila01,LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,WIN,2223,17,28,0,0,4,4,3,10,5,2,0,0,1,35.4
drumman01,Andre Drummond,DETROIT PISTONS,AWAY,MILWAUKEE BUCKS,WIN,2257,8,13,0,0,8,14,7,12,0,2,3,2,3,25.1
varejan01,Anderson Varejao,CLEVELAND CAVALIERS,HOME,DENVER NUGGETS,WIN,1670,7,9,0,0,4,6,3,10,3,2,3,1,0,24.0
millspa01,Paul Millsap,ATLANTA HAWKS,HOME,LOS ANGELES CLIPPERS,WIN,2238,12,20,1,3,0,2,1,8,6,1,3,1,3,23.2
korveky01,Kyle Korver,ATLANTA HAWKS,HOME,LOS ANGELES CLIPPERS,WIN,1964,8,12,6,9,1,1,0,3,5,0,0,0,1,21.8
holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,HOME,DALLAS MAVERICKS,LOSS,2177,10,17,4,5,2,2,1,3,9,0,0,3,4,21.4
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,AWAY,ATLANTA HAWKS,LOSS,2194,10,17,0,0,4,4,1,6,4,0,1,0,2,21.3
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2311,11,23,1,3,10,12,1,6,0,1,2,4,1,21.0
thomptr01,Tristan Thompson,CLEVELAND CAVALIERS,HOME,DENVER NUGGETS,WIN,2069,6,13,0,0,5,6,9,12,1,0,3,2,0,20.6
paulch01,Chris Paul,LOS ANGELES CLIPPERS,AWAY,ATLANTA HAWKS,LOSS,2212,7,17,0,3,5,6,0,3,11,3,0,1,1,19.7
monrogr01,Greg Monroe,DETROIT PISTONS,AWAY,MILWAUKEE BUCKS,WIN,1880,6,15,0,0,6,6,7,10,3,0,2,1,2,19.5
tuckepj01,P.J. Tucker,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,WIN,2425,8,13,2,2,0,2,4,2,4,4,0,1,4,18.9
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,NEW ORLEANS PELICANS,WIN,1926,7,17,1,3,6,8,0,7,3,2,4,1,1,18.7
favorde01,Derrick Favors,UTAH JAZZ,HOME,INDIANA PACERS,LOSS,2248,9,18,0,0,4,4,4,9,0,1,0,0,5,17.5
ellismo01,Monta Ellis,DALLAS MAVERICKS,AWAY,NEW ORLEANS PELICANS,WIN,2358,5,13,0,0,4,6,0,6,10,3,0,1,0,16.9
bledser01,Eric Bledsoe,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,WIN,2419,7,14,3,4,3,4,0,3,7,2,1,4,1,16.7
foyera01,Randy Foye,DENVER NUGGETS,AWAY,CLEVELAND CAVALIERS,LOSS,1567,4,8,3,6,5,5,0,3,3,0,2,0,2,15.6
aminual01,Al-Farouq Aminu,NEW ORLEANS PELICANS,HOME,DALLAS MAVERICKS,LOSS,2014,8,17,0,1,0,0,4,16,1,3,0,3,1,15.2
horfoal01,Al Horford,ATLANTA HAWKS,HOME,LOS ANGELES CLIPPERS,WIN,2025,8,17,0,1,5,8,3,6,2,0,0,1,2,14.6
lopezro01,Robin Lopez,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,WIN,1987,6,11,0,0,0,0,6,4,0,0,4,0,2,14.1
dragigo01,Goran Dragic,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,WIN,2456,6,11,2,5,5,6,0,2,1,4,1,4,4,13.7
cartevi01,Vince Carter,DALLAS MAVERICKS,AWAY,NEW ORLEANS PELICANS,WIN,1446,5,9,3,4,2,2,2,3,4,0,0,1,3,13.6
irvinky01,Kyrie Irving,CLEVELAND CAVALIERS,HOME,DENVER NUGGETS,WIN,2229,9,20,2,5,3,3,1,1,4,1,0,3,2,13.6
hicksjj01,J.J. Hickson,DENVER NUGGETS,AWAY,CLEVELAND CAVALIERS,LOSS,1559,7,13,0,0,1,2,7,4,2,0,0,2,1,13.4
brookaa01,Aaron Brooks,HOUSTON ROCKETS,HOME,PHOENIX SUNS,LOSS,2007,7,18,3,5,0,0,2,2,6,3,0,2,3,13.2
anderry01,Ryan Anderson,NEW ORLEANS PELICANS,HOME,DALLAS MAVERICKS,LOSS,2511,6,19,1,5,5,5,7,7,1,0,0,1,2,13.0
fryech01,Channing Frye,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,WIN,1984,6,12,2,6,0,0,0,6,3,2,1,0,4,13.0
ilyaser01,Ersan Ilyasova,MILWAUKEE BUCKS,HOME,DETROIT PISTONS,LOSS,2193,8,19,2,6,4,5,7,3,1,1,0,4,5,13.0
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1773,7,17,2,4,5,5,1,2,5,0,0,3,2,12.9
burketr01,Trey Burke,UTAH JAZZ,HOME,INDIANA PACERS,LOSS,2329,5,12,2,2,1,2,0,2,9,1,0,1,1,12.7
