slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
davisan02,Anthony Davis,NEW ORLEANS PELICANS,AWAY,CLEVELAND CAVALIERS,WIN,2347,12,18,0,0,6,7,1,6,3,1,8,0,1,32.6
anthoca01,Carmelo Anthony,NEW YORK KNICKS,HOME,BOSTON CELTICS,WIN,1698,8,15,3,5,5,7,2,7,3,4,0,3,3,21.3
irvinky01,Kyrie Irving,CLEVELAND CAVALIERS,HOME,NEW ORLEANS PELICANS,LOSS,2079,8,17,1,4,6,6,0,3,5,2,0,0,1,20.3
gordoer01,Eric Gordon,NEW ORLEANS PELICANS,AWAY,CLEVELAND CAVALIERS,WIN,2135,8,17,1,5,3,5,0,7,9,1,0,0,0,19.9
aldrila01,LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,HOME,MEMPHIS GRIZZLIES,LOSS,2327,11,23,0,0,5,7,4,12,2,0,2,3,3,19.5
randoza01,Zach Randolph,MEMPHIS GRIZZLIES,AWAY,PORTLAND TRAIL BLAZERS,WIN,2168,11,22,0,1,1,1,5,5,3,1,0,0,5,18.1
joneste01,Terrence Jones,HOUSTON ROCKETS,HOME,SAN ANTONIO SPURS,WIN,2296,9,12,0,0,3,8,3,6,0,1,1,1,2,18.0
stephla01,Lance Stephenson,INDIANA PACERS,AWAY,LOS ANGELES LAKERS,WIN,2250,6,9,0,0,3,9,0,14,6,2,0,0,3,17.9
drumman01,Andre Drummond,DETROIT PISTONS,HOME,ORLANDO MAGIC,WIN,1952,5,7,0,0,3,4,5,12,0,1,2,1,1,17.8
conlemi01,Mike Conley,MEMPHIS GRIZZLIES,AWAY,PORTLAND TRAIL BLAZERS,WIN,2076,8,14,2,4,1,2,0,3,7,1,0,2,1,16.4
waitedi01,Dion Waiters,CLEVELAND CAVALIERS,HOME,NEW ORLEANS PELICANS,LOSS,2145,9,13,3,4,0,2,0,0,4,2,1,3,2,16.4
jennibr01,Brandon Jennings,DETROIT PISTONS,HOME,ORLANDO MAGIC,WIN,2018,7,19,2,7,4,7,2,2,8,3,0,2,2,16.1
westda01,David West,INDIANA PACERS,AWAY,LOS ANGELES LAKERS,WIN,1744,8,14,0,0,3,3,2,6,0,0,1,0,1,15.9
diawbo01,Boris Diaw,SAN ANTONIO SPURS,AWAY,HOUSTON ROCKETS,LOSS,2012,9,20,2,2,2,3,4,7,4,0,2,3,5,15.3
gasolpa01,Pau Gasol,LOS ANGELES LAKERS,HOME,INDIANA PACERS,LOSS,2148,10,19,0,0,1,1,2,11,2,0,0,2,2,15.0
hillge01,George Hill,INDIANA PACERS,AWAY,LOS ANGELES LAKERS,WIN,1738,6,9,1,2,0,0,1,6,3,1,0,0,0,14.7
linje01,Jeremy Lin,HOUSTON ROCKETS,HOME,SAN ANTONIO SPURS,WIN,2643,5,13,1,5,7,7,1,2,8,0,1,3,2,14.7
chandty01,Tyson Chandler,NEW YORK KNICKS,HOME,BOSTON CELTICS,WIN,1352,5,6,0,0,2,2,2,11,0,0,0,0,0,14.5
tylerje01,Jeremy Tyler,NEW YORK KNICKS,HOME,BOSTON CELTICS,WIN,1390,7,9,0,0,3,5,3,2,0,0,2,2,2,14.0
meeksjo01,Jodie Meeks,LOS ANGELES LAKERS,HOME,INDIANA PACERS,LOSS,1960,7,16,2,8,5,5,0,2,1,2,0,2,1,13.5
duncati01,Tim Duncan,SAN ANTONIO SPURS,AWAY,HOUSTON ROCKETS,LOSS,1814,6,10,0,0,0,2,6,8,2,1,4,3,5,13.4
marshke01,Kendall Marshall,LOS ANGELES LAKERS,HOME,INDIANA PACERS,LOSS,2359,5,11,1,3,0,1,0,2,13,0,0,1,1,13.2
zellety01,Tyler Zeller,CLEVELAND CAVALIERS,HOME,NEW ORLEANS PELICANS,LOSS,1285,4,8,0,0,5,5,4,6,2,1,0,2,2,13.2
smithjr01,J.R. Smith,NEW YORK KNICKS,HOME,BOSTON CELTICS,WIN,2046,6,14,3,5,2,5,0,1,5,0,2,0,2,12.8
stiemgr01,Greg Stiemsma,NEW ORLEANS PELICANS,AWAY,CLEVELAND CAVALIERS,WIN,1833,4,5,0,0,1,2,2,9,1,1,2,0,4,12.3
hardati02,Tim Hardaway,NEW YORK KNICKS,HOME,BOSTON CELTICS,WIN,1990,5,10,2,4,4,4,0,2,2,1,0,1,3,11.8
gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,AWAY,PORTLAND TRAIL BLAZERS,WIN,2085,7,13,0,0,1,1,0,8,4,3,1,5,3,11.4
