slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
knighbr03,Brandon Knight,MILWAUKEE BUCKS,HOME,PHOENIX SUNS,LOSS,2094,10,20,2,8,4,4,0,2,4,3,1,1,1,21.7
morrima02,Markieff Morris,PHOENIX SUNS,AWAY,MILWAUKEE BUCKS,WIN,2070,10,17,2,4,4,5,4,6,2,1,0,2,3,21.5
monrogr01,Greg Monroe,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,WIN,1667,7,10,0,0,3,4,5,6,3,2,0,1,2,20.0
drumman01,Andre Drummond,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,WIN,2074,8,10,0,0,4,9,7,10,0,2,1,4,3,19.6
thomais02,Isaiah Thomas,PHOENIX SUNS,AWAY,MILWAUKEE BUCKS,WIN,1878,5,8,2,2,7,8,1,3,1,0,0,2,2,14.5
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,PHOENIX SUNS,LOSS,2052,7,13,0,2,2,2,3,9,2,0,1,1,3,14.4
greenda02,Danny Green,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,LOSS,1998,5,10,3,5,0,0,2,4,3,2,1,0,3,14.2
pendeje02,Jeff Ayres,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,LOSS,1015,5,8,0,0,6,7,2,2,0,0,1,0,3,13.5
dragigo01,Goran Dragic,PHOENIX SUNS,AWAY,MILWAUKEE BUCKS,WIN,2329,7,13,2,4,0,0,1,5,3,1,0,3,2,11.2
duncati01,Tim Duncan,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,LOSS,1305,7,12,0,1,1,2,2,5,1,0,2,2,2,11.2
lenal01,Alex Len,PHOENIX SUNS,AWAY,MILWAUKEE BUCKS,WIN,1439,4,7,0,0,1,2,2,6,0,0,5,0,2,11.2
middlkh01,Khris Middleton,MILWAUKEE BUCKS,HOME,PHOENIX SUNS,LOSS,1827,4,9,1,2,4,4,0,1,2,2,0,1,1,10.6
hensojo01,John Henson,MILWAUKEE BUCKS,HOME,PHOENIX SUNS,LOSS,1443,6,9,0,0,1,2,4,2,3,0,1,3,4,10.3
ginobma01,Manu Ginobili,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,LOSS,1658,3,7,2,2,3,4,0,3,8,2,0,4,3,10.2
augusdj01,D.J. Augustin,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,WIN,1342,8,18,1,3,2,3,0,0,5,0,0,2,3,9.5
belinma01,Marco Belinelli,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,LOSS,1359,4,8,2,5,2,2,0,3,2,0,0,2,0,8.3
josepco01,Cory Joseph,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,LOSS,1614,3,4,0,0,1,2,0,4,4,0,1,1,1,8.3
meeksjo01,Jodie Meeks,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,WIN,1798,4,11,0,2,5,5,0,3,3,0,0,0,4,8.3
splitti01,Tiago Splitter,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,LOSS,1658,4,9,0,0,2,4,4,3,2,1,1,2,3,8.1
dudleja01,Jared Dudley,MILWAUKEE BUCKS,HOME,PHOENIX SUNS,LOSS,1436,3,9,0,4,4,4,1,3,2,1,0,0,3,7.7
jennibr01,Brandon Jennings,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,WIN,1749,5,18,1,5,2,2,1,0,7,1,1,2,1,7.3
bledser01,Eric Bledsoe,PHOENIX SUNS,AWAY,MILWAUKEE BUCKS,WIN,2267,3,10,0,4,4,6,2,4,10,2,0,7,2,7.2
diawbo01,Boris Diaw,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,LOSS,1309,3,5,1,1,3,5,1,2,1,0,0,2,0,6.9
jerebjo01,Jonas Jerebko,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,WIN,669,2,3,1,2,0,0,1,4,0,1,0,0,4,5.0
caldwke01,Kentavious Caldwell-Pope,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,WIN,2194,4,9,0,2,2,2,0,0,1,1,1,1,5,4.7
singlky01,Kyle Singler,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,WIN,959,1,1,0,0,1,2,0,3,0,2,0,1,0,4.2
greenge01,Gerald Green,PHOENIX SUNS,AWAY,MILWAUKEE BUCKS,WIN,964,2,9,0,5,3,3,0,4,0,2,1,2,1,3.0
tuckepj01,P.J. Tucker,PHOENIX SUNS,AWAY,MILWAUKEE BUCKS,WIN,1600,2,7,1,3,0,0,1,5,1,1,0,2,1,2.4
morrima03,Marcus Morris,PHOENIX SUNS,AWAY,MILWAUKEE BUCKS,WIN,1168,2,6,0,3,2,3,0,0,2,0,0,1,1,2.2
plumlmi01,Miles Plumlee,PHOENIX SUNS,AWAY,MILWAUKEE BUCKS,WIN,685,2,4,0,0,0,0,1,1,0,0,0,0,2,2.2
pachuza01,Zaza Pachulia,MILWAUKEE BUCKS,HOME,PHOENIX SUNS,LOSS,1437,2,7,0,0,3,4,4,4,2,1,0,6,2,2.1
