slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
garneke01,Kevin Garnett,BOSTON CELTICS,HOME,ATLANTA HAWKS,WIN,2312,10,19,0,0,8,10,4,10,2,3,5,1,1,30.2
lawsoty01,Ty Lawson,DENVER NUGGETS,HOME,LOS ANGELES LAKERS,WIN,1814,13,18,5,6,1,3,0,5,6,0,1,0,0,30.2
iguodan01,Andre Iguodala,PHILADELPHIA 76ERS,HOME,CHICAGO BULLS,WIN,2561,7,12,2,3,4,4,0,4,7,1,1,0,3,21.0
denglu01,Luol Deng,CHICAGO BULLS,AWAY,PHILADELPHIA 76ERS,LOSS,2548,8,16,0,5,3,3,3,14,3,2,2,2,1,20.4
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,AWAY,DENVER NUGGETS,LOSS,2223,13,23,1,4,4,4,0,2,4,1,0,3,3,20.3
breweco01,Corey Brewer,DENVER NUGGETS,HOME,LOS ANGELES LAKERS,WIN,1130,8,12,2,3,0,0,0,3,2,2,1,0,0,17.8
piercpa01,Paul Pierce,BOSTON CELTICS,HOME,ATLANTA HAWKS,WIN,2412,5,11,1,2,7,8,1,4,7,2,1,3,3,17.2
bynuman01,Andrew Bynum,LOS ANGELES LAKERS,AWAY,DENVER NUGGETS,LOSS,1793,4,11,0,0,3,5,6,10,3,0,4,0,0,16.2
willima02,Marvin Williams,ATLANTA HAWKS,AWAY,BOSTON CELTICS,LOSS,2180,6,13,4,5,0,0,2,6,3,1,1,0,4,14.7
smithjo03,Josh Smith,ATLANTA HAWKS,AWAY,BOSTON CELTICS,LOSS,2239,7,18,0,0,4,4,1,8,4,2,1,1,4,14.2
holidjr01,Jrue Holiday,PHILADELPHIA 76ERS,HOME,CHICAGO BULLS,WIN,2444,4,11,2,4,4,5,0,3,4,2,0,0,0,13.2
farieke01,Kenneth Faried,DENVER NUGGETS,HOME,LOS ANGELES LAKERS,WIN,1673,6,11,0,0,3,3,4,7,0,1,2,3,3,12.8
gallida01,Danilo Gallinari,DENVER NUGGETS,HOME,LOS ANGELES LAKERS,WIN,1662,5,13,2,6,0,0,1,3,7,1,1,0,3,11.9
rondora01,Rajon Rondo,BOSTON CELTICS,HOME,ATLANTA HAWKS,WIN,2326,7,14,0,0,0,0,1,1,8,1,1,5,0,10.3
gibsota01,Taj Gibson,CHICAGO BULLS,AWAY,PHILADELPHIA 76ERS,LOSS,1742,4,10,0,0,6,7,2,3,0,0,2,1,2,10.1
