slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
randoza01,Zach Randolph,MEMPHIS GRIZZLIES,HOME,LOS ANGELES CLIPPERS,WIN,2249,9,18,0,0,9,10,6,5,2,1,0,1,5,22.7
lopezbr01,Brook Lopez,BROOKLYN NETS,AWAY,CHICAGO BULLS,LOSS,2096,8,16,0,0,6,6,3,6,1,0,7,2,3,20.3
allenra02,Ray Allen,MIAMI HEAT,AWAY,MILWAUKEE BUCKS,WIN,1813,8,14,5,8,2,2,0,3,2,0,0,0,1,18.3
boozeca01,Carlos Boozer,CHICAGO BULLS,HOME,BROOKLYN NETS,WIN,2411,9,15,0,0,4,5,1,15,3,1,0,4,2,18.2
ilyaser01,Ersan Ilyasova,MILWAUKEE BUCKS,HOME,MIAMI HEAT,LOSS,1966,7,12,1,2,0,0,2,6,4,3,1,2,3,15.9
jamesle01,LeBron James,MIAMI HEAT,AWAY,MILWAUKEE BUCKS,WIN,1968,9,14,2,4,2,4,0,5,6,0,0,5,2,14.9
sandela01,Larry Sanders,MILWAUKEE BUCKS,HOME,MIAMI HEAT,LOSS,2091,7,10,0,0,2,4,4,7,1,2,1,3,5,14.3
conlemi01,Mike Conley,MEMPHIS GRIZZLIES,HOME,LOS ANGELES CLIPPERS,WIN,2231,1,9,0,4,4,4,2,4,10,3,2,0,0,14.1
jennibr01,Brandon Jennings,MILWAUKEE BUCKS,HOME,MIAMI HEAT,LOSS,2177,5,15,1,7,5,7,1,4,8,5,0,4,3,14.0
willide01,Deron Williams,BROOKLYN NETS,AWAY,CHICAGO BULLS,LOSS,2402,5,14,3,8,5,5,0,2,4,1,1,2,0,13.3
denglu01,Luol Deng,CHICAGO BULLS,HOME,BROOKLYN NETS,WIN,2610,9,23,1,6,2,3,2,8,3,2,0,3,2,12.2
mbahalu01,Luc Mbah a Moute,MILWAUKEE BUCKS,HOME,MIAMI HEAT,LOSS,2004,3,5,0,1,6,8,1,5,2,0,0,1,1,11.1
