slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,GOLDEN STATE WARRIORS,WIN,1866,18,28,9,12,6,7,0,0,7,6,0,0,3,47.9
couside01,DeMarcus Cousins,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,2323,12,20,1,1,12,15,1,19,2,1,4,6,4,30.6
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,INDIANA PACERS,LOSS,2229,10,17,1,4,2,2,0,3,18,2,1,2,2,28.5
denglu01,Luol Deng,MIAMI HEAT,AWAY,ATLANTA HAWKS,WIN,2251,11,17,1,3,7,10,2,9,0,4,0,1,1,28.0
lopezbr01,Brook Lopez,BROOKLYN NETS,HOME,NEW YORK KNICKS,WIN,2207,13,23,0,0,7,8,2,6,2,1,4,2,4,26.5
rondora01,Rajon Rondo,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,2368,8,16,4,6,4,6,5,5,9,5,0,4,4,25.9
hardeja01,James Harden,HOUSTON ROCKETS,AWAY,PHOENIX SUNS,WIN,2004,6,16,1,9,14,17,1,9,7,3,1,2,5,25.0
mcderdo01,Doug McDermott,CHICAGO BULLS,HOME,TORONTO RAPTORS,WIN,1832,13,17,4,5,0,0,2,2,1,0,0,0,3,24.8
davisan02,Anthony Davis,NEW ORLEANS PELICANS,HOME,PHILADELPHIA 76ERS,WIN,2302,9,22,0,2,16,20,2,5,1,2,2,2,3,24.4
arizatr01,Trevor Ariza,HOUSTON ROCKETS,AWAY,PHOENIX SUNS,WIN,1932,8,12,4,7,5,6,1,5,3,5,0,3,4,24.1
lowryky01,Kyle Lowry,TORONTO RAPTORS,AWAY,CHICAGO BULLS,LOSS,2221,9,18,2,7,7,8,1,2,8,1,1,1,3,24.0
parsoch01,Chandler Parsons,DALLAS MAVERICKS,AWAY,ORLANDO MAGIC,LOSS,2184,9,11,6,7,0,0,0,4,4,2,3,4,0,24.0
zelleco01,Cody Zeller,CHARLOTTE HORNETS,AWAY,MILWAUKEE BUCKS,WIN,1881,9,12,0,0,5,5,5,3,2,0,0,0,0,24.0
holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,HOME,PHILADELPHIA 76ERS,WIN,2005,8,17,1,4,7,8,0,3,12,4,0,4,1,23.8
gallida01,Danilo Gallinari,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,2246,6,11,3,5,12,13,0,3,2,3,0,3,1,23.2
