slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
jamesle01,LeBron James,MIAMI HEAT,HOME,OKLAHOMA CITY THUNDER,WIN,2630,11,23,1,4,6,8,5,9,3,0,0,4,1,20.4
wadedw01,Dwyane Wade,MIAMI HEAT,HOME,OKLAHOMA CITY THUNDER,WIN,2695,8,22,0,0,9,11,2,5,7,2,0,5,4,15.2
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,AWAY,MIAMI HEAT,LOSS,2351,11,19,1,4,2,4,2,4,0,1,2,5,5,13.3
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,MIAMI HEAT,LOSS,2327,8,18,1,4,2,2,0,5,4,0,2,2,2,12.5
perkike01,Kendrick Perkins,OKLAHOMA CITY THUNDER,AWAY,MIAMI HEAT,LOSS,2037,3,5,0,0,4,6,6,6,0,0,1,0,3,12.4
battish01,Shane Battier,MIAMI HEAT,HOME,OKLAHOMA CITY THUNDER,WIN,2107,2,2,2,2,3,3,0,3,0,1,0,0,3,9.1
boshch01,Chris Bosh,MIAMI HEAT,HOME,OKLAHOMA CITY THUNDER,WIN,2226,3,12,0,0,4,4,4,7,0,0,2,1,1,7.7
hardeja01,James Harden,OKLAHOMA CITY THUNDER,AWAY,MIAMI HEAT,LOSS,2050,2,10,0,4,5,7,1,5,6,2,0,2,4,6.8
hasleud01,Udonis Haslem,MIAMI HEAT,HOME,OKLAHOMA CITY THUNDER,WIN,858,1,1,0,0,4,4,2,1,0,0,1,1,2,6.3
jonesja02,James Jones,MIAMI HEAT,HOME,OKLAHOMA CITY THUNDER,WIN,734,1,2,1,2,3,3,0,2,0,1,0,0,1,6.2
fishede01,Derek Fisher,OKLAHOMA CITY THUNDER,AWAY,MIAMI HEAT,LOSS,1695,3,8,2,3,1,1,0,0,0,2,0,0,2,5.8
ibakase01,Serge Ibaka,OKLAHOMA CITY THUNDER,AWAY,MIAMI HEAT,LOSS,1343,2,5,0,0,1,2,0,5,0,0,2,0,2,4.0
sefolth01,Thabo Sefolosha,OKLAHOMA CITY THUNDER,AWAY,MIAMI HEAT,LOSS,1633,3,8,0,2,0,0,1,1,1,3,1,2,3,3.8
millemi01,Mike Miller,MIAMI HEAT,HOME,OKLAHOMA CITY THUNDER,WIN,393,1,2,0,1,2,2,1,1,0,0,1,0,3,3.5
chalmma01,Mario Chalmers,MIAMI HEAT,HOME,OKLAHOMA CITY THUNDER,WIN,2388,1,8,0,3,0,0,0,3,3,2,1,1,2,0.7
collini01,Nick Collison,OKLAHOMA CITY THUNDER,AWAY,MIAMI HEAT,LOSS,793,1,3,0,0,0,2,1,1,0,1,0,0,4,-0.1
cookda02,Daequan Cook,OKLAHOMA CITY THUNDER,AWAY,MIAMI HEAT,LOSS,171,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7
coleno01,Norris Cole,MIAMI HEAT,HOME,OKLAHOMA CITY THUNDER,WIN,369,0,2,0,1,0,0,0,0,0,0,0,0,2,-2.2
