slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
davisgl01,Glen Davis,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,WIN,1349,7,10,0,0,4,4,4,1,0,2,0,0,0,18.9
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,LOSS,2584,10,22,6,11,7,8,0,6,2,2,0,7,5,17.4
gasolpa01,Pau Gasol,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,LOSS,2650,6,13,0,1,9,10,1,5,3,0,2,4,4,14.0
piercpa01,Paul Pierce,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,WIN,2176,7,12,0,1,5,7,1,5,5,1,0,5,3,13.1
garneke01,Kevin Garnett,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,WIN,1590,5,13,0,0,3,3,3,3,3,2,1,2,3,10.5
robinna01,Nate Robinson,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,WIN,1010,4,8,2,4,2,2,1,1,2,1,0,1,2,9.6
artesro01,Metta World Peace,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,LOSS,2514,4,10,0,1,1,1,4,3,3,0,1,0,2,9.3
allenra02,Ray Allen,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,WIN,2488,4,11,0,4,4,4,0,5,1,1,0,0,3,7.9
rondora01,Rajon Rondo,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,WIN,1887,5,15,0,1,0,2,2,3,3,3,0,1,0,7.1
perkike01,Kendrick Perkins,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,WIN,1481,3,5,0,0,0,0,3,4,0,0,0,0,2,6.2
odomla01,Lamar Odom,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,LOSS,2345,5,10,0,1,0,1,1,6,1,1,0,1,5,5.8
farmajo01,Jordan Farmar,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,LOSS,647,1,2,1,2,0,0,0,2,1,2,0,1,1,3.9
fishede01,Derek Fisher,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,LOSS,1831,3,6,0,2,0,1,0,1,2,1,0,1,4,2.7
brownsh01,Shannon Brown,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,LOSS,679,2,5,0,1,1,1,0,0,0,0,0,0,1,1.9
allento01,Tony Allen,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,WIN,1107,1,4,0,1,1,1,2,1,1,1,1,2,3,1.5
vujacsa01,Sasha Vujacic,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,LOSS,420,0,1,0,1,0,0,2,0,1,0,0,0,0,1.4
bynuman01,Andrew Bynum,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,LOSS,730,1,2,0,0,0,0,0,3,0,0,0,1,1,0.5
daniema01,Marquis Daniels,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,WIN,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
wallara01,Rasheed Wallace,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,WIN,1305,1,5,1,1,0,0,0,2,0,1,0,1,5,-1.5
