slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
couside01,DeMarcus Cousins,SACRAMENTO KINGS,HOME,BROOKLYN NETS,WIN,2070,13,27,2,4,12,13,6,7,1,0,1,1,6,30.2
gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,HOME,PORTLAND TRAIL BLAZERS,WIN,2449,11,18,1,1,8,8,1,3,5,0,0,0,2,27.1
batumni01,Nicolas Batum,CHARLOTTE HORNETS,AWAY,CHICAGO BULLS,LOSS,2082,10,17,5,6,3,3,3,5,2,2,0,2,1,24.7
georgpa01,Paul George,INDIANA PACERS,HOME,MINNESOTA TIMBERWOLVES,WIN,2310,8,17,4,6,9,10,0,9,4,1,0,1,2,24.6
gallida01,Danilo Gallinari,DENVER NUGGETS,HOME,HOUSTON ROCKETS,WIN,2133,7,9,3,4,10,10,1,0,3,1,0,2,3,24.1
jackja01,Jarrett Jack,BROOKLYN NETS,AWAY,SACRAMENTO KINGS,LOSS,1983,5,10,1,3,10,11,0,1,12,1,0,1,1,23.9
rondora01,Rajon Rondo,SACRAMENTO KINGS,HOME,BROOKLYN NETS,WIN,2629,10,19,2,4,1,4,2,8,14,2,0,4,2,23.3
jamesle01,LeBron James,CLEVELAND CAVALIERS,AWAY,NEW YORK KNICKS,WIN,2363,12,21,0,2,7,10,0,3,6,2,1,3,4,23.1
joneste01,Terrence Jones,HOUSTON ROCKETS,AWAY,DENVER NUGGETS,LOSS,1251,9,12,3,4,2,2,4,3,0,0,4,2,1,22.3
hardeja01,James Harden,HOUSTON ROCKETS,AWAY,DENVER NUGGETS,LOSS,2273,9,19,1,5,9,11,0,8,5,3,2,4,4,22.2
harrito02,Tobias Harris,ORLANDO MAGIC,HOME,UTAH JAZZ,WIN,2374,4,9,3,6,8,8,2,11,3,3,1,2,2,22.0
bartowi01,Will Barton,DENVER NUGGETS,HOME,HOUSTON ROCKETS,WIN,1843,8,14,4,5,6,7,0,5,1,2,0,2,0,21.2
ellismo01,Monta Ellis,INDIANA PACERS,HOME,MINNESOTA TIMBERWOLVES,WIN,2211,11,17,1,4,1,2,1,2,5,2,1,2,2,20.8
