slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,NEW YORK KNICKS,WIN,1428,12,17,3,4,5,7,4,3,8,1,0,3,2,30.6
willima01,Mo Williams,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,WIN,1823,8,13,6,8,3,3,0,0,11,2,0,3,2,25.0
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2085,10,18,0,1,6,10,1,4,5,5,0,2,1,23.8
gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,AWAY,PORTLAND TRAIL BLAZERS,WIN,2133,9,15,0,0,8,9,1,6,9,0,1,4,2,23.4
lavinza01,Zach LaVine,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,WIN,1530,11,14,2,2,4,4,0,1,5,0,0,3,0,23.4
drumman01,Andre Drummond,DETROIT PISTONS,HOME,MILWAUKEE BUCKS,LOSS,2307,12,19,0,0,2,4,7,13,0,1,1,3,3,23.0
parketo01,Tony Parker,SAN ANTONIO SPURS,HOME,SACRAMENTO KINGS,WIN,2289,10,17,1,1,6,6,0,1,8,1,0,3,1,22.6
teaguje01,Jeff Teague,ATLANTA HAWKS,HOME,NEW ORLEANS PELICANS,WIN,2132,10,16,1,3,5,5,2,2,7,1,0,4,1,22.3
ellismo01,Monta Ellis,DALLAS MAVERICKS,AWAY,TORONTO RAPTORS,WIN,2176,12,25,3,5,3,4,0,1,6,3,1,3,1,21.7
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,AWAY,HOUSTON ROCKETS,WIN,1838,11,20,0,0,8,8,2,8,1,0,0,2,3,21.7
matthwe02,Wesley Matthews,PORTLAND TRAIL BLAZERS,HOME,MEMPHIS GRIZZLIES,LOSS,2134,9,16,7,12,1,2,1,3,3,0,0,0,1,21.3
gayru01,Rudy Gay,SACRAMENTO KINGS,AWAY,SAN ANTONIO SPURS,LOSS,2081,9,17,1,2,4,6,0,8,8,1,0,1,2,21.1
ilyaser01,Ersan Ilyasova,MILWAUKEE BUCKS,AWAY,DETROIT PISTONS,WIN,1873,9,14,3,7,1,1,3,5,2,2,1,2,1,21.1
conlemi01,Mike Conley,MEMPHIS GRIZZLIES,AWAY,PORTLAND TRAIL BLAZERS,WIN,2302,8,17,0,1,5,5,2,8,9,0,0,1,1,21.0
speigma01,Marreese Speights,GOLDEN STATE WARRIORS,AWAY,CHARLOTTE HORNETS,WIN,1426,12,20,0,0,3,3,4,1,2,1,1,1,6,20.6
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,MEMPHIS GRIZZLIES,LOSS,2155,7,16,1,6,5,7,1,3,9,3,0,1,1,20.3
crawfja01,Jamal Crawford,LOS ANGELES CLIPPERS,AWAY,HOUSTON ROCKETS,WIN,1822,7,12,4,8,3,3,0,0,3,2,0,0,0,19.5
leonaka01,Kawhi Leonard,SAN ANTONIO SPURS,HOME,SACRAMENTO KINGS,WIN,2293,6,13,4,6,3,4,0,4,2,3,4,0,3,19.1
mirotni01,Nikola Mirotic,CHICAGO BULLS,AWAY,BOSTON CELTICS,WIN,1602,4,6,1,1,4,4,3,5,2,2,5,1,2,19.1
noahjo01,Joakim Noah,CHICAGO BULLS,AWAY,BOSTON CELTICS,WIN,2125,4,12,0,0,7,8,7,7,6,0,6,3,4,18.6
linje01,Jeremy Lin,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1770,8,15,2,7,0,0,0,2,11,4,0,3,4,18.4
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,AWAY,CHARLOTTE HORNETS,WIN,1940,9,20,1,10,7,7,1,3,6,1,2,4,4,18.2
holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,AWAY,ATLANTA HAWKS,LOSS,2267,8,15,2,5,2,2,1,3,7,0,0,1,2,17.4
johnsam01,Amir Johnson,TORONTO RAPTORS,HOME,DALLAS MAVERICKS,LOSS,1788,9,15,2,2,0,0,6,3,0,1,1,1,4,17.3
afflaar01,Arron Afflalo,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,1416,5,9,1,1,11,13,0,4,1,0,0,1,2,17.0
duncati01,Tim Duncan,SAN ANTONIO SPURS,HOME,SACRAMENTO KINGS,WIN,1942,7,12,0,0,4,6,1,7,3,1,2,1,3,16.7
lowryky01,Kyle Lowry,TORONTO RAPTORS,HOME,DALLAS MAVERICKS,LOSS,1902,9,22,3,10,4,4,1,6,4,1,0,2,3,16.3
stoudam01,Amar'e Stoudemire,NEW YORK KNICKS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1524,7,8,0,0,6,10,3,6,0,0,0,2,3,16.3
sullija01,Jared Sullinger,BOSTON CELTICS,HOME,CHICAGO BULLS,LOSS,1964,9,19,4,9,1,3,2,8,0,1,1,1,3,15.8
paulch01,Chris Paul,LOS ANGELES CLIPPERS,AWAY,HOUSTON ROCKETS,WIN,1961,3,7,1,2,3,3,0,1,7,5,0,0,2,15.7
stuckro01,Rodney Stuckey,INDIANA PACERS,HOME,ORLANDO MAGIC,WIN,1769,9,15,0,1,6,6,0,2,1,0,1,3,1,15.7
johnswe01,Wesley Johnson,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2285,7,10,4,7,1,1,2,2,2,1,0,3,2,15.4
breweco01,Corey Brewer,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,WIN,1837,6,10,0,2,1,1,2,5,8,1,0,1,4,15.3
millspa01,Paul Millsap,ATLANTA HAWKS,HOME,NEW ORLEANS PELICANS,WIN,2224,5,9,0,1,3,3,2,7,4,4,2,4,3,15.2
rosede01,Derrick Rose,CHICAGO BULLS,AWAY,BOSTON CELTICS,WIN,1664,9,18,2,6,1,2,1,3,4,0,1,1,2,14.9
oladivi01,Victor Oladipo,ORLANDO MAGIC,AWAY,INDIANA PACERS,LOSS,1862,5,7,1,1,3,4,0,5,4,2,0,1,3,14.8
evansty01,Tyreke Evans,NEW ORLEANS PELICANS,AWAY,ATLANTA HAWKS,LOSS,2154,8,17,0,2,2,5,1,5,6,3,1,2,4,14.6
roberbr01,Brian Roberts,CHARLOTTE HORNETS,HOME,GOLDEN STATE WARRIORS,LOSS,1787,8,12,2,4,2,2,0,0,1,0,1,0,4,14.6
chandty01,Tyson Chandler,DALLAS MAVERICKS,AWAY,TORONTO RAPTORS,WIN,2105,5,7,0,0,1,2,3,7,1,0,4,1,0,14.4
dudleja01,Jared Dudley,MILWAUKEE BUCKS,AWAY,DETROIT PISTONS,WIN,1343,6,8,4,6,0,0,0,6,1,0,1,1,2,14.2
anderry01,Ryan Anderson,NEW ORLEANS PELICANS,AWAY,ATLANTA HAWKS,LOSS,1769,8,16,2,8,2,2,6,1,1,0,0,2,3,14.0
bradlav01,Avery Bradley,BOSTON CELTICS,HOME,CHICAGO BULLS,LOSS,1989,7,12,2,4,2,2,0,1,2,1,1,1,2,14.0
greenda02,Danny Green,SAN ANTONIO SPURS,HOME,SACRAMENTO KINGS,WIN,1258,4,6,3,3,0,0,0,3,2,2,2,0,1,13.7
allento01,Tony Allen,MEMPHIS GRIZZLIES,AWAY,PORTLAND TRAIL BLAZERS,WIN,2007,4,6,1,1,2,2,1,4,2,3,0,0,3,13.5
westda01,David West,INDIANA PACERS,HOME,ORLANDO MAGIC,WIN,1436,8,17,1,1,1,2,2,4,4,1,0,1,2,13.5
carrode01,DeMarre Carroll,ATLANTA HAWKS,HOME,NEW ORLEANS PELICANS,WIN,1983,6,9,1,2,6,6,0,3,0,1,0,2,4,13.4
zelleco01,Cody Zeller,CHARLOTTE HORNETS,HOME,GOLDEN STATE WARRIORS,LOSS,1965,4,8,0,0,7,10,3,11,0,0,0,1,2,13.4
aldrila01,LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,HOME,MEMPHIS GRIZZLIES,LOSS,2160,7,19,0,1,5,6,3,7,2,2,2,3,2,13.3
boozeca01,Carlos Boozer,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1334,6,9,0,0,3,4,2,3,0,1,0,0,2,13.2
jeffeal01,Al Jefferson,CHARLOTTE HORNETS,HOME,GOLDEN STATE WARRIORS,LOSS,2044,8,16,0,0,2,2,0,5,3,0,2,1,2,13.2
holliry01,Ryan Hollins,SACRAMENTO KINGS,AWAY,SAN ANTONIO SPURS,LOSS,1541,5,7,0,0,5,6,4,2,0,0,1,2,2,13.0
parsoch01,Chandler Parsons,DALLAS MAVERICKS,AWAY,TORONTO RAPTORS,WIN,2172,6,11,2,4,2,3,1,6,2,0,0,0,3,13.0
lambje01,Jeremy Lamb,OKLAHOMA CITY THUNDER,HOME,NEW YORK KNICKS,WIN,1327,3,5,3,4,4,4,0,3,2,1,0,0,3,12.8
butleji01,Jimmy Butler,CHICAGO BULLS,AWAY,BOSTON CELTICS,WIN,2435,6,15,0,3,10,12,2,1,1,1,0,3,2,12.7
marshke01,Kendall Marshall,MILWAUKEE BUCKS,AWAY,DETROIT PISTONS,WIN,1440,3,6,2,3,1,1,0,1,8,2,0,0,3,12.7
allenla01,Lavoy Allen,INDIANA PACERS,HOME,ORLANDO MAGIC,WIN,1657,5,11,0,0,0,0,6,8,2,1,1,1,1,12.6
gallida01,Danilo Gallinari,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,1393,4,7,2,3,1,1,2,6,1,1,0,0,0,12.6
aminual01,Al-Farouq Aminu,DALLAS MAVERICKS,AWAY,TORONTO RAPTORS,WIN,1469,5,6,2,3,2,4,0,2,2,0,1,0,3,12.5
caldwke01,Kentavious Caldwell-Pope,DETROIT PISTONS,HOME,MILWAUKEE BUCKS,LOSS,2079,7,19,4,9,3,6,4,2,0,1,0,0,3,12.5
mozgoti01,Timofey Mozgov,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,1278,4,5,0,0,5,5,1,2,1,0,2,1,3,12.3
vucevni01,Nikola Vucevic,ORLANDO MAGIC,AWAY,INDIANA PACERS,LOSS,2097,7,15,0,0,2,2,2,5,0,1,3,2,0,12.3
hardeja01,James Harden,HOUSTON ROCKETS,HOME,LOS ANGELES CLIPPERS,LOSS,2271,5,12,0,4,6,6,0,4,6,2,2,5,3,12.2
bassbr01,Brandon Bass,BOSTON CELTICS,HOME,CHICAGO BULLS,LOSS,1595,5,11,0,1,6,9,4,5,1,1,0,2,3,11.9
korveky01,Kyle Korver,ATLANTA HAWKS,HOME,NEW ORLEANS PELICANS,WIN,2008,3,6,2,5,3,3,0,4,5,0,0,1,0,11.7
youngth01,Thaddeus Young,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,WIN,2143,8,13,0,1,6,8,0,3,1,0,0,4,3,11.7
davisan02,Anthony Davis,NEW ORLEANS PELICANS,AWAY,ATLANTA HAWKS,LOSS,1844,5,14,0,0,4,5,3,8,1,3,1,2,3,11.5
watsocj01,C.J. Watson,INDIANA PACERS,HOME,ORLANDO MAGIC,WIN,1094,4,4,1,1,0,0,1,0,4,1,0,1,0,11.3
lawsoty01,Ty Lawson,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,1698,4,11,0,3,3,4,0,3,10,1,0,1,3,11.2
bareajo01,J.J. Barea,DALLAS MAVERICKS,AWAY,TORONTO RAPTORS,WIN,1353,2,6,1,3,0,0,1,4,9,3,0,1,2,11.0
jacksre01,Reggie Jackson,OKLAHOMA CITY THUNDER,HOME,NEW YORK KNICKS,WIN,1757,3,8,0,1,4,4,2,4,4,2,0,2,0,11.0
leeco01,Courtney Lee,MEMPHIS GRIZZLIES,AWAY,PORTLAND TRAIL BLAZERS,WIN,1821,5,9,2,4,1,2,0,1,3,0,1,0,1,11.0
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,AWAY,CHARLOTTE HORNETS,WIN,2070,7,22,3,5,0,0,2,3,4,3,1,1,3,11.0
blackta01,Tarik Black,HOUSTON ROCKETS,HOME,LOS ANGELES CLIPPERS,LOSS,1629,4,7,0,1,3,4,2,7,0,1,1,1,2,10.7
pondequ01,Quincy Pondexter,MEMPHIS GRIZZLIES,AWAY,PORTLAND TRAIL BLAZERS,WIN,1360,4,5,2,3,0,2,1,4,2,0,0,0,0,10.6
walkeke02,Kemba Walker,CHARLOTTE HORNETS,HOME,GOLDEN STATE WARRIORS,LOSS,2562,4,16,2,7,3,4,1,3,13,1,1,4,2,10.6
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,DETROIT PISTONS,WIN,1402,4,7,2,3,2,2,0,5,1,1,0,1,1,10.5
farieke01,Kenneth Faried,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,1228,3,6,0,0,5,5,3,6,1,0,0,1,3,10.4
landrca01,Carl Landry,SACRAMENTO KINGS,AWAY,SAN ANTONIO SPURS,LOSS,1407,4,10,0,0,4,4,2,8,2,0,0,1,1,10.4
randoza01,Zach Randolph,MEMPHIS GRIZZLIES,AWAY,PORTLAND TRAIL BLAZERS,WIN,1900,7,13,0,0,0,5,3,10,1,2,0,2,3,10.3
valanjo01,Jonas Valanciunas,TORONTO RAPTORS,HOME,DALLAS MAVERICKS,LOSS,1701,2,5,0,0,4,4,1,12,0,1,0,0,1,10.2
asikom01,Omer Asik,NEW ORLEANS PELICANS,AWAY,ATLANTA HAWKS,LOSS,1938,4,7,0,0,2,2,3,8,0,0,1,2,0,9.9
dienggo01,Gorgui Dieng,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,WIN,1360,1,2,0,0,2,2,2,5,8,0,0,0,4,9.9
brookaa01,Aaron Brooks,CHICAGO BULLS,AWAY,BOSTON CELTICS,WIN,912,6,12,1,4,2,2,0,1,3,0,0,1,2,9.6
hicksjj01,J.J. Hickson,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,1226,3,9,0,0,4,4,2,9,2,1,0,1,2,9.6
kamanch01,Chris Kaman,PORTLAND TRAIL BLAZERS,HOME,MEMPHIS GRIZZLIES,LOSS,1487,7,16,0,0,2,3,5,6,0,0,2,2,6,9.5
vasqugr01,Greivis Vasquez,TORONTO RAPTORS,HOME,DALLAS MAVERICKS,LOSS,1496,5,11,4,5,0,1,0,3,6,1,0,3,4,9.4
stephla01,Lance Stephenson,CHARLOTTE HORNETS,HOME,GOLDEN STATE WARRIORS,LOSS,2229,3,8,0,1,5,5,0,5,8,2,0,6,1,9.3
mclembe01,Ben McLemore,SACRAMENTO KINGS,AWAY,SAN ANTONIO SPURS,LOSS,2470,6,9,2,2,0,0,0,3,2,1,0,3,3,9.2
tuckepj01,P.J. Tucker,PHOENIX SUNS,AWAY,DENVER NUGGETS,LOSS,1226,3,4,3,4,2,4,1,2,1,0,0,1,1,9.2
ginobma01,Manu Ginobili,SAN ANTONIO SPURS,HOME,SACRAMENTO KINGS,WIN,1392,3,6,1,3,0,0,0,3,8,0,0,1,1,9.1
singlky01,Kyle Singler,DETROIT PISTONS,HOME,MILWAUKEE BUCKS,LOSS,1588,5,9,1,4,0,0,0,1,4,0,0,0,2,9.0
bledser01,Eric Bledsoe,PHOENIX SUNS,AWAY,DENVER NUGGETS,LOSS,1630,4,14,0,2,8,8,1,2,4,0,1,3,2,8.8
canaais01,Isaiah Canaan,HOUSTON ROCKETS,HOME,LOS ANGELES CLIPPERS,LOSS,895,4,8,3,6,2,3,0,2,0,0,0,0,1,8.8
geeal01,Alonzo Gee,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,511,3,5,0,0,3,4,4,0,1,0,0,1,0,8.8
hillso01,Solomon Hill,INDIANA PACERS,HOME,ORLANDO MAGIC,WIN,1820,4,11,1,4,2,2,1,2,4,1,0,0,3,8.8
arizatr01,Trevor Ariza,HOUSTON ROCKETS,HOME,LOS ANGELES CLIPPERS,LOSS,2284,5,13,3,7,0,0,0,6,3,0,1,1,2,8.7
bogutan01,Andrew Bogut,GOLDEN STATE WARRIORS,AWAY,CHARLOTTE HORNETS,WIN,1447,2,4,0,0,2,2,2,3,5,0,3,2,3,8.7
davised01,Ed Davis,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,LOSS,890,3,3,0,0,0,2,4,6,1,0,1,0,4,8.7
willilo02,Lou Williams,TORONTO RAPTORS,HOME,DALLAS MAVERICKS,LOSS,1794,5,11,2,7,4,5,0,1,1,2,0,3,3,8.7
barneha02,Harrison Barnes,GOLDEN STATE WARRIORS,AWAY,CHARLOTTE HORNETS,WIN,1714,3,8,1,2,2,2,4,5,1,0,0,1,0,8.6
horfoal01,Al Horford,ATLANTA HAWKS,HOME,NEW ORLEANS PELICANS,WIN,2026,5,15,0,0,0,0,4,6,4,0,3,2,1,8.6
ibakase01,Serge Ibaka,OKLAHOMA CITY THUNDER,HOME,NEW YORK KNICKS,WIN,1226,5,11,1,3,3,4,2,4,1,0,0,1,4,8.6
morroan01,Anthony Morrow,OKLAHOMA CITY THUNDER,HOME,NEW YORK KNICKS,WIN,1411,3,7,2,4,0,0,0,2,3,2,0,0,1,8.6
bonnema01,Matt Bonner,SAN ANTONIO SPURS,HOME,SACRAMENTO KINGS,WIN,923,3,4,2,2,0,0,0,4,0,1,1,0,2,8.5
harride01,Devin Harris,DALLAS MAVERICKS,AWAY,TORONTO RAPTORS,WIN,1970,1,4,1,3,5,6,0,2,6,1,1,2,3,8.5
oquinky01,Kyle O'Quinn,ORLANDO MAGIC,AWAY,INDIANA PACERS,LOSS,783,3,4,0,0,3,3,0,2,0,0,1,0,1,8.3
pattepa01,Patrick Patterson,TORONTO RAPTORS,HOME,DALLAS MAVERICKS,LOSS,1781,4,9,2,5,0,2,4,8,2,0,0,2,2,8.3
smithjo03,Josh Smith,DETROIT PISTONS,HOME,MILWAUKEE BUCKS,LOSS,2298,6,15,0,0,1,4,1,3,9,1,3,6,1,8.3
biyombi01,Bismack Biyombo,CHARLOTTE HORNETS,HOME,GOLDEN STATE WARRIORS,LOSS,821,4,8,0,0,0,0,2,6,0,0,2,0,1,8.2
bayleje01,Jerryd Bayless,MILWAUKEE BUCKS,AWAY,DETROIT PISTONS,WIN,1353,2,4,2,3,4,4,0,0,3,0,1,3,0,7.8
dalemsa01,Samuel Dalembert,NEW YORK KNICKS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1147,4,10,0,0,1,1,1,6,1,0,2,0,1,7.8
greendr01,Draymond Green,GOLDEN STATE WARRIORS,AWAY,CHARLOTTE HORNETS,WIN,1942,4,9,0,2,1,2,1,9,2,1,1,1,4,7.8
chandwi01,Wilson Chandler,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,1487,4,10,3,7,0,0,3,4,0,2,0,2,3,7.7
larkish01,Shane Larkin,NEW YORK KNICKS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1507,2,4,1,2,2,2,1,1,3,0,0,0,1,7.7
baynear01,Aron Baynes,SAN ANTONIO SPURS,HOME,SACRAMENTO KINGS,WIN,864,5,6,0,0,0,0,1,2,1,0,0,1,3,7.6
parkeja01,Jabari Parker,MILWAUKEE BUCKS,AWAY,DETROIT PISTONS,WIN,1537,3,8,0,0,2,2,2,3,5,2,0,3,2,7.6
diawbo01,Boris Diaw,SAN ANTONIO SPURS,HOME,SACRAMENTO KINGS,WIN,1957,3,9,1,3,2,2,1,3,4,0,0,0,2,7.5
sloando01,Donald Sloan,INDIANA PACERS,HOME,ORLANDO MAGIC,WIN,1786,3,10,0,3,0,0,2,7,6,0,0,0,1,7.5
gasolpa01,Pau Gasol,CHICAGO BULLS,AWAY,BOSTON CELTICS,WIN,2033,6,19,0,0,3,4,3,12,1,0,0,2,2,7.3
