slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,AWAY,PHOENIX SUNS,WIN,2458,12,25,3,8,10,11,2,4,2,2,0,2,1,27.5
artesro01,Metta World Peace,LOS ANGELES LAKERS,AWAY,PHOENIX SUNS,WIN,2449,10,16,4,7,1,2,2,2,2,3,0,0,1,23.4
nashst01,Steve Nash,PHOENIX SUNS,HOME,LOS ANGELES LAKERS,LOSS,1820,8,11,2,5,3,3,0,5,9,0,0,2,2,21.5
stoudam01,Amar'e Stoudemire,PHOENIX SUNS,HOME,LOS ANGELES LAKERS,LOSS,2597,7,20,0,1,13,15,2,2,0,3,2,3,4,16.8
fryech01,Channing Frye,PHOENIX SUNS,HOME,LOS ANGELES LAKERS,LOSS,2404,5,7,2,4,0,0,2,11,1,0,1,1,3,13.0
farmajo01,Jordan Farmar,LOS ANGELES LAKERS,AWAY,PHOENIX SUNS,WIN,1004,3,4,2,3,0,0,0,2,5,0,0,0,2,9.7
bynuman01,Andrew Bynum,LOS ANGELES LAKERS,AWAY,PHOENIX SUNS,WIN,1188,3,5,0,0,4,5,2,4,0,0,2,1,4,8.7
dragigo01,Goran Dragic,PHOENIX SUNS,HOME,LOS ANGELES LAKERS,LOSS,1060,5,9,0,3,2,2,1,1,2,0,0,2,0,8.1
richaja01,Jason Richardson,PHOENIX SUNS,HOME,LOS ANGELES LAKERS,LOSS,1741,3,7,2,6,5,6,1,0,0,0,0,1,2,7.8
fishede01,Derek Fisher,LOS ANGELES LAKERS,AWAY,PHOENIX SUNS,WIN,1843,4,9,0,4,3,3,0,2,3,0,0,1,4,6.4
dudleja01,Jared Dudley,PHOENIX SUNS,HOME,LOS ANGELES LAKERS,LOSS,1535,1,3,1,2,0,0,0,2,2,1,2,1,0,4.7
gasolpa01,Pau Gasol,LOS ANGELES LAKERS,AWAY,PHOENIX SUNS,WIN,2473,2,9,0,0,5,6,3,4,2,0,1,2,5,4.5
odomla01,Lamar Odom,LOS ANGELES LAKERS,AWAY,PHOENIX SUNS,WIN,2099,3,12,0,0,0,1,5,7,3,1,0,1,4,4.5
hillgr01,Grant Hill,PHOENIX SUNS,HOME,LOS ANGELES LAKERS,LOSS,1345,2,7,1,2,1,1,1,2,3,0,1,0,5,4.0
barbole01,Leandro Barbosa,PHOENIX SUNS,HOME,LOS ANGELES LAKERS,LOSS,1139,3,9,1,3,0,0,0,0,2,0,0,0,0,3.3
vujacsa01,Sasha Vujacic,LOS ANGELES LAKERS,AWAY,PHOENIX SUNS,WIN,657,2,3,1,2,0,0,0,1,0,0,0,2,2,1.2
brownsh01,Shannon Brown,LOS ANGELES LAKERS,AWAY,PHOENIX SUNS,WIN,229,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0
amundlo01,Lou Amundson,PHOENIX SUNS,HOME,LOS ANGELES LAKERS,LOSS,283,1,1,0,0,0,2,0,0,0,0,0,0,0,0.9
lopezro01,Robin Lopez,PHOENIX SUNS,HOME,LOS ANGELES LAKERS,LOSS,476,0,1,0,0,0,0,1,0,0,0,0,1,3,-2.2
