slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,AWAY,GOLDEN STATE WARRIORS,LOSS,2351,11,17,0,1,10,11,0,10,9,1,2,9,1,26.4
leonaka01,Kawhi Leonard,SAN ANTONIO SPURS,AWAY,NEW ORLEANS PELICANS,WIN,2341,12,22,6,10,0,0,1,10,3,2,2,2,1,26.2
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,OKLAHOMA CITY THUNDER,WIN,2231,12,25,5,15,4,5,1,3,4,1,1,1,2,24.2
parsoch01,Chandler Parsons,DALLAS MAVERICKS,HOME,SACRAMENTO KINGS,LOSS,2299,12,17,3,6,1,3,1,8,5,0,0,3,2,22.9
wadedw01,Dwyane Wade,MIAMI HEAT,HOME,PHOENIX SUNS,WIN,1980,9,17,0,0,9,10,1,3,7,0,0,2,1,22.4
bookede01,Devin Booker,PHOENIX SUNS,AWAY,MIAMI HEAT,LOSS,2363,11,21,3,7,9,9,0,3,4,0,0,4,4,21.8
rondora01,Rajon Rondo,SACRAMENTO KINGS,AWAY,DALLAS MAVERICKS,WIN,2261,8,14,0,2,2,4,0,5,12,3,0,3,3,19.3
aldrila01,LaMarcus Aldridge,SAN ANTONIO SPURS,AWAY,NEW ORLEANS PELICANS,WIN,2093,11,19,0,0,4,4,0,8,1,0,1,2,2,18.1
couside01,DeMarcus Cousins,SACRAMENTO KINGS,AWAY,DALLAS MAVERICKS,WIN,2175,9,17,0,2,4,8,2,11,5,1,2,4,3,17.5
davisan02,Anthony Davis,NEW ORLEANS PELICANS,HOME,SAN ANTONIO SPURS,LOSS,2107,7,12,0,1,3,3,1,12,1,2,2,2,1,17.4
dragigo01,Goran Dragic,MIAMI HEAT,HOME,PHOENIX SUNS,WIN,2060,10,18,3,6,2,4,1,6,4,1,0,3,4,17.3
gordoer01,Eric Gordon,NEW ORLEANS PELICANS,HOME,SAN ANTONIO SPURS,LOSS,2014,9,19,3,6,2,2,0,5,4,0,0,0,1,17.2
livinsh01,Shaun Livingston,GOLDEN STATE WARRIORS,HOME,OKLAHOMA CITY THUNDER,WIN,1230,3,6,0,0,5,5,0,2,8,3,0,0,2,16.4
millspa02,Patty Mills,SAN ANTONIO SPURS,AWAY,NEW ORLEANS PELICANS,WIN,1596,3,6,1,3,2,2,1,3,8,3,1,1,1,15.5
greendr01,Draymond Green,GOLDEN STATE WARRIORS,HOME,OKLAHOMA CITY THUNDER,WIN,2100,6,10,1,3,1,4,1,7,7,2,0,1,4,15.3
