slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
evansty01,Tyreke Evans,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,2492,11,18,0,1,5,5,1,4,12,2,0,1,2,29.3
chandty01,Tyson Chandler,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,2116,3,5,0,0,8,10,6,12,0,0,2,1,2,18.3
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,WIN,2613,11,22,2,6,4,5,0,2,3,3,0,3,3,18.1
mariosh01,Shawn Marion,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,2193,12,17,0,2,1,2,1,2,2,1,0,2,4,17.6
hilarne01,Nene Hilario,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,1967,6,9,0,0,5,6,1,7,3,0,3,2,3,16.5
udrihbe01,Beno Udrih,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,2128,4,10,1,4,8,8,2,1,2,2,0,1,3,14.5
anthoca01,Carmelo Anthony,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,2140,9,17,0,1,8,10,2,2,0,0,0,4,2,14.1
ibakase01,Serge Ibaka,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,WIN,1473,6,6,0,0,1,3,5,3,0,1,1,0,6,14.1
couside01,DeMarcus Cousins,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,1796,7,12,0,0,6,8,1,5,2,1,0,4,4,12.6
greenje02,Jeff Green,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,WIN,2273,7,17,0,1,2,6,2,7,2,2,0,0,0,12.2
garcifr01,Francisco Garcia,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,1404,5,8,4,6,0,0,0,4,1,1,1,0,5,12.0
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,WIN,2176,5,16,0,1,5,6,3,2,9,1,0,4,2,10.6
terryja01,Jason Terry,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,2278,9,16,0,2,1,1,0,0,4,1,0,4,2,10.4
landrca01,Carl Landry,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,1862,5,9,0,1,4,7,2,2,2,1,1,3,3,9.4
casspom01,Omri Casspi,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,1500,5,8,3,5,0,0,1,5,0,0,0,2,2,8.8
stevede01,DeShawn Stevenson,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,2100,5,12,4,8,0,0,0,4,0,0,0,0,2,8.0
krstine01,Nenad Krstic,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,WIN,1241,3,6,0,0,0,0,3,6,0,1,0,0,0,7.9
willish02,Shelden Williams,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,809,4,5,0,0,1,2,2,4,1,0,1,1,5,7.7
hardeja01,James Harden,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,WIN,1526,1,6,1,5,4,4,0,4,3,3,0,2,1,7.1
sefolth01,Thabo Sefolosha,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,WIN,1756,1,2,0,0,1,2,1,5,2,2,0,0,2,6.4
harrial01,Al Harrington,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,1881,5,11,3,7,2,2,0,2,2,0,0,3,5,6.3
haywobr01,Brendan Haywood,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,764,3,5,0,0,1,2,3,1,0,0,0,0,1,6.3
bareajo01,J.J. Barea,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,1326,5,11,2,2,2,3,0,2,2,1,0,5,0,5.9
billuch01,Chauncey Billups,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,2128,6,12,1,4,3,3,1,1,0,0,0,4,3,5.8
thompja02,Jason Thompson,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,828,2,4,0,0,2,2,0,0,0,2,0,0,2,5.2
collini01,Nick Collison,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,WIN,638,3,3,0,0,0,0,2,0,0,0,0,1,2,4.7
forbega01,Gary Forbes,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,570,2,3,0,0,2,2,0,0,0,0,0,0,0,4.7
maynoer01,Eric Maynor,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,WIN,704,2,5,1,2,0,0,0,0,4,0,0,0,2,4.3
jetereu01,Eugene Jeter,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,981,3,4,0,0,0,0,0,1,0,1,0,2,2,2.9
jacksda01,Darnell Jackson,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,161,1,1,1,1,0,0,0,0,0,0,0,0,0,2.7
anderch01,Chris Andersen,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,1103,0,1,0,0,4,4,1,2,0,0,0,1,3,2.4
lawsoty01,Ty Lawson,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,759,1,2,0,0,1,1,0,1,3,0,0,2,1,2.0
jonesdo02,Dominique Jones,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,222,0,1,0,0,0,0,0,1,3,0,0,0,0,1.7
kiddja01,Jason Kidd,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,2386,0,7,0,4,0,0,1,9,7,1,0,2,3,1.2
tayloje02,Jermaine Taylor,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,135,1,1,0,0,0,0,0,1,0,0,0,1,1,0.6
dalemsa01,Samuel Dalembert,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,993,0,2,0,0,0,0,0,3,0,1,2,1,1,0.5
afflaar01,Arron Afflalo,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,2120,2,5,0,2,0,0,1,2,1,0,1,2,5,0.0
cardibr01,Brian Cardinal,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,936,0,3,0,2,2,2,0,3,0,0,0,0,3,-0.4
mahinia01,Ian Mahinmi,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,78,0,2,0,0,0,0,1,1,0,0,0,0,0,-0.4
cartean01,Anthony Carter,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,176,0,1,0,0,0,0,0,0,2,0,0,1,1,-0.7
greendo01,Donte Greene,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,120,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7
smithjr01,J.R. Smith,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,747,1,5,0,2,0,0,0,1,0,0,0,2,2,-3.6
