slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,WIN,2450,13,24,1,7,13,14,1,7,4,0,1,2,5,30.3
smithjo03,Josh Smith,ATLANTA HAWKS,HOME,INDIANA PACERS,WIN,2281,9,18,1,2,8,10,3,7,6,1,1,2,2,24.5
rosede01,Derrick Rose,CHICAGO BULLS,HOME,BOSTON CELTICS,WIN,2338,10,19,1,3,15,19,1,4,2,0,0,4,0,24.4
turkohe01,Hedo Turkoglu,ORLANDO MAGIC,AWAY,DALLAS MAVERICKS,WIN,2395,5,8,2,4,1,2,0,3,17,5,1,2,3,24.3
ilyaser01,Ersan Ilyasova,MILWAUKEE BUCKS,AWAY,NEW JERSEY NETS,WIN,2421,10,14,0,0,2,3,1,12,4,3,1,1,5,23.6
randoza01,Zach Randolph,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,LOSS,2520,12,21,0,0,3,6,9,7,1,1,2,3,3,23.2
millspa01,Paul Millsap,UTAH JAZZ,AWAY,HOUSTON ROCKETS,WIN,2473,11,20,0,0,5,5,1,9,4,2,1,2,4,22.7
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,WIN,2450,6,16,0,1,10,10,2,3,11,1,3,3,2,22.5
jeffeal01,Al Jefferson,UTAH JAZZ,AWAY,HOUSTON ROCKETS,WIN,2517,11,17,0,0,2,2,3,10,1,0,3,0,5,22.4
humphkr01,Kris Humphries,NEW JERSEY NETS,HOME,MILWAUKEE BUCKS,LOSS,1475,8,12,0,0,6,6,3,5,3,0,1,1,1,21.8
douglch01,Chris Douglas-Roberts,MILWAUKEE BUCKS,AWAY,NEW JERSEY NETS,WIN,2144,9,14,1,3,5,5,0,2,4,3,0,2,3,21.0
princta01,Tayshaun Prince,DETROIT PISTONS,HOME,PHILADELPHIA 76ERS,WIN,2243,10,14,1,1,2,6,2,6,2,1,2,2,1,20.2
augusdj01,D.J. Augustin,CHARLOTTE BOBCATS,HOME,WASHINGTON WIZARDS,WIN,1922,6,11,3,5,5,5,0,0,9,2,0,3,1,19.6
howardw01,Dwight Howard,ORLANDO MAGIC,AWAY,DALLAS MAVERICKS,WIN,2449,9,16,0,0,5,7,4,9,1,1,2,2,4,19.6
hendege02,Gerald Henderson,CHARLOTTE BOBCATS,HOME,WASHINGTON WIZARDS,WIN,2402,8,11,0,1,3,4,1,8,2,0,3,1,1,19.3
johnsjo02,Joe Johnson,ATLANTA HAWKS,HOME,INDIANA PACERS,WIN,1976,10,19,3,5,1,1,1,4,6,1,0,2,2,19.0
horfoal01,Al Horford,ATLANTA HAWKS,HOME,INDIANA PACERS,WIN,2105,6,14,0,0,2,2,2,8,6,2,2,0,1,17.6
scolalu01,Luis Scola,HOUSTON ROCKETS,HOME,UTAH JAZZ,LOSS,2656,9,17,0,0,6,8,3,7,4,1,0,3,6,17.5
farmajo01,Jordan Farmar,NEW JERSEY NETS,HOME,MILWAUKEE BUCKS,LOSS,1904,7,14,3,5,3,6,0,2,10,0,0,2,0,17.4
richaja01,Jason Richardson,ORLANDO MAGIC,AWAY,DALLAS MAVERICKS,WIN,2201,7,12,3,6,3,3,0,3,3,1,0,1,0,17.4
turneev01,Evan Turner,PHILADELPHIA 76ERS,AWAY,DETROIT PISTONS,LOSS,1675,7,11,1,1,4,4,0,5,5,0,0,2,1,16.7
stevede01,DeShawn Stevenson,DALLAS MAVERICKS,HOME,ORLANDO MAGIC,LOSS,2114,8,13,6,9,2,2,0,1,2,0,0,2,3,16.6
holidjr01,Jrue Holiday,PHILADELPHIA 76ERS,AWAY,DETROIT PISTONS,LOSS,2445,5,11,2,3,3,3,0,3,12,3,0,4,3,16.4
jacksst02,Stephen Jackson,CHARLOTTE BOBCATS,HOME,WASHINGTON WIZARDS,WIN,2441,6,16,2,5,7,8,2,8,5,1,1,4,1,16.4
rondora01,Rajon Rondo,BOSTON CELTICS,AWAY,CHICAGO BULLS,LOSS,2245,6,14,0,1,1,2,1,4,8,5,0,0,5,15.7
gayru01,Rudy Gay,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,LOSS,2230,9,18,0,3,2,4,3,2,3,3,1,1,6,15.3
hinriki01,Kirk Hinrich,WASHINGTON WIZARDS,AWAY,CHARLOTTE BOBCATS,LOSS,1935,7,14,3,4,1,1,0,2,5,2,1,1,4,15.2
boykiea01,Earl Boykins,MILWAUKEE BUCKS,AWAY,NEW JERSEY NETS,WIN,1623,7,12,1,4,2,2,0,1,6,0,0,0,2,15.1
stuckro01,Rodney Stuckey,DETROIT PISTONS,HOME,PHILADELPHIA 76ERS,WIN,2131,6,15,3,4,5,6,1,6,4,2,0,2,5,14.8
piercpa01,Paul Pierce,BOSTON CELTICS,AWAY,CHICAGO BULLS,LOSS,2331,7,16,2,4,5,6,0,4,3,1,0,1,2,14.7
monrogr01,Greg Monroe,DETROIT PISTONS,HOME,PHILADELPHIA 76ERS,WIN,1845,6,12,0,0,4,6,5,8,0,3,0,2,4,14.5
martike02,Kevin Martin,HOUSTON ROCKETS,HOME,UTAH JAZZ,LOSS,2216,6,15,0,3,8,10,1,3,3,1,0,1,1,14.4
thornal01,Al Thornton,WASHINGTON WIZARDS,AWAY,CHARLOTTE BOBCATS,LOSS,1800,4,9,0,0,5,7,3,4,3,3,1,1,4,14.0
terryja01,Jason Terry,DALLAS MAVERICKS,HOME,ORLANDO MAGIC,LOSS,2384,8,17,0,3,0,1,0,2,9,2,0,2,0,13.8
boozeca01,Carlos Boozer,CHICAGO BULLS,HOME,BOSTON CELTICS,WIN,2191,9,15,0,0,4,5,2,8,2,0,0,5,4,13.3
dayeau01,Austin Daye,DETROIT PISTONS,HOME,PHILADELPHIA 76ERS,WIN,1493,5,8,3,4,2,2,0,6,3,0,1,2,3,12.8
allenra02,Ray Allen,BOSTON CELTICS,AWAY,CHICAGO BULLS,LOSS,2343,7,13,3,5,2,2,0,4,0,1,0,1,3,12.7
willide01,Deron Williams,UTAH JAZZ,AWAY,HOUSTON ROCKETS,WIN,2807,5,16,1,6,3,5,1,1,15,1,2,4,4,12.3
bibbymi01,Mike Bibby,ATLANTA HAWKS,HOME,INDIANA PACERS,WIN,1694,4,7,4,6,3,3,0,1,1,2,0,1,4,12.1
diawbo01,Boris Diaw,CHARLOTTE BOBCATS,HOME,WASHINGTON WIZARDS,WIN,1795,5,8,1,1,0,0,4,6,2,0,1,2,0,12.1
maggeco01,Corey Maggette,MILWAUKEE BUCKS,AWAY,NEW JERSEY NETS,WIN,1677,5,9,0,1,10,11,0,6,0,0,0,3,5,12.1
