slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
millspa01,Paul Millsap,UTAH JAZZ,HOME,SACRAMENTO KINGS,WIN,2599,11,17,0,1,10,11,5,9,7,0,0,2,3,32.0
piercpa01,Paul Pierce,BOSTON CELTICS,AWAY,ATLANTA HAWKS,LOSS,2251,11,15,1,1,12,13,0,2,1,1,1,3,2,27.7
wallage01,Gerald Wallace,CHARLOTTE BOBCATS,AWAY,GOLDEN STATE WARRIORS,WIN,2659,8,16,1,1,13,16,4,9,3,2,1,3,4,26.5
martike02,Kevin Martin,SACRAMENTO KINGS,AWAY,UTAH JAZZ,LOSS,2297,10,18,4,7,9,9,0,7,3,2,0,3,4,26.0
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,HOME,DENVER NUGGETS,WIN,2271,12,19,1,2,5,6,1,3,4,1,1,2,0,25.2
jacksst02,Stephen Jackson,CHARLOTTE BOBCATS,AWAY,GOLDEN STATE WARRIORS,WIN,2738,12,22,3,6,3,4,0,4,4,2,2,2,2,23.6
westda01,David West,NEW ORLEANS HORNETS,HOME,CHICAGO BULLS,LOSS,2459,12,22,1,2,4,4,2,12,4,0,3,3,5,23.3
brookaa01,Aaron Brooks,HOUSTON ROCKETS,HOME,PORTLAND TRAIL BLAZERS,WIN,2617,11,21,3,9,8,10,0,4,7,2,0,6,2,23.2
crawfja01,Jamal Crawford,ATLANTA HAWKS,HOME,BOSTON CELTICS,WIN,2357,9,16,3,7,7,7,0,3,6,2,0,4,2,22.7
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,CHARLOTTE BOBCATS,LOSS,2460,8,15,2,4,4,4,0,1,9,3,0,1,3,22.1
maggeco01,Corey Maggette,GOLDEN STATE WARRIORS,HOME,CHARLOTTE BOBCATS,LOSS,1854,9,16,0,0,7,9,0,3,4,1,0,0,3,20.1
