slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,WIN,2331,13,25,4,9,9,9,1,8,2,0,3,2,2,30.5
boshch01,Chris Bosh,MIAMI HEAT,AWAY,CHICAGO BULLS,LOSS,2218,12,17,0,0,6,6,2,7,0,0,0,2,3,23.2
denglu01,Luol Deng,CHICAGO BULLS,HOME,MIAMI HEAT,WIN,2687,7,15,4,6,3,3,2,5,2,4,1,0,2,21.5
hardeja01,James Harden,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,WIN,1870,6,10,4,8,1,4,0,4,3,4,1,1,0,18.2
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,WIN,2128,4,12,0,0,6,6,6,4,14,0,1,5,2,17.3
rosede01,Derrick Rose,CHICAGO BULLS,HOME,MIAMI HEAT,WIN,2300,10,22,3,7,5,6,0,1,6,0,0,4,0,16.7
collini01,Nick Collison,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,WIN,1980,3,4,0,0,2,2,4,8,1,1,3,0,3,14.2
randoza01,Zach Randolph,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,LOSS,2282,6,15,0,0,5,6,6,4,1,1,1,1,3,14.1
boozeca01,Carlos Boozer,CHICAGO BULLS,HOME,MIAMI HEAT,WIN,1557,5,10,0,0,4,4,4,5,2,1,0,1,2,13.9
noahjo01,Joakim Noah,CHICAGO BULLS,HOME,MIAMI HEAT,WIN,2144,4,14,0,0,1,2,8,6,4,2,2,1,1,12.6
jamesle01,LeBron James,MIAMI HEAT,AWAY,CHICAGO BULLS,LOSS,2472,5,15,1,3,4,4,1,5,6,2,3,4,2,12.2
wadedw01,Dwyane Wade,MIAMI HEAT,AWAY,CHICAGO BULLS,LOSS,2362,7,17,0,1,4,4,0,3,3,3,0,4,1,10.5
conlemi01,Mike Conley,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,LOSS,2409,7,19,2,3,2,2,1,4,6,0,0,3,2,9.8
gibsota01,Taj Gibson,CHICAGO BULLS,HOME,MIAMI HEAT,WIN,1385,4,8,0,0,1,1,3,4,2,0,2,1,3,8.9
gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,LOSS,2227,4,10,0,0,4,4,2,5,1,0,2,2,3,8.4
mayooj01,O.J. Mayo,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,LOSS,1907,5,12,1,5,3,5,1,4,2,0,1,1,4,8.2
allento01,Tony Allen,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,LOSS,1648,3,6,0,1,1,2,1,2,1,4,1,1,3,8.1
brewero02,Ronnie Brewer,CHICAGO BULLS,HOME,MIAMI HEAT,WIN,1151,3,5,0,1,2,2,0,3,0,1,0,0,1,7.2
watsocj01,C.J. Watson,CHICAGO BULLS,HOME,MIAMI HEAT,WIN,580,1,4,1,2,0,0,2,0,5,1,0,0,0,6.5
robinna01,Nate Robinson,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,WIN,110,1,1,1,1,2,2,0,0,1,0,0,0,0,5.4
mohamna01,Nazr Mohammed,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,WIN,915,3,4,0,0,0,0,0,1,0,1,0,0,3,4.5
anthojo01,Joel Anthony,MIAMI HEAT,AWAY,CHICAGO BULLS,LOSS,1835,0,1,0,0,0,0,2,4,0,1,3,0,3,3.8
battish01,Shane Battier,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,LOSS,1674,2,6,0,3,0,0,2,2,0,1,0,0,2,2.8
haddaha01,Hamed Haddadi,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,LOSS,152,1,1,0,0,0,0,1,1,0,0,0,0,0,2.7
