slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
paulch01,Chris Paul,LOS ANGELES CLIPPERS,AWAY,MIAMI HEAT,WIN,1977,8,13,3,5,7,8,0,2,12,1,0,1,0,28.7
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,AWAY,MIAMI HEAT,WIN,1799,12,18,1,2,1,3,2,5,4,3,0,0,3,24.9
boshch01,Chris Bosh,MIAMI HEAT,HOME,LOS ANGELES CLIPPERS,LOSS,1882,9,17,1,2,9,9,3,4,1,0,0,0,2,22.9
collida01,Darren Collison,SACRAMENTO KINGS,HOME,CHICAGO BULLS,WIN,2429,5,10,0,1,7,7,2,4,12,1,1,1,2,22.9
butleji01,Jimmy Butler,CHICAGO BULLS,AWAY,SACRAMENTO KINGS,LOSS,2198,11,18,0,1,1,2,4,4,1,2,0,3,3,16.9
gayru01,Rudy Gay,SACRAMENTO KINGS,HOME,CHICAGO BULLS,WIN,2106,7,11,1,1,5,5,1,6,3,0,0,2,4,16.1
napiesh01,Shabazz Napier,MIAMI HEAT,HOME,LOS ANGELES CLIPPERS,LOSS,1938,5,9,2,6,5,6,0,5,3,1,0,2,1,14.5
couside01,DeMarcus Cousins,SACRAMENTO KINGS,HOME,CHICAGO BULLS,WIN,2062,9,19,0,0,4,5,2,12,4,1,1,5,5,14.4
casspom01,Omri Casspi,SACRAMENTO KINGS,HOME,CHICAGO BULLS,WIN,1000,5,5,0,0,4,4,0,1,0,1,0,0,0,13.8
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,AWAY,MIAMI HEAT,WIN,1865,6,6,0,0,0,2,0,11,1,0,0,0,2,12.6
chalmma01,Mario Chalmers,MIAMI HEAT,HOME,LOS ANGELES CLIPPERS,LOSS,2053,4,6,1,3,4,4,0,1,3,3,0,3,3,11.6
noahjo01,Joakim Noah,CHICAGO BULLS,AWAY,SACRAMENTO KINGS,LOSS,2244,5,13,0,0,0,0,5,6,6,1,1,1,5,11.1
denglu01,Luol Deng,MIAMI HEAT,HOME,LOS ANGELES CLIPPERS,LOSS,1697,5,10,0,4,3,4,2,3,0,0,0,0,0,9.9
gibsota01,Taj Gibson,CHICAGO BULLS,AWAY,SACRAMENTO KINGS,LOSS,2022,4,9,0,0,4,5,3,5,1,1,1,2,5,8.9
redicjj01,J.J. Redick,LOS ANGELES CLIPPERS,AWAY,MIAMI HEAT,WIN,1404,5,11,4,8,0,0,1,1,2,0,0,1,3,8.5
hinriki01,Kirk Hinrich,CHICAGO BULLS,AWAY,SACRAMENTO KINGS,LOSS,1738,3,11,1,4,2,2,0,3,7,0,0,0,3,7.1
