slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
piercpa01,Paul Pierce,BOSTON CELTICS,AWAY,NEW YORK KNICKS,WIN,1993,14,19,6,8,4,4,0,3,1,3,0,3,3,30.7
allenra02,Ray Allen,BOSTON CELTICS,AWAY,NEW YORK KNICKS,WIN,2231,11,18,8,11,2,2,0,3,1,2,0,2,2,24.6
rondora01,Rajon Rondo,BOSTON CELTICS,AWAY,NEW YORK KNICKS,WIN,2458,5,13,0,0,5,6,6,5,20,2,0,4,4,23.6
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,AWAY,NEW ORLEANS HORNETS,WIN,2053,10,20,4,7,6,7,0,6,2,3,1,4,2,21.7
paulch01,Chris Paul,NEW ORLEANS HORNETS,HOME,LOS ANGELES LAKERS,LOSS,2305,9,13,1,3,3,5,1,4,8,2,0,5,2,19.4
willish03,Shawne Williams,NEW YORK KNICKS,HOME,BOSTON CELTICS,LOSS,1913,6,10,2,5,3,4,2,4,2,2,2,1,0,18.4
howardw01,Dwight Howard,ORLANDO MAGIC,AWAY,ATLANTA HAWKS,LOSS,2680,8,14,0,0,5,9,2,13,0,0,3,3,5,15.2
landrca01,Carl Landry,NEW ORLEANS HORNETS,HOME,LOS ANGELES LAKERS,LOSS,2090,6,12,0,0,11,12,3,2,0,0,0,3,3,15.1
richaja01,Jason Richardson,ORLANDO MAGIC,AWAY,ATLANTA HAWKS,LOSS,2023,4,10,2,6,4,4,2,7,4,0,1,0,2,14.8
gasolpa01,Pau Gasol,LOS ANGELES LAKERS,AWAY,NEW ORLEANS HORNETS,WIN,1995,7,13,1,1,2,2,4,6,4,0,1,3,3,14.6
crawfja01,Jamal Crawford,ATLANTA HAWKS,HOME,ORLANDO MAGIC,WIN,1721,7,19,3,5,6,8,0,3,3,1,1,1,3,14.2
johnsjo02,Joe Johnson,ATLANTA HAWKS,HOME,ORLANDO MAGIC,WIN,2629,9,23,1,2,2,4,2,3,5,0,0,0,0,13.5
arizatr01,Trevor Ariza,NEW ORLEANS HORNETS,HOME,LOS ANGELES LAKERS,LOSS,2538,5,13,0,2,2,3,2,10,3,4,2,1,5,13.4
fishede01,Derek Fisher,LOS ANGELES LAKERS,AWAY,NEW ORLEANS HORNETS,WIN,1907,3,4,1,1,3,4,0,1,5,3,0,1,2,13.0
douglto01,Toney Douglas,NEW YORK KNICKS,HOME,BOSTON CELTICS,LOSS,1771,4,6,3,4,4,4,1,2,3,0,0,3,3,11.6
jeffrja01,Jared Jeffries,NEW YORK KNICKS,HOME,BOSTON CELTICS,LOSS,2050,5,11,0,0,2,2,4,1,0,1,3,0,3,11.3
nelsoja01,Jameer Nelson,ORLANDO MAGIC,AWAY,ATLANTA HAWKS,LOSS,2466,5,17,1,7,2,2,1,4,10,2,0,2,2,11.2
okafoem01,Emeka Okafor,NEW ORLEANS HORNETS,HOME,LOS ANGELES LAKERS,LOSS,2457,7,9,0,0,1,2,4,4,0,0,1,4,3,10.6
anthoca01,Carmelo Anthony,NEW YORK KNICKS,HOME,BOSTON CELTICS,LOSS,2114,4,16,1,3,6,8,3,8,6,2,1,5,2,10.2
smithjo03,Josh Smith,ATLANTA HAWKS,HOME,ORLANDO MAGIC,WIN,2278,6,13,0,3,3,3,1,9,2,1,1,4,2,10.0
