slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
boshch01,Chris Bosh,MIAMI HEAT,HOME,DENVER NUGGETS,WIN,2363,15,22,1,3,9,10,3,4,2,1,0,2,1,33.5
dunlemi02,Mike Dunleavy,MILWAUKEE BUCKS,HOME,CLEVELAND CAVALIERS,WIN,2082,10,12,6,7,3,5,0,12,6,2,1,1,1,32.9
willima01,Mo Williams,UTAH JAZZ,AWAY,SAN ANTONIO SPURS,LOSS,2312,9,13,2,2,9,9,0,0,9,2,0,2,1,29.4
paulch01,Chris Paul,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,1995,3,9,2,2,19,20,0,2,10,1,0,5,3,23.9
mayooj01,O.J. Mayo,DALLAS MAVERICKS,HOME,CHARLOTTE BOBCATS,WIN,1898,10,17,7,10,3,3,1,5,3,0,0,2,2,23.6
jamesle01,LeBron James,MIAMI HEAT,HOME,DENVER NUGGETS,WIN,2352,8,17,0,1,4,4,1,8,11,0,2,0,2,22.7
lowryky01,Kyle Lowry,TORONTO RAPTORS,AWAY,BROOKLYN NETS,LOSS,2382,9,19,4,10,6,7,0,8,8,3,1,5,5,22.6
batumni01,Nicolas Batum,PORTLAND TRAIL BLAZERS,AWAY,HOUSTON ROCKETS,WIN,2683,5,11,4,6,3,4,1,8,4,6,2,2,1,21.8
varejan01,Anderson Varejao,CLEVELAND CAVALIERS,AWAY,MILWAUKEE BUCKS,LOSS,2151,10,13,0,0,0,0,2,15,0,1,0,0,1,21.4
allenra02,Ray Allen,MIAMI HEAT,HOME,DENVER NUGGETS,WIN,1720,8,12,6,10,1,1,1,4,1,2,1,1,2,21.3
farieke01,Kenneth Faried,DENVER NUGGETS,AWAY,MIAMI HEAT,LOSS,2165,11,15,0,0,0,1,7,5,1,1,0,1,5,20.6
irvinky01,Kyrie Irving,CLEVELAND CAVALIERS,AWAY,MILWAUKEE BUCKS,LOSS,2002,10,18,0,2,7,8,0,4,7,2,0,4,5,20.1
thornma01,Marcus Thornton,SACRAMENTO KINGS,AWAY,INDIANA PACERS,LOSS,2547,9,21,4,10,4,4,2,4,4,2,0,1,3,20.1
