slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
johnsjo02,Joe Johnson,BROOKLYN NETS,HOME,PHILADELPHIA 76ERS,WIN,1810,13,20,10,14,1,1,0,7,5,1,1,0,2,34.7
jamesle01,LeBron James,MIAMI HEAT,HOME,UTAH JAZZ,WIN,2029,13,17,0,1,4,5,1,8,9,1,0,3,1,29.9
webstma02,Martell Webster,WASHINGTON WIZARDS,AWAY,NEW YORK KNICKS,WIN,2138,9,13,6,8,6,7,0,5,3,1,1,0,0,29.4
burksal01,Alec Burks,UTAH JAZZ,AWAY,MIAMI HEAT,LOSS,2043,12,17,2,4,5,8,1,2,7,4,0,2,4,29.3
anthoca01,Carmelo Anthony,NEW YORK KNICKS,HOME,WASHINGTON WIZARDS,LOSS,2521,12,20,1,5,7,8,2,3,3,0,4,1,3,27.4
paulch01,Chris Paul,LOS ANGELES CLIPPERS,HOME,SAN ANTONIO SPURS,WIN,2148,8,13,1,3,6,7,1,7,7,4,0,2,1,26.0
hilljo01,Jordan Hill,LOS ANGELES LAKERS,AWAY,ATLANTA HAWKS,LOSS,1693,8,8,0,0,5,6,4,5,0,0,1,0,1,22.8
stephla01,Lance Stephenson,INDIANA PACERS,HOME,DETROIT PISTONS,LOSS,2372,9,14,1,2,4,5,1,6,6,0,0,0,1,22.7
sullija01,Jared Sullinger,BOSTON CELTICS,HOME,MINNESOTA TIMBERWOLVES,WIN,2161,7,14,1,2,9,11,3,8,5,0,0,1,4,21.6
boshch01,Chris Bosh,MIAMI HEAT,HOME,UTAH JAZZ,WIN,1813,8,13,0,1,4,5,2,4,1,2,2,0,0,20.4
wadedw01,Dwyane Wade,MIAMI HEAT,HOME,UTAH JAZZ,WIN,1840,9,14,0,0,9,10,1,4,2,0,1,3,3,20.2
afflaar01,Arron Afflalo,ORLANDO MAGIC,AWAY,CHICAGO BULLS,WIN,2214,8,14,2,2,5,6,1,7,4,0,0,1,2,19.8
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,HOME,SAN ANTONIO SPURS,WIN,2037,8,14,0,0,11,15,2,7,2,0,0,3,3,19.5
denglu01,Luol Deng,CHICAGO BULLS,HOME,ORLANDO MAGIC,LOSS,2513,8,16,1,2,9,12,2,6,2,0,0,1,3,19.2
