slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
jacksre01,Reggie Jackson,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,WIN,2064,14,20,4,5,7,7,1,3,9,0,0,5,3,32.3
ajincal01,Alexis Ajinca,NEW ORLEANS PELICANS,HOME,LOS ANGELES LAKERS,WIN,2231,12,17,0,0,4,4,5,10,2,1,2,2,3,28.0
aldrico01,Cole Aldrich,LOS ANGELES CLIPPERS,AWAY,UTAH JAZZ,WIN,2384,10,15,0,0,1,2,4,14,2,5,1,2,4,24.6
fournev01,Evan Fournier,ORLANDO MAGIC,HOME,MIAMI HEAT,WIN,2773,7,12,2,3,12,15,1,6,7,1,0,3,5,24.6
crawfja01,Jamal Crawford,LOS ANGELES CLIPPERS,AWAY,UTAH JAZZ,WIN,2925,9,20,4,11,8,10,2,3,4,1,1,1,3,23.4
allento01,Tony Allen,MEMPHIS GRIZZLIES,AWAY,DALLAS MAVERICKS,LOSS,2211,8,14,0,0,9,9,5,2,1,3,1,2,4,23.3
vucevni01,Nikola Vucevic,ORLANDO MAGIC,HOME,MIAMI HEAT,WIN,2107,12,20,0,0,5,6,3,3,1,1,2,1,3,23.3
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,BOSTON CELTICS,LOSS,1595,8,12,4,5,7,8,0,7,7,1,1,5,5,23.1
russeda01,D'Angelo Russell,LOS ANGELES LAKERS,AWAY,NEW ORLEANS PELICANS,LOSS,1920,9,16,3,6,11,13,0,2,2,1,0,2,4,23.0
zellety01,Tyler Zeller,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,1505,9,15,0,0,8,9,1,2,2,0,4,0,3,23.0
covinro01,Robert Covington,PHILADELPHIA 76ERS,HOME,NEW YORK KNICKS,LOSS,2050,10,21,7,13,3,5,3,8,2,1,0,1,4,22.8
josepco01,Cory Joseph,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,2084,6,6,2,2,4,5,0,1,9,1,0,1,0,22.4
powelno01,Norman Powell,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,2472,5,11,3,4,14,19,0,6,4,1,0,3,2,21.1
anderju01,Justin Anderson,DALLAS MAVERICKS,HOME,MEMPHIS GRIZZLIES,WIN,2258,4,7,3,5,8,8,2,8,0,1,3,2,0,20.6
lopezro01,Robin Lopez,NEW YORK KNICKS,AWAY,PHILADELPHIA 76ERS,WIN,1703,9,17,0,0,6,12,8,7,1,0,3,2,4,20.2
walkeke02,Kemba Walker,CHARLOTTE HORNETS,HOME,BROOKLYN NETS,WIN,1788,7,17,4,11,4,4,0,4,4,1,3,0,1,19.6
morrima02,Markieff Morris,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,LOSS,2200,10,20,2,6,7,9,2,5,0,0,0,0,4,19.5
smithis01,Ish Smith,PHILADELPHIA 76ERS,HOME,NEW YORK KNICKS,LOSS,2334,5,12,3,4,7,8,0,7,7,1,1,2,3,18.7
vujacsa01,Sasha Vujacic,NEW YORK KNICKS,AWAY,PHILADELPHIA 76ERS,WIN,1891,6,7,2,3,2,2,0,5,4,2,0,0,3,18.6
clarkjo01,Jordan Clarkson,LOS ANGELES LAKERS,AWAY,NEW ORLEANS PELICANS,LOSS,2045,10,15,5,8,1,2,1,2,0,1,0,2,3,18.2
thomais02,Isaiah Thomas,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,1494,7,9,1,2,5,5,0,2,3,0,2,2,1,18.2
westda01,David West,SAN ANTONIO SPURS,AWAY,DENVER NUGGETS,LOSS,1934,6,12,0,1,5,6,1,6,2,1,5,0,3,17.8
ellinwa01,Wayne Ellington,BROOKLYN NETS,AWAY,CHARLOTTE HORNETS,LOSS,1579,8,12,5,7,0,0,1,0,1,0,0,0,1,16.8
nurkiju01,Jusuf Nurkic,DENVER NUGGETS,HOME,SAN ANTONIO SPURS,WIN,2081,10,18,0,0,1,2,3,7,1,2,2,2,4,16.7
olynyke01,Kelly Olynyk,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,1356,5,5,1,1,5,7,0,7,1,2,0,1,2,16.7
noelne01,Nerlens Noel,PHILADELPHIA 76ERS,HOME,NEW YORK KNICKS,LOSS,2001,5,13,0,0,7,10,5,5,1,2,2,0,3,16.6
mudiaem01,Emmanuel Mudiay,DENVER NUGGETS,HOME,SAN ANTONIO SPURS,WIN,2179,8,15,3,6,1,1,0,6,5,1,1,3,1,16.3
sampsja02,JaKarr Sampson,DENVER NUGGETS,HOME,SAN ANTONIO SPURS,WIN,1477,6,8,1,2,3,4,1,3,0,2,1,0,1,16.3
haywago01,Gordon Hayward,UTAH JAZZ,HOME,LOS ANGELES CLIPPERS,LOSS,2753,8,17,3,5,5,7,1,12,5,0,1,7,0,16.0
duncati01,Tim Duncan,SAN ANTONIO SPURS,AWAY,DENVER NUGGETS,LOSS,2067,9,15,0,0,3,6,2,5,2,0,1,2,1,15.5
douglto01,Toney Douglas,NEW ORLEANS PELICANS,HOME,LOS ANGELES LAKERS,WIN,2001,7,15,1,4,5,6,1,5,4,1,0,1,4,15.3
