slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
breweco01,Corey Brewer,DENVER NUGGETS,HOME,PHILADELPHIA 76ERS,WIN,1952,10,18,5,6,4,5,0,1,0,5,1,0,5,24.0
holidjr01,Jrue Holiday,PHILADELPHIA 76ERS,AWAY,DENVER NUGGETS,LOSS,2263,6,12,3,5,3,3,0,6,15,4,1,5,3,22.8
aldrila01,LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,AWAY,CHICAGO BULLS,WIN,2045,14,23,0,0,0,1,2,6,3,0,2,0,4,22.2
thomais02,Isaiah Thomas,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,WIN,2114,8,15,3,6,5,5,0,3,6,0,0,1,2,20.0
millean02,Andre Miller,DENVER NUGGETS,HOME,PHILADELPHIA 76ERS,WIN,2376,9,14,0,1,3,5,1,2,8,1,0,2,4,18.3
wilkida02,Damien Wilkins,PHILADELPHIA 76ERS,AWAY,DENVER NUGGETS,LOSS,2353,10,15,2,4,2,4,0,1,2,4,0,3,3,18.2
hawessp01,Spencer Hawes,PHILADELPHIA 76ERS,AWAY,DENVER NUGGETS,LOSS,2289,8,11,1,2,0,0,2,10,5,0,4,3,6,17.8
evansty01,Tyreke Evans,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,WIN,2310,8,11,1,3,4,5,0,5,5,0,0,3,2,17.3
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,CHICAGO BULLS,WIN,2248,9,17,4,7,2,2,1,3,7,0,0,5,1,16.8
noahjo01,Joakim Noah,CHICAGO BULLS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1608,7,10,0,0,4,4,2,4,3,0,0,1,2,16.7
pekovni01,Nikola Pekovic,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,LOSS,2047,6,12,0,0,6,8,7,5,0,1,0,1,4,16.0
rubiori01,Ricky Rubio,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,LOSS,1933,4,13,0,3,4,4,0,7,9,3,0,1,4,13.3
gibsota01,Taj Gibson,CHICAGO BULLS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1495,7,14,0,0,0,1,3,6,1,2,1,0,2,13.1
batumni01,Nicolas Batum,PORTLAND TRAIL BLAZERS,AWAY,CHICAGO BULLS,WIN,2345,3,12,3,7,2,2,2,4,6,3,2,2,2,12.2
butleji01,Jimmy Butler,CHICAGO BULLS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1637,4,7,1,2,3,5,1,3,2,1,1,0,2,11.8
boozeca01,Carlos Boozer,CHICAGO BULLS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1937,8,18,0,0,0,1,2,9,3,2,0,2,2,11.6
iguodan01,Andre Iguodala,DENVER NUGGETS,HOME,PHILADELPHIA 76ERS,WIN,2426,5,9,0,1,3,4,2,2,4,2,1,4,2,11.0
pattepa01,Patrick Patterson,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,WIN,1877,5,10,1,3,0,0,1,3,2,2,2,1,1,11.0
youngth01,Thaddeus Young,PHILADELPHIA 76ERS,AWAY,DENVER NUGGETS,LOSS,2061,9,15,0,0,0,0,0,1,1,2,0,2,3,10.9
salmojo01,John Salmons,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,WIN,2601,5,11,0,3,3,3,0,5,3,1,0,1,1,10.5
couside01,DeMarcus Cousins,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,WIN,1674,6,12,0,0,3,5,2,12,2,0,1,4,5,9.3
moultar01,Arnett Moultrie,PHILADELPHIA 76ERS,AWAY,DENVER NUGGETS,LOSS,1313,3,6,0,0,2,2,5,3,2,0,0,1,2,9.0
stiemgr01,Greg Stiemsma,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,LOSS,693,4,4,0,0,0,0,2,0,0,0,1,0,1,8.5
bareajo01,J.J. Barea,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,LOSS,1242,5,11,0,2,1,2,1,3,6,0,0,2,3,7.5
budinch01,Chase Budinger,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,LOSS,1050,3,7,1,3,2,2,1,3,0,1,0,0,1,7.5
farieke01,Kenneth Faried,DENVER NUGGETS,HOME,PHILADELPHIA 76ERS,WIN,1577,4,9,0,0,0,0,2,5,1,0,1,0,1,7.2
hicksjj01,J.J. Hickson,PORTLAND TRAIL BLAZERS,AWAY,CHICAGO BULLS,WIN,2042,4,7,0,0,1,3,3,18,0,1,0,5,3,7.2
matthwe02,Wesley Matthews,PORTLAND TRAIL BLAZERS,AWAY,CHICAGO BULLS,WIN,2316,4,8,3,5,0,0,0,1,1,0,0,0,2,7.2
randoan01,Anthony Randolph,DENVER NUGGETS,HOME,PHILADELPHIA 76ERS,WIN,1271,3,6,0,0,1,2,0,3,0,3,1,1,0,7.2
willide02,Derrick Williams,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,LOSS,1533,6,16,0,3,0,0,2,1,1,0,1,0,0,6.3
leoname01,Meyers Leonard,PORTLAND TRAIL BLAZERS,AWAY,CHICAGO BULLS,WIN,1579,3,6,0,0,2,2,0,5,0,0,1,0,3,6.0
belinma01,Marco Belinelli,CHICAGO BULLS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2215,3,10,1,3,0,0,0,4,5,0,1,0,2,5.8
cunnida01,Dante Cunningham,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,LOSS,1488,6,11,0,1,0,0,2,3,0,1,0,3,3,5.8
koufoko01,Kosta Koufos,DENVER NUGGETS,HOME,PHILADELPHIA 76ERS,WIN,1307,2,6,0,0,1,2,4,4,1,0,3,1,3,5.8
robinna01,Nate Robinson,CHICAGO BULLS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1873,4,12,0,2,0,0,0,1,9,0,0,2,1,5.4
mohamna01,Nazr Mohammed,CHICAGO BULLS,HOME,PORTLAND TRAIL BLAZERS,LOSS,720,2,3,0,0,0,0,0,3,0,1,1,0,2,4.5
teaguma01,Marquis Teague,CHICAGO BULLS,HOME,PORTLAND TRAIL BLAZERS,LOSS,89,1,1,1,1,0,0,0,0,2,0,0,0,2,3.3
denglu01,Luol Deng,CHICAGO BULLS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1587,2,7,1,2,0,0,1,1,2,1,0,1,1,2.9
ridnolu01,Luke Ridnour,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,LOSS,1820,1,7,0,1,2,2,1,1,4,1,0,1,1,2.9
mcgeeja01,JaVale McGee,DENVER NUGGETS,HOME,PHILADELPHIA 76ERS,WIN,968,1,3,0,0,4,5,2,1,1,1,1,4,3,2.8
maynoer01,Eric Maynor,PORTLAND TRAIL BLAZERS,AWAY,CHICAGO BULLS,WIN,1469,4,9,0,2,0,0,0,0,2,0,0,2,0,2.7
gallida01,Danilo Gallinari,DENVER NUGGETS,HOME,PHILADELPHIA 76ERS,WIN,2154,3,10,2,3,4,4,0,4,2,1,0,7,1,2.4
douglto01,Toney Douglas,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,WIN,710,2,3,1,2,0,0,0,0,0,1,0,1,4,2.1
kirilan01,Andrei Kirilenko,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,LOSS,1613,3,9,0,2,0,0,1,3,3,0,0,1,4,2.0
thornma01,Marcus Thornton,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,WIN,570,1,2,0,1,0,0,0,1,1,0,0,0,0,2.0
hayesch01,Chuck Hayes,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,WIN,335,0,1,0,0,0,0,1,1,2,0,0,0,1,1.3
iveyro01,Royal Ivey,PHILADELPHIA 76ERS,AWAY,DENVER NUGGETS,LOSS,1044,1,4,1,3,0,0,0,0,1,0,0,0,0,1.3
shvedal01,Alexey Shved,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,LOSS,983,3,8,0,4,0,0,0,2,4,0,0,3,2,1.2
turneev01,Evan Turner,PHILADELPHIA 76ERS,AWAY,DENVER NUGGETS,LOSS,1868,6,12,0,2,0,2,0,4,0,2,0,6,3,1.2
thompja02,Jason Thompson,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,WIN,1267,2,5,0,0,0,0,0,4,0,0,1,1,4,0.6
fournev01,Evan Fournier,DENVER NUGGETS,HOME,PHILADELPHIA 76ERS,WIN,369,0,1,0,0,0,0,0,1,1,0,0,0,0,0.3
fredeji01,Jimmer Fredette,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,WIN,335,2,3,0,0,0,0,0,0,0,0,0,2,1,0.3
aldrico01,Cole Aldrich,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,WIN,607,1,2,0,0,0,0,0,2,0,0,2,2,2,0.2
babbilu01,Luke Babbitt,PORTLAND TRAIL BLAZERS,AWAY,CHICAGO BULLS,WIN,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
freeljo01,Joel Freeland,PORTLAND TRAIL BLAZERS,AWAY,CHICAGO BULLS,WIN,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
smithno01,Nolan Smith,PORTLAND TRAIL BLAZERS,AWAY,CHICAGO BULLS,WIN,89,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7
jenkich01,Charles Jenkins,PHILADELPHIA 76ERS,AWAY,DENVER NUGGETS,LOSS,339,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.8
bartowi01,Will Barton,PORTLAND TRAIL BLAZERS,AWAY,CHICAGO BULLS,WIN,89,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.1
hinriki01,Kirk Hinrich,CHICAGO BULLS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1239,1,7,0,4,0,0,0,1,3,1,0,2,0,-1.1
wrighdo01,Dorell Wright,PHILADELPHIA 76ERS,AWAY,DENVER NUGGETS,LOSS,870,0,2,0,2,0,0,0,1,1,1,0,2,1,-1.8
