slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
gasolpa01,Pau Gasol,LOS ANGELES LAKERS,HOME,SAN ANTONIO SPURS,WIN,2441,7,12,0,0,3,4,3,14,5,0,1,0,3,20.3
aldrila01,LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,HOME,MEMPHIS GRIZZLIES,WIN,1734,10,16,0,0,2,2,2,9,2,1,0,0,5,19.3
denglu01,Luol Deng,CHICAGO BULLS,AWAY,NEW YORK KNICKS,WIN,2634,9,16,2,4,3,4,2,8,4,0,0,2,2,18.8
fernaru01,Rudy Fernandez,PORTLAND TRAIL BLAZERS,HOME,MEMPHIS GRIZZLIES,WIN,1675,5,6,4,5,4,5,0,1,3,1,1,1,1,18.1
millean02,Andre Miller,PORTLAND TRAIL BLAZERS,HOME,MEMPHIS GRIZZLIES,WIN,1968,2,3,0,0,5,5,2,0,8,2,1,0,0,17.4
odomla01,Lamar Odom,LOS ANGELES LAKERS,HOME,SAN ANTONIO SPURS,WIN,2172,9,18,1,6,4,5,0,7,4,0,0,1,2,16.7
rosede01,Derrick Rose,CHICAGO BULLS,AWAY,NEW YORK KNICKS,WIN,2283,10,19,2,6,4,5,0,0,3,2,1,4,3,15.9
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,SAN ANTONIO SPURS,WIN,2194,8,21,2,6,9,9,2,4,4,0,0,4,5,14.9
noahjo01,Joakim Noah,CHICAGO BULLS,AWAY,NEW YORK KNICKS,WIN,1680,3,4,0,0,7,7,0,3,2,2,1,2,2,13.6
douglto01,Toney Douglas,NEW YORK KNICKS,HOME,CHICAGO BULLS,LOSS,1772,4,15,1,7,4,4,2,3,3,4,0,0,1,12.1
anthoca01,Carmelo Anthony,NEW YORK KNICKS,HOME,CHICAGO BULLS,LOSS,1915,8,19,1,6,4,4,0,5,2,1,2,3,3,12.0
