slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
randoza01,Zach Randolph,MEMPHIS GRIZZLIES,HOME,WASHINGTON WIZARDS,WIN,2224,10,21,0,2,4,4,9,11,3,0,0,1,1,23.6
johnsjo02,Joe Johnson,ATLANTA HAWKS,AWAY,DALLAS MAVERICKS,LOSS,2504,13,24,0,5,1,1,2,6,6,2,0,2,1,22.4
ginobma01,Manu Ginobili,SAN ANTONIO SPURS,HOME,HOUSTON ROCKETS,WIN,1771,7,11,4,6,4,4,1,0,4,2,0,1,1,21.2
foyera01,Randy Foye,LOS ANGELES CLIPPERS,HOME,CHARLOTTE BOBCATS,WIN,2412,6,15,4,10,5,5,0,3,4,4,2,1,2,20.2
arthuda01,Darrell Arthur,MEMPHIS GRIZZLIES,HOME,WASHINGTON WIZARDS,WIN,1576,9,11,0,0,4,4,1,4,2,0,1,1,2,20.1
terryja01,Jason Terry,DALLAS MAVERICKS,HOME,ATLANTA HAWKS,WIN,1946,5,11,2,4,6,7,0,5,11,1,0,2,0,20.1
loveke01,Kevin Love,MINNESOTA TIMBERWOLVES,HOME,TORONTO RAPTORS,WIN,1466,6,10,2,4,7,8,2,10,1,1,1,2,2,20.0
gomesry01,Ryan Gomes,LOS ANGELES CLIPPERS,HOME,CHARLOTTE BOBCATS,WIN,2012,6,8,3,4,3,3,1,2,4,2,0,0,4,19.3
scolalu01,Luis Scola,HOUSTON ROCKETS,AWAY,SAN ANTONIO SPURS,LOSS,2145,8,17,0,0,7,8,3,7,1,3,0,2,2,19.0
couside01,DeMarcus Cousins,SACRAMENTO KINGS,HOME,NEW ORLEANS HORNETS,WIN,2074,11,22,0,0,3,4,2,10,7,1,0,3,5,18.9
boozeca01,Carlos Boozer,CHICAGO BULLS,HOME,INDIANA PACERS,WIN,1970,11,21,0,0,2,2,3,7,4,1,0,2,3,18.5
mcrobjo01,Josh McRoberts,INDIANA PACERS,AWAY,CHICAGO BULLS,LOSS,1637,8,11,2,3,2,2,2,6,0,1,2,2,3,17.9
okafoem01,Emeka Okafor,NEW ORLEANS HORNETS,AWAY,SACRAMENTO KINGS,LOSS,2359,5,5,0,0,5,6,3,1,2,1,3,1,4,17.4
doolike01,Keyon Dooling,MILWAUKEE BUCKS,HOME,NEW JERSEY NETS,WIN,2210,6,10,2,4,0,0,0,4,9,2,0,1,2,17.1
bogutan01,Andrew Bogut,MILWAUKEE BUCKS,HOME,NEW JERSEY NETS,WIN,2267,7,18,0,0,3,7,6,12,1,0,7,0,5,17.0
paulch01,Chris Paul,NEW ORLEANS HORNETS,AWAY,SACRAMENTO KINGS,LOSS,2207,5,10,1,4,8,8,1,4,7,3,0,5,5,16.8
delfica01,Carlos Delfino,MILWAUKEE BUCKS,HOME,NEW JERSEY NETS,WIN,2499,7,16,4,9,3,4,0,5,2,2,0,0,1,16.7
denglu01,Luol Deng,CHICAGO BULLS,HOME,INDIANA PACERS,WIN,2401,6,13,1,5,6,8,2,4,8,0,1,3,2,16.6
rosede01,Derrick Rose,CHICAGO BULLS,HOME,INDIANA PACERS,WIN,2076,8,17,1,4,3,3,1,2,7,1,0,2,0,16.5
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,HOME,CHARLOTTE BOBCATS,WIN,2449,11,23,0,1,2,5,3,7,3,2,0,2,3,16.2
conlemi01,Mike Conley,MEMPHIS GRIZZLIES,HOME,WASHINGTON WIZARDS,WIN,2397,6,12,2,2,1,2,0,3,12,0,0,1,2,16.1
jefferi01,Richard Jefferson,SAN ANTONIO SPURS,HOME,HOUSTON ROCKETS,WIN,1887,7,8,2,3,2,2,1,2,1,0,0,1,1,15.8
allento01,Tony Allen,MEMPHIS GRIZZLIES,HOME,WASHINGTON WIZARDS,WIN,2044,6,8,0,0,3,3,1,1,1,3,0,0,2,15.7
hillge01,George Hill,SAN ANTONIO SPURS,HOME,HOUSTON ROCKETS,WIN,1583,3,7,1,2,7,8,0,0,5,2,1,0,1,15.7
lopezbr01,Brook Lopez,NEW JERSEY NETS,AWAY,MILWAUKEE BUCKS,LOSS,2305,12,23,0,0,2,4,2,4,2,0,0,1,3,15.7
kiddja01,Jason Kidd,DALLAS MAVERICKS,HOME,ATLANTA HAWKS,WIN,2089,4,8,2,4,2,2,2,6,5,2,0,1,2,14.9
davisba01,Baron Davis,LOS ANGELES CLIPPERS,HOME,CHARLOTTE BOBCATS,WIN,1903,5,13,1,4,1,1,2,4,11,1,0,1,1,14.8
dalemsa01,Samuel Dalembert,SACRAMENTO KINGS,HOME,NEW ORLEANS HORNETS,WIN,1677,6,11,0,0,4,5,3,3,0,2,2,1,3,14.5
davised01,Ed Davis,TORONTO RAPTORS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1527,7,10,0,0,1,4,7,4,0,0,0,1,1,14.3
blairde01,DeJuan Blair,SAN ANTONIO SPURS,HOME,HOUSTON ROCKETS,WIN,2084,6,12,0,0,2,2,4,8,3,1,3,3,3,14.2
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,HOME,ATLANTA HAWKS,WIN,1977,8,11,1,1,2,3,0,6,4,1,1,5,3,14.2
udrihbe01,Beno Udrih,SACRAMENTO KINGS,HOME,NEW ORLEANS HORNETS,WIN,2391,4,7,1,3,5,5,0,5,5,0,0,2,0,13.7
smithjo03,Josh Smith,ATLANTA HAWKS,AWAY,DALLAS MAVERICKS,LOSS,1384,5,10,1,3,6,6,2,5,3,2,0,3,6,13.6
evansty01,Tyreke Evans,SACRAMENTO KINGS,HOME,NEW ORLEANS HORNETS,WIN,1714,8,13,1,3,1,2,0,2,6,1,0,2,5,13.5
gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,HOME,WASHINGTON WIZARDS,WIN,1802,6,10,0,0,2,4,3,5,1,0,5,1,5,13.4
parketo01,Tony Parker,SAN ANTONIO SPURS,HOME,HOUSTON ROCKETS,WIN,1598,5,9,1,1,6,6,0,0,5,0,0,1,5,13.2
westda01,David West,NEW ORLEANS HORNETS,AWAY,SACRAMENTO KINGS,LOSS,2278,8,21,0,1,5,6,1,6,1,1,1,1,2,12.2
ilyaser01,Ersan Ilyasova,MILWAUKEE BUCKS,HOME,NEW JERSEY NETS,WIN,1928,6,9,0,1,2,4,3,5,2,1,0,2,3,12.1
caldejo01,Jose Calderon,TORONTO RAPTORS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1648,3,6,1,3,3,3,2,7,6,2,0,4,2,11.9
grangda01,Danny Granger,INDIANA PACERS,AWAY,CHICAGO BULLS,LOSS,2452,6,15,2,5,5,7,1,5,1,0,1,1,2,11.9
