slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
jamesle01,LeBron James,CLEVELAND CAVALIERS,HOME,OKLAHOMA CITY THUNDER,WIN,2558,9,19,6,10,13,19,0,9,12,1,1,6,2,30.9
wadedw01,Dwyane Wade,MIAMI HEAT,HOME,SACRAMENTO KINGS,WIN,1789,11,15,0,3,5,7,1,3,8,1,3,0,1,30.0
delfica01,Carlos Delfino,MILWAUKEE BUCKS,HOME,MINNESOTA TIMBERWOLVES,WIN,2036,9,11,4,6,2,3,2,6,8,2,0,1,4,27.7
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,AWAY,CLEVELAND CAVALIERS,LOSS,2597,10,25,2,3,12,13,2,8,3,2,0,1,0,27.0
paulch01,Chris Paul,NEW ORLEANS HORNETS,AWAY,DENVER NUGGETS,LOSS,2672,10,18,1,4,5,5,0,3,10,2,0,3,3,23.1
nelsoja01,Jameer Nelson,ORLANDO MAGIC,AWAY,CHARLOTTE BOBCATS,WIN,2335,8,12,3,3,2,2,1,3,7,1,0,1,1,21.9
jennibr01,Brandon Jennings,MILWAUKEE BUCKS,HOME,MINNESOTA TIMBERWOLVES,WIN,1771,8,16,2,3,0,0,0,2,13,3,1,1,2,21.6
millebr01,Brad Miller,CHICAGO BULLS,AWAY,HOUSTON ROCKETS,WIN,1532,9,14,2,2,5,5,1,4,1,1,1,1,4,20.5
beaslmi01,Michael Beasley,MIAMI HEAT,HOME,SACRAMENTO KINGS,WIN,2095,8,15,0,0,5,5,4,9,4,2,0,2,4,20.4
webstma02,Martell Webster,PORTLAND TRAIL BLAZERS,AWAY,DETROIT PISTONS,WIN,2880,9,19,6,13,4,4,0,7,2,1,0,1,4,20.2
hamilri01,Richard Hamilton,DETROIT PISTONS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2305,6,16,2,5,11,11,0,5,9,0,0,2,5,20.0
anthoca01,Carmelo Anthony,DENVER NUGGETS,HOME,NEW ORLEANS HORNETS,WIN,2863,9,28,1,4,11,13,6,5,4,2,0,4,1,19.3
dragigo01,Goran Dragic,PHOENIX SUNS,HOME,GOLDEN STATE WARRIORS,WIN,1578,5,9,3,6,7,8,0,3,2,4,1,3,1,18.9
maggeco01,Corey Maggette,GOLDEN STATE WARRIORS,AWAY,PHOENIX SUNS,LOSS,2337,10,23,0,1,7,7,2,4,4,1,0,1,4,18.7
songada01,Darius Songaila,NEW ORLEANS HORNETS,AWAY,DENVER NUGGETS,LOSS,2361,8,13,0,0,4,4,1,6,3,1,1,1,2,18.6
okurme01,Mehmet Okur,UTAH JAZZ,HOME,NEW JERSEY NETS,WIN,1267,8,12,1,3,3,4,5,6,1,0,3,2,5,18.5
