slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
iguodan01,Andre Iguodala,DENVER NUGGETS,HOME,PORTLAND TRAIL BLAZERS,WIN,2230,11,17,2,5,4,5,1,6,9,3,3,2,1,31.6
hardeja01,James Harden,HOUSTON ROCKETS,HOME,SACRAMENTO KINGS,WIN,1898,11,16,4,6,3,7,1,3,9,2,1,2,0,29.2
derozde01,DeMar DeRozan,TORONTO RAPTORS,HOME,BROOKLYN NETS,WIN,2548,12,22,3,4,9,9,0,5,0,0,0,0,3,25.7
willide01,Deron Williams,BROOKLYN NETS,AWAY,TORONTO RAPTORS,LOSS,2321,11,20,4,10,4,5,0,0,7,2,1,3,3,23.4
mariosh01,Shawn Marion,DALLAS MAVERICKS,AWAY,NEW ORLEANS HORNETS,WIN,1873,10,16,0,1,1,1,2,5,6,2,1,0,1,23.2
howardw01,Dwight Howard,LOS ANGELES LAKERS,HOME,SAN ANTONIO SPURS,WIN,2183,9,15,0,0,8,17,6,11,0,2,3,3,3,22.9
gayru01,Rudy Gay,TORONTO RAPTORS,HOME,BROOKLYN NETS,WIN,2505,10,19,3,6,3,4,2,8,3,3,1,4,1,21.5
fournev01,Evan Fournier,DENVER NUGGETS,HOME,PORTLAND TRAIL BLAZERS,WIN,2138,8,12,3,5,5,6,2,2,4,3,0,4,3,21.0
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,DENVER NUGGETS,LOSS,2375,10,17,4,10,6,7,0,5,6,1,2,8,2,21.0
jamesle01,LeBron James,MIAMI HEAT,HOME,CHICAGO BULLS,WIN,2091,7,12,1,1,9,12,0,7,6,1,0,3,2,20.7
duncati01,Tim Duncan,SAN ANTONIO SPURS,AWAY,LOS ANGELES LAKERS,LOSS,2038,11,22,0,0,1,1,3,7,4,1,3,2,3,18.9
wadedw01,Dwyane Wade,MIAMI HEAT,HOME,CHICAGO BULLS,WIN,2197,7,12,0,0,8,14,1,3,4,2,2,2,3,18.6
lawsoty01,Ty Lawson,DENVER NUGGETS,HOME,PORTLAND TRAIL BLAZERS,WIN,1882,5,10,0,2,2,2,1,3,10,3,0,0,2,17.8
hicksjj01,J.J. Hickson,PORTLAND TRAIL BLAZERS,AWAY,DENVER NUGGETS,LOSS,2240,7,16,0,0,5,6,4,5,6,0,0,1,1,17.3
aldrico01,Cole Aldrich,SACRAMENTO KINGS,AWAY,HOUSTON ROCKETS,LOSS,1559,6,7,0,0,0,0,5,7,0,1,4,1,2,17.1
blakest01,Steve Blake,LOS ANGELES LAKERS,HOME,SAN ANTONIO SPURS,WIN,2156,8,16,4,8,3,4,1,4,4,2,0,4,1,16.9
parsoch01,Chandler Parsons,HOUSTON ROCKETS,HOME,SACRAMENTO KINGS,WIN,1620,5,7,2,3,1,1,0,5,5,1,1,0,0,16.8
bartowi01,Will Barton,PORTLAND TRAIL BLAZERS,AWAY,DENVER NUGGETS,LOSS,2057,5,8,1,2,6,6,3,6,5,0,0,3,3,16.6
anderry01,Ryan Anderson,NEW ORLEANS HORNETS,HOME,DALLAS MAVERICKS,LOSS,2447,8,20,4,7,0,0,8,4,1,0,1,1,1,16.0
randoan01,Anthony Randolph,DENVER NUGGETS,HOME,PORTLAND TRAIL BLAZERS,WIN,1188,6,9,0,1,6,6,1,5,0,2,1,2,3,15.8
cartevi01,Vince Carter,DALLAS MAVERICKS,AWAY,NEW ORLEANS HORNETS,WIN,1662,5,10,4,7,2,2,1,6,5,0,2,2,2,15.6
roberbr01,Brian Roberts,NEW ORLEANS HORNETS,HOME,DALLAS MAVERICKS,LOSS,1599,5,8,3,4,0,0,1,3,6,1,0,0,2,15.4
hawessp01,Spencer Hawes,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,2134,6,11,1,2,1,2,0,5,6,2,4,2,4,15.2
youngth01,Thaddeus Young,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,1984,5,11,0,0,4,6,3,6,4,3,0,2,0,15.2
boozeca01,Carlos Boozer,CHICAGO BULLS,AWAY,MIAMI HEAT,LOSS,2312,5,14,0,0,6,7,6,14,3,2,0,4,3,15.1
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,NEW ORLEANS HORNETS,WIN,1592,7,14,1,2,4,4,0,6,1,0,2,0,2,15.1
anderch01,Chris Andersen,MIAMI HEAT,HOME,CHICAGO BULLS,WIN,903,4,4,0,0,7,11,3,4,1,0,1,1,3,14.7
greenda02,Danny Green,SAN ANTONIO SPURS,AWAY,LOS ANGELES LAKERS,LOSS,2174,5,11,2,7,4,4,0,3,2,1,2,0,2,14.2
copelch01,Chris Copeland,NEW YORK KNICKS,HOME,INDIANA PACERS,WIN,2055,8,12,2,4,2,2,0,3,0,1,0,2,2,13.9
anthoca01,Carmelo Anthony,NEW YORK KNICKS,HOME,INDIANA PACERS,WIN,1813,9,23,2,7,5,6,1,4,1,1,0,1,3,13.5
blatcan01,Andray Blatche,BROOKLYN NETS,AWAY,TORONTO RAPTORS,LOSS,1553,6,9,0,0,3,6,2,6,0,0,2,1,0,13.5
