number,name,position,height,weight,birth_date,experience,college,team
5,Josh Smith,PF,6-9,225,"December 5, 1985",8,,ATLANTA HAWKS
92,DeShawn Stevenson,SG,6-5,210,"April 3, 1981",12,,ATLANTA HAWKS
0,Jeff Teague,PG,6-2,195,"June 10, 1988",3,Wake Forest University,ATLANTA HAWKS
4,Anthony Tolliver,SF,6-8,250,"June 1, 1985",4,Creighton University,ATLANTA HAWKS
1,Jeremy Tyler,C,6-10,260,"June 21, 1991",1,,ATLANTA HAWKS
3,Lou Williams,SG,6-1,175,"October 27, 1986",7,,ATLANTA HAWKS
1,Trevor Ariza,SF,6-8,215,"June 30, 1985",8,"University of California, Los Angeles",WASHINGTON WIZARDS
30,Earl Barron,C,7-0,250,"August 14, 1981",6,University of Memphis,WASHINGTON WIZARDS
3,Bradley Beal,SG,6-5,207,"June 28, 1993",R,University of Florida,WASHINGTON WIZARDS
35,Trevor Booker,PF,6-8,228,"November 25, 1987",2,Clemson University,WASHINGTON WIZARDS
98,Jason Collins,C,7-0,255,"December 2, 1978",11,Stanford University,WASHINGTON WIZARDS
15,Jordan Crawford,SG,6-4,195,"October 23, 1988",2,"Indiana University, Xavier University",WASHINGTON WIZARDS
42,Nene Hilario,PF,6-11,250,"September 13, 1982",10,,WASHINGTON WIZARDS
14,Shaun Livingston,PG,6-7,192,"September 11, 1985",7,,WASHINGTON WIZARDS
22,Shelvin Mack,PG,6-3,203,"April 22, 1990",1,Butler University,WASHINGTON WIZARDS
20,Cartier Martin,SF,6-7,220,"November 20, 1984",4,Kansas State University,WASHINGTON WIZARDS
50,Emeka Okafor,C,6-10,252,"September 28, 1982",8,University of Connecticut,WASHINGTON WIZARDS
7,Jannero Pargo,PG,6-1,175,"October 22, 1979",8,University of Arkansas,WASHINGTON WIZARDS
12,A.J. Price,PG,6-2,181,"October 7, 1986",3,University of Connecticut,WASHINGTON WIZARDS
13,Kevin Seraphin,C,6-9,285,"December 7, 1989",2,,WASHINGTON WIZARDS
31,Chris Singleton,PF,6-8,230,"November 21, 1989",1,Florida State University,WASHINGTON WIZARDS
17,Garrett Temple,SG,6-6,195,"May 8, 1986",2,Louisiana State University,WASHINGTON WIZARDS
24,Jan Vesely,PF,6-11,240,"April 24, 1990",1,,WASHINGTON WIZARDS
2,John Wall,PG,6-4,210,"September 6, 1990",2,University of Kentucky,WASHINGTON WIZARDS
9,Martell Webster,SF,6-7,230,"December 4, 1986",7,,WASHINGTON WIZARDS
4,Jeff Adrien,PF,6-7,245,"February 10, 1986",2,University of Connecticut,CHARLOTTE HORNETS
0,Bismack Biyombo,C,6-9,255,"August 28, 1992",1,,CHARLOTTE HORNETS
13,Matt Carroll,SG,6-6,212,"August 28, 1980",9,University of Notre Dame,CHARLOTTE HORNETS
2,DeSagana Diop,C,7-0,300,"January 30, 1982",11,,CHARLOTTE HORNETS
8,Ben Gordon,SG,6-3,200,"April 4, 1983",8,University of Connecticut,CHARLOTTE HORNETS
33,Brendan Haywood,C,7-0,268,"November 27, 1979",11,University of North Carolina,CHARLOTTE HORNETS
9,Gerald Henderson,SG,6-5,215,"December 9, 1987",3,Duke University,CHARLOTTE HORNETS
11,Cory Higgins,SG,6-5,180,"June 14, 1989",1,University of Colorado,CHARLOTTE HORNETS
14,Michael Kidd-Gilchrist,SF,6-7,232,"September 26, 1993",R,University of Kentucky,CHARLOTTE HORNETS
11,Josh McRoberts,PF,6-10,240,"February 28, 1987",5,Duke University,CHARLOTTE HORNETS
22,Byron Mullens,PF,7-0,275,"February 14, 1989",3,Ohio State University,CHARLOTTE HORNETS
5,Jannero Pargo,PG,6-1,175,"October 22, 1979",8,University of Arkansas,CHARLOTTE HORNETS
7,Ramon Sessions,SG,6-3,190,"April 11, 1986",5,"University of Nevada, Reno",CHARLOTTE HORNETS
44,Jeffery Taylor,SF,6-7,225,"May 23, 1989",R,Vanderbilt University,CHARLOTTE HORNETS
12,Tyrus Thomas,PF,6-9,215,"August 17, 1986",6,Louisiana State University,CHARLOTTE HORNETS
15,Kemba Walker,PG,6-1,184,"May 8, 1990",1,University of Connecticut,CHARLOTTE HORNETS
21,Hakim Warrick,PF,6-9,219,"July 8, 1982",7,Syracuse University,CHARLOTTE HORNETS
55,Reggie Williams,SF,6-6,205,"September 14, 1986",3,Virginia Military Institute,CHARLOTTE HORNETS
4,Arron Afflalo,SF,6-5,210,"October 15, 1985",5,"University of California, Los Angeles",ORLANDO MAGIC
19,Gustavo Ayon,C,6-10,250,"April 1, 1985",1,,ORLANDO MAGIC
11,Glen Davis,PF,6-9,289,"January 1, 1986",5,Louisiana State University,ORLANDO MAGIC
21,Maurice Harkless,SF,6-9,220,"May 11, 1993",R,St. John's University,ORLANDO MAGIC
3,Al Harrington,C,6-9,230,"February 17, 1980",14,,ORLANDO MAGIC
12,Tobias Harris,PF,6-9,235,"July 15, 1992",1,University of Tennessee,ORLANDO MAGIC
20,DeQuan Jones,SF,6-8,221,"June 20, 1990",R,University of Miami,ORLANDO MAGIC
1,Doron Lamb,SG,6-4,210,"November 6, 1991",R,University of Kentucky,ORLANDO MAGIC
17,Josh McRoberts,PF,6-10,240,"February 28, 1987",5,Duke University,ORLANDO MAGIC
55,E'Twaun Moore,SG,6-4,191,"February 25, 1989",1,Purdue University,ORLANDO MAGIC
14,Jameer Nelson,PG,6-0,190,"February 9, 1982",8,Saint Joseph's University,ORLANDO MAGIC
44,Andrew Nicholson,PF,6-9,250,"December 8, 1989",R,St. Bonaventure University,ORLANDO MAGIC
2,Kyle O'Quinn,C,6-10,250,"March 26, 1990",R,Norfolk State University,ORLANDO MAGIC
7,J.J. Redick,SG,6-4,200,"June 24, 1984",6,Duke University,ORLANDO MAGIC
10,Ish Smith,PG,6-0,175,"July 5, 1988",2,Wake Forest University,ORLANDO MAGIC
15,Hedo Turkoglu,SF,6-10,220,"March 19, 1979",12,,ORLANDO MAGIC
19,Beno Udrih,PG,6-3,205,"July 5, 1982",8,,ORLANDO MAGIC
9,Nikola Vucevic,C,7-0,260,"October 24, 1990",1,University of Southern California,ORLANDO MAGIC
