slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
duranke01,Kevin Durant,GOLDEN STATE WARRIORS,AWAY,PHOENIX SUNS,WIN,2276,10,16,2,4,15,16,0,4,4,4,1,4,2,33.3
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,LOS ANGELES LAKERS,WIN,2019,11,21,5,6,6,6,4,7,16,1,1,7,3,32.3
whiteha01,Hassan Whiteside,MIAMI HEAT,HOME,SAN ANTONIO SPURS,LOSS,2096,10,15,0,0,7,10,1,14,1,2,4,1,2,27.9
drumman01,Andre Drummond,DETROIT PISTONS,HOME,MILWAUKEE BUCKS,WIN,2208,8,16,0,0,4,8,8,15,1,2,3,0,1,24.9
caldwke01,Kentavious Caldwell-Pope,DETROIT PISTONS,HOME,MILWAUKEE BUCKS,WIN,2038,7,13,2,5,5,5,4,2,2,2,0,0,1,21.1
bledser01,Eric Bledsoe,PHOENIX SUNS,HOME,GOLDEN STATE WARRIORS,LOSS,2136,7,11,1,3,6,9,0,5,6,1,0,0,2,20.8
leonaka01,Kawhi Leonard,SAN ANTONIO SPURS,AWAY,MIAMI HEAT,WIN,1789,8,16,1,3,10,12,0,2,6,1,1,4,3,19.5
randlju01,Julius Randle,LOS ANGELES LAKERS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1920,7,10,0,1,6,9,1,8,3,3,0,2,4,19.2
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,AWAY,PHOENIX SUNS,WIN,2053,9,17,5,8,5,5,0,1,3,0,0,1,5,19.1
warretj01,T.J. Warren,PHOENIX SUNS,HOME,GOLDEN STATE WARRIORS,LOSS,2205,10,21,2,5,4,4,3,3,1,1,1,0,5,18.7
bareajo01,J.J. Barea,DALLAS MAVERICKS,AWAY,HOUSTON ROCKETS,LOSS,1883,4,10,3,4,7,7,1,2,5,2,0,1,0,18.4
