slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,TORONTO RAPTORS,WIN,2496,11,24,0,1,9,13,1,10,12,0,1,2,2,27.0
butleji01,Jimmy Butler,CHICAGO BULLS,AWAY,BROOKLYN NETS,WIN,2347,7,12,1,3,11,13,0,4,5,1,0,0,1,24.9
gasolpa01,Pau Gasol,CHICAGO BULLS,AWAY,BROOKLYN NETS,WIN,1976,9,12,0,0,7,8,1,12,1,1,2,2,2,24.4
aldrila01,LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,HOME,MINNESOTA TIMBERWOLVES,WIN,2150,11,17,0,0,4,4,3,12,2,0,0,1,3,23.4
anthoca01,Carmelo Anthony,NEW YORK KNICKS,HOME,MIAMI HEAT,LOSS,2474,11,26,1,6,8,10,3,5,2,1,1,0,3,21.9
muhamsh01,Shabazz Muhammad,MINNESOTA TIMBERWOLVES,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1788,12,17,0,0,4,8,4,1,1,0,1,1,3,21.6
randoza01,Zach Randolph,MEMPHIS GRIZZLIES,AWAY,SACRAMENTO KINGS,WIN,2064,8,16,0,0,6,10,2,10,4,3,0,0,3,21.4
evansre01,Reggie Evans,SACRAMENTO KINGS,HOME,MEMPHIS GRIZZLIES,LOSS,2098,7,10,0,0,3,6,9,11,1,1,1,2,4,20.0
lowryky01,Kyle Lowry,TORONTO RAPTORS,AWAY,LOS ANGELES LAKERS,LOSS,2483,10,28,1,8,8,12,2,4,9,3,0,2,6,19.3
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,AWAY,DETROIT PISTONS,WIN,1702,5,9,1,3,5,6,1,2,10,1,0,1,2,18.8
greenda02,Danny Green,SAN ANTONIO SPURS,AWAY,BOSTON CELTICS,WIN,2112,7,13,4,9,0,0,1,5,3,3,1,1,1,18.3
smithjo03,Josh Smith,DETROIT PISTONS,HOME,GOLDEN STATE WARRIORS,LOSS,2045,6,18,0,1,2,4,4,5,12,4,1,1,3,18.2
diawbo01,Boris Diaw,SAN ANTONIO SPURS,AWAY,BOSTON CELTICS,WIN,1481,5,6,3,4,2,2,2,5,3,0,1,0,2,17.7
hilljo01,Jordan Hill,LOS ANGELES LAKERS,HOME,TORONTO RAPTORS,WIN,2050,6,11,0,0,4,5,5,7,1,0,3,0,3,17.5
jennibr01,Brandon Jennings,DETROIT PISTONS,HOME,GOLDEN STATE WARRIORS,LOSS,2109,6,19,3,7,7,7,2,2,6,1,0,1,0,17.3
willima01,Mo Williams,MINNESOTA TIMBERWOLVES,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2400,8,18,1,2,4,5,1,4,11,2,0,4,5,16.8
gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,AWAY,SACRAMENTO KINGS,WIN,1833,6,11,0,0,6,6,0,6,5,1,1,1,5,16.7
stoudam01,Amar'e Stoudemire,NEW YORK KNICKS,HOME,MIAMI HEAT,LOSS,2214,7,13,0,1,5,8,7,5,1,0,1,1,4,16.7
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,MINNESOTA TIMBERWOLVES,WIN,2132,6,14,1,7,4,7,0,1,8,3,1,1,1,16.6
caldwke01,Kentavious Caldwell-Pope,DETROIT PISTONS,HOME,GOLDEN STATE WARRIORS,LOSS,2184,8,15,4,7,3,5,1,3,1,2,0,2,2,16.4
wadedw01,Dwyane Wade,MIAMI HEAT,AWAY,NEW YORK KNICKS,WIN,1937,11,18,0,1,5,9,4,1,5,0,0,7,1,16.4
matthwe02,Wesley Matthews,PORTLAND TRAIL BLAZERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1985,8,13,6,10,1,2,2,4,2,0,0,3,4,16.1
rosste01,Terrence Ross,TORONTO RAPTORS,AWAY,LOS ANGELES LAKERS,LOSS,2281,8,12,4,7,0,0,1,4,1,0,0,1,3,15.2
morrima02,Markieff Morris,PHOENIX SUNS,HOME,ORLANDO MAGIC,LOSS,2324,7,15,0,4,4,5,3,7,7,0,1,3,4,15.1
dragigo01,Goran Dragic,PHOENIX SUNS,HOME,ORLANDO MAGIC,LOSS,2455,7,15,3,6,5,5,1,7,4,0,0,5,1,14.5
youngth01,Thaddeus Young,MINNESOTA TIMBERWOLVES,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2550,6,11,0,2,2,3,0,5,4,3,2,1,4,14.4
harrito02,Tobias Harris,ORLANDO MAGIC,AWAY,PHOENIX SUNS,WIN,2040,8,18,1,2,4,4,0,8,1,2,0,2,1,14.3
vasqugr01,Greivis Vasquez,TORONTO RAPTORS,AWAY,LOS ANGELES LAKERS,LOSS,2035,8,16,1,5,2,4,0,0,5,1,0,0,1,14.3
collida01,Darren Collison,SACRAMENTO KINGS,HOME,MEMPHIS GRIZZLIES,LOSS,2255,6,14,0,3,4,7,0,7,7,4,1,5,0,14.1
pattepa01,Patrick Patterson,TORONTO RAPTORS,AWAY,LOS ANGELES LAKERS,LOSS,2014,3,8,0,4,4,4,5,8,3,0,1,0,1,13.9
boozeca01,Carlos Boozer,LOS ANGELES LAKERS,HOME,TORONTO RAPTORS,WIN,1778,9,15,0,0,0,0,2,7,2,0,0,2,2,13.2
boshch01,Chris Bosh,MIAMI HEAT,AWAY,NEW YORK KNICKS,WIN,1992,7,18,2,6,4,6,0,9,2,1,0,1,2,12.7
gayru01,Rudy Gay,SACRAMENTO KINGS,HOME,MEMPHIS GRIZZLIES,LOSS,1957,7,14,0,1,6,7,1,3,3,1,0,4,2,12.5
greendr01,Draymond Green,GOLDEN STATE WARRIORS,AWAY,DETROIT PISTONS,WIN,1960,7,13,5,8,1,2,1,5,2,1,0,4,4,12.3
duncati01,Tim Duncan,SAN ANTONIO SPURS,AWAY,BOSTON CELTICS,WIN,1484,4,12,0,0,6,6,3,5,2,0,2,1,1,12.2
dienggo01,Gorgui Dieng,MINNESOTA TIMBERWOLVES,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2232,4,10,0,0,3,4,2,6,4,2,0,1,1,11.8
mirotni01,Nikola Mirotic,CHICAGO BULLS,AWAY,BROOKLYN NETS,WIN,1644,3,5,1,3,5,5,2,10,1,1,1,3,5,11.5
fournev01,Evan Fournier,ORLANDO MAGIC,AWAY,PHOENIX SUNS,WIN,2018,5,8,2,5,3,4,1,4,2,1,0,3,3,11.1
leonaka01,Kawhi Leonard,SAN ANTONIO SPURS,AWAY,BOSTON CELTICS,WIN,1800,5,9,1,3,1,1,0,6,0,2,0,0,1,11.1
singlky01,Kyle Singler,DETROIT PISTONS,HOME,GOLDEN STATE WARRIORS,LOSS,1654,3,8,2,4,1,1,0,4,4,2,1,0,1,10.9
jackja01,Jarrett Jack,BROOKLYN NETS,HOME,CHICAGO BULLS,LOSS,1645,5,13,0,1,2,2,1,3,4,1,0,0,0,10.3
youngni01,Nick Young,LOS ANGELES LAKERS,HOME,TORONTO RAPTORS,WIN,1876,6,11,5,8,3,5,0,4,0,0,0,4,2,10.3
garneke01,Kevin Garnett,BROOKLYN NETS,HOME,CHICAGO BULLS,LOSS,1456,3,7,0,0,1,1,0,7,3,3,0,0,1,10.1
mclembe01,Ben McLemore,SACRAMENTO KINGS,HOME,MEMPHIS GRIZZLIES,LOSS,2455,7,13,1,3,3,4,0,2,2,1,0,3,3,10.1
allento01,Tony Allen,MEMPHIS GRIZZLIES,AWAY,SACRAMENTO KINGS,WIN,1735,5,7,0,0,3,7,3,0,2,4,0,4,5,10.0
livinsh01,Shaun Livingston,GOLDEN STATE WARRIORS,AWAY,DETROIT PISTONS,WIN,1380,5,7,0,1,2,2,0,4,3,0,0,2,1,10.0
plumlmi01,Miles Plumlee,PHOENIX SUNS,HOME,ORLANDO MAGIC,LOSS,1514,6,6,0,0,0,0,2,3,0,1,1,3,3,10.0
bogdabo02,Bojan Bogdanovic,BROOKLYN NETS,HOME,CHICAGO BULLS,LOSS,1888,6,12,1,4,0,0,2,3,2,1,0,1,2,9.9
zellety01,Tyler Zeller,BOSTON CELTICS,HOME,SAN ANTONIO SPURS,LOSS,1371,2,5,0,0,3,3,4,6,1,0,1,0,2,9.5
valanjo01,Jonas Valanciunas,TORONTO RAPTORS,AWAY,LOS ANGELES LAKERS,LOSS,2001,4,10,0,0,1,2,2,11,1,0,3,1,1,9.3
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,AWAY,DETROIT PISTONS,WIN,2108,5,11,2,2,3,3,0,3,2,1,0,3,1,9.2
vucevni01,Nikola Vucevic,ORLANDO MAGIC,AWAY,PHOENIX SUNS,WIN,2059,7,15,0,0,4,6,3,5,0,1,1,4,4,9.2
willilo02,Lou Williams,TORONTO RAPTORS,AWAY,LOS ANGELES LAKERS,LOSS,1552,5,17,3,9,6,7,0,2,1,1,0,1,2,9.2
johnswe01,Wesley Johnson,LOS ANGELES LAKERS,HOME,TORONTO RAPTORS,WIN,1644,5,11,1,5,2,2,0,2,1,1,1,0,3,9.1
bassbr01,Brandon Bass,BOSTON CELTICS,HOME,SAN ANTONIO SPURS,LOSS,1137,5,7,0,0,0,0,1,2,1,1,1,1,2,9.0
baynear01,Aron Baynes,SAN ANTONIO SPURS,AWAY,BOSTON CELTICS,WIN,1137,5,8,1,1,2,2,0,5,0,0,0,1,3,8.7
denglu01,Luol Deng,MIAMI HEAT,AWAY,NEW YORK KNICKS,WIN,2262,2,11,0,4,6,8,5,5,2,3,0,2,3,8.5
mcrobjo01,Josh McRoberts,MIAMI HEAT,AWAY,NEW YORK KNICKS,WIN,1529,2,5,2,2,1,2,0,3,4,1,1,0,2,8.5
barneha02,Harrison Barnes,GOLDEN STATE WARRIORS,AWAY,DETROIT PISTONS,WIN,1974,3,8,0,3,3,4,1,8,2,1,0,1,1,8.3
crabbal01,Allen Crabbe,PORTLAND TRAIL BLAZERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1063,3,5,3,5,0,0,0,1,1,2,0,1,1,8.3
breweco01,Corey Brewer,MINNESOTA TIMBERWOLVES,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1669,4,11,0,1,0,0,4,2,3,3,0,1,3,8.2
bradlav01,Avery Bradley,BOSTON CELTICS,HOME,SAN ANTONIO SPURS,LOSS,1625,4,9,1,2,2,2,1,2,1,1,0,1,1,7.9
linje01,Jeremy Lin,LOS ANGELES LAKERS,HOME,TORONTO RAPTORS,WIN,2083,3,11,1,5,4,4,0,3,3,2,0,0,4,7.9
leeco01,Courtney Lee,MEMPHIS GRIZZLIES,AWAY,SACRAMENTO KINGS,WIN,1946,5,9,0,2,1,1,1,0,1,1,0,1,1,7.7
josepco01,Cory Joseph,SAN ANTONIO SPURS,AWAY,BOSTON CELTICS,WIN,1003,3,7,0,1,2,3,1,2,4,1,0,1,1,7.6
bogutan01,Andrew Bogut,GOLDEN STATE WARRIORS,AWAY,DETROIT PISTONS,WIN,1723,3,7,0,0,0,0,3,6,2,0,5,2,4,7.5
ellinwa01,Wayne Ellington,LOS ANGELES LAKERS,HOME,TORONTO RAPTORS,WIN,684,4,7,2,4,0,0,0,1,1,0,0,0,1,7.3
greenje02,Jeff Green,BOSTON CELTICS,HOME,SAN ANTONIO SPURS,LOSS,1779,6,16,1,4,3,4,1,1,0,0,1,1,1,7.1
batumni01,Nicolas Batum,PORTLAND TRAIL BLAZERS,HOME,MINNESOTA TIMBERWOLVES,WIN,2126,4,13,1,8,1,2,0,8,5,1,2,3,1,7.0
sacrero01,Robert Sacre,LOS ANGELES LAKERS,HOME,TORONTO RAPTORS,WIN,1130,2,4,0,0,2,3,3,3,0,0,2,1,0,7.0
caldejo01,Jose Calderon,NEW YORK KNICKS,HOME,MIAMI HEAT,LOSS,2049,4,9,1,5,0,0,3,7,6,0,0,5,2,6.9
johnsam01,Amir Johnson,TORONTO RAPTORS,AWAY,LOS ANGELES LAKERS,LOSS,1340,3,5,0,0,0,0,1,3,4,0,2,1,4,6.9
iguodan01,Andre Iguodala,GOLDEN STATE WARRIORS,AWAY,DETROIT PISTONS,WIN,1637,1,5,1,3,4,6,0,3,3,1,1,1,0,6.8
leuerjo01,Jon Leuer,MEMPHIS GRIZZLIES,AWAY,SACRAMENTO KINGS,WIN,914,4,7,0,0,0,1,1,4,1,1,1,1,2,6.8
parketo01,Tony Parker,SAN ANTONIO SPURS,AWAY,BOSTON CELTICS,WIN,1837,3,10,0,0,3,4,0,2,9,0,0,3,0,6.7
turneev01,Evan Turner,BOSTON CELTICS,HOME,SAN ANTONIO SPURS,LOSS,1545,5,11,0,1,2,2,2,2,1,0,0,2,1,6.6
monrogr01,Greg Monroe,DETROIT PISTONS,HOME,GOLDEN STATE WARRIORS,LOSS,1868,5,12,0,0,3,7,5,5,0,0,1,3,3,6.5
rondora01,Rajon Rondo,BOSTON CELTICS,HOME,SAN ANTONIO SPURS,LOSS,1854,1,5,0,0,0,2,2,4,10,0,0,0,3,6.5
rosede01,Derrick Rose,CHICAGO BULLS,AWAY,BROOKLYN NETS,WIN,1556,5,12,2,7,2,3,1,5,2,0,0,4,1,6.4
gordobe01,Ben Gordon,ORLANDO MAGIC,AWAY,PHOENIX SUNS,WIN,862,3,5,1,2,1,1,1,0,1,0,0,0,2,6.3
oladivi01,Victor Oladipo,ORLANDO MAGIC,AWAY,PHOENIX SUNS,WIN,2204,6,11,0,1,0,0,0,3,4,1,0,4,3,6.2
