slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
rondora01,Rajon Rondo,BOSTON CELTICS,HOME,CHICAGO BULLS,WIN,2393,11,22,0,2,10,13,2,8,15,2,0,5,3,29.9
ellismo01,Monta Ellis,GOLDEN STATE WARRIORS,HOME,HOUSTON ROCKETS,WIN,2453,13,23,1,3,6,9,1,4,7,2,1,2,2,27.6
caldejo01,Jose Calderon,TORONTO RAPTORS,HOME,LOS ANGELES LAKERS,LOSS,2229,13,18,4,4,0,0,0,2,6,0,0,2,0,25.4
haywago01,Gordon Hayward,UTAH JAZZ,AWAY,MEMPHIS GRIZZLIES,WIN,2122,8,12,2,3,5,5,0,1,5,2,0,0,2,22.8
jeffeal01,Al Jefferson,UTAH JAZZ,AWAY,MEMPHIS GRIZZLIES,WIN,2015,10,17,0,0,1,1,6,9,4,1,2,2,2,22.4
jamesle01,LeBron James,MIAMI HEAT,AWAY,ATLANTA HAWKS,WIN,1826,6,15,1,3,10,12,3,10,6,1,0,2,1,22.0
wadedw01,Dwyane Wade,MIAMI HEAT,AWAY,ATLANTA HAWKS,WIN,1436,7,14,0,0,7,7,2,3,3,2,1,0,0,21.1
martike02,Kevin Martin,HOUSTON ROCKETS,AWAY,GOLDEN STATE WARRIORS,LOSS,2080,7,16,5,11,9,10,1,5,2,1,1,4,3,19.3
millspa01,Paul Millsap,UTAH JAZZ,AWAY,MEMPHIS GRIZZLIES,WIN,2082,7,11,0,0,2,3,4,4,4,1,3,2,2,17.8
monrogr01,Greg Monroe,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,LOSS,1999,9,19,0,0,9,9,4,2,3,1,1,6,2,17.7
youngni01,Nick Young,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,WIN,1864,8,13,3,6,3,3,1,2,1,2,0,2,2,17.3
conlemi01,Mike Conley,MEMPHIS GRIZZLIES,HOME,UTAH JAZZ,LOSS,2155,6,11,0,2,5,5,1,1,6,2,0,2,0,16.9
mcgeeja01,JaVale McGee,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,WIN,2104,10,13,0,0,2,3,1,10,0,0,2,4,4,16.0
gasolpa01,Pau Gasol,LOS ANGELES LAKERS,AWAY,TORONTO RAPTORS,WIN,2191,6,15,0,0,4,4,5,12,6,0,0,3,1,15.8
gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,HOME,UTAH JAZZ,LOSS,2421,8,15,0,2,1,3,2,7,2,1,2,1,1,14.8
noahjo01,Joakim Noah,CHICAGO BULLS,AWAY,BOSTON CELTICS,LOSS,2151,6,10,0,0,4,4,4,5,1,1,0,1,4,14.8
garneke01,Kevin Garnett,BOSTON CELTICS,HOME,CHICAGO BULLS,WIN,1721,5,8,0,0,3,4,0,12,3,0,4,3,2,13.7
scolalu01,Luis Scola,HOUSTON ROCKETS,AWAY,GOLDEN STATE WARRIORS,LOSS,1949,3,6,0,0,8,8,2,11,3,0,0,3,3,13.6
chalmma01,Mario Chalmers,MIAMI HEAT,AWAY,ATLANTA HAWKS,WIN,1614,6,7,2,2,1,1,0,1,2,1,0,1,2,13.4
leeda02,David Lee,GOLDEN STATE WARRIORS,HOME,HOUSTON ROCKETS,WIN,2575,7,12,0,0,1,1,3,10,6,0,1,6,1,13.0
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,AWAY,TORONTO RAPTORS,WIN,2066,9,23,3,7,6,8,0,2,1,2,0,4,1,12.6
