slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,LOSS,2616,8,23,1,6,17,18,0,7,8,6,0,7,5,25.4
duncati01,Tim Duncan,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,WIN,2341,6,14,0,0,7,8,5,11,3,2,1,0,2,22.0
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,LOSS,3108,12,25,2,8,5,7,4,10,2,1,3,7,3,19.6
diawbo01,Boris Diaw,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,WIN,2168,8,14,3,6,7,10,1,2,2,1,0,3,5,16.9
ibakase01,Serge Ibaka,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,LOSS,2914,5,10,1,1,5,6,0,4,3,0,4,1,5,13.7
jacksre01,Reggie Jackson,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,LOSS,2802,8,16,3,7,2,2,2,3,3,0,0,2,6,13.0
ginobma01,Manu Ginobili,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,WIN,1994,4,14,1,7,6,7,3,3,5,4,0,3,4,12.3
leonaka01,Kawhi Leonard,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,WIN,2657,8,21,1,5,0,0,5,6,4,1,1,2,4,11.7
greenda02,Danny Green,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,WIN,2281,4,12,2,6,1,1,1,3,3,4,2,2,3,10.1
splitti01,Tiago Splitter,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,WIN,616,1,1,0,0,3,6,1,1,0,0,1,0,1,4.8
fishede01,Derek Fisher,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,LOSS,1950,2,4,1,2,0,0,1,5,1,1,0,1,4,4.3
parketo01,Tony Parker,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,WIN,1132,3,6,1,2,1,2,0,2,0,0,0,2,0,3.2
millspa02,Patty Mills,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,WIN,1084,0,1,0,1,0,0,0,2,2,3,0,1,2,2.5
belinma01,Marco Belinelli,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,WIN,367,1,2,1,2,0,0,0,0,0,0,0,0,0,2.0
bonnema01,Matt Bonner,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,WIN,836,2,6,2,5,0,0,0,3,0,0,0,1,3,1.3
josepco01,Cory Joseph,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,WIN,424,1,3,0,1,0,0,0,0,1,0,0,0,0,1.0
perkike01,Kendrick Perkins,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,LOSS,1265,0,0,0,0,0,0,0,5,1,0,0,0,3,1.0
collini01,Nick Collison,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,LOSS,133,0,0,0,0,0,0,0,2,0,0,0,0,1,0.2
jonespe01,Perry Jones,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,LOSS,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sefolth01,Thabo Sefolosha,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,LOSS,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
lambje01,Jeremy Lamb,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,LOSS,372,0,3,0,3,0,0,0,0,1,1,0,0,1,-0.8
adamsst01,Steven Adams,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,LOSS,725,0,1,0,0,0,0,0,2,0,0,0,1,1,-1.5
