slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
allenra02,Ray Allen,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,2285,8,13,6,9,3,3,1,2,4,1,0,0,2,23.4
onealsh01,Shaquille O'Neal,CLEVELAND CAVALIERS,HOME,BOSTON CELTICS,LOSS,1591,7,11,0,0,7,10,1,3,2,1,4,2,3,18.5
piercpa01,Paul Pierce,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,2515,9,21,1,3,2,3,1,10,7,2,0,1,3,17.9
davisgl01,Glen Davis,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,1238,4,7,0,0,7,10,3,1,1,1,0,0,4,13.0
rondora01,Rajon Rondo,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,2266,7,12,1,1,1,3,0,2,7,1,0,2,4,12.5
garneke01,Kevin Garnett,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,1936,8,14,0,0,2,2,0,6,1,0,2,3,2,11.5
jamesle01,LeBron James,CLEVELAND CAVALIERS,HOME,BOSTON CELTICS,LOSS,2500,3,14,0,4,9,12,1,5,7,1,0,3,3,9.1
perkike01,Kendrick Perkins,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,1456,2,4,0,0,6,9,2,5,1,0,2,1,5,8.8
parkean01,Anthony Parker,CLEVELAND CAVALIERS,HOME,BOSTON CELTICS,LOSS,2395,5,9,2,5,2,2,1,1,1,0,0,2,2,8.6
varejan01,Anderson Varejao,CLEVELAND CAVALIERS,HOME,BOSTON CELTICS,LOSS,1010,1,3,0,0,3,3,2,6,2,1,1,1,4,7.0
allento01,Tony Allen,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,1234,2,4,0,1,2,2,2,1,2,1,0,2,2,5.3
ilgauzy01,Zydrunas Ilgauskas,CLEVELAND CAVALIERS,HOME,BOSTON CELTICS,LOSS,861,2,5,0,0,1,1,1,2,0,0,4,1,2,4.6
daniema01,Marquis Daniels,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,170,2,2,0,0,0,0,0,1,1,0,0,0,0,4.4
willima01,Mo Williams,CLEVELAND CAVALIERS,HOME,BOSTON CELTICS,LOSS,2048,3,8,1,2,2,2,0,1,5,0,0,2,5,4.4
moonja01,Jamario Moon,CLEVELAND CAVALIERS,HOME,BOSTON CELTICS,LOSS,409,1,1,0,0,2,2,0,0,0,1,0,0,1,4.3
willish02,Shelden Williams,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,262,2,2,0,0,1,2,0,0,0,0,0,0,1,3.6
jamisan01,Antawn Jamison,CLEVELAND CAVALIERS,HOME,BOSTON CELTICS,LOSS,1884,4,10,1,2,0,0,1,5,1,0,1,3,4,2.6
robinna01,Nate Robinson,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,174,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0
gibsoda01,Daniel Gibson,CLEVELAND CAVALIERS,HOME,BOSTON CELTICS,LOSS,743,1,3,1,2,0,0,0,1,1,0,0,1,1,0.9
westde01,Delonte West,CLEVELAND CAVALIERS,HOME,BOSTON CELTICS,LOSS,550,1,3,0,0,0,0,0,0,1,1,0,1,1,0.6
finlemi01,Michael Finley,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
hicksjj01,J.J. Hickson,CLEVELAND CAVALIERS,HOME,BOSTON CELTICS,LOSS,240,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.8
powele01,Leon Powe,CLEVELAND CAVALIERS,HOME,BOSTON CELTICS,LOSS,170,0,1,0,0,1,2,0,0,0,0,0,1,2,-1.9
wallara01,Rasheed Wallace,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,800,0,1,0,1,0,0,0,3,0,0,0,1,5,-2.8
