slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
dudleja01,Jared Dudley,PHOENIX SUNS,HOME,MIAMI HEAT,LOSS,2493,11,16,7,10,4,6,5,7,0,3,0,2,1,31.6
jamesle01,LeBron James,MIAMI HEAT,AWAY,PHOENIX SUNS,WIN,2243,13,22,2,5,8,8,1,5,4,3,0,5,5,26.8
howardw01,Dwight Howard,ORLANDO MAGIC,HOME,SAN ANTONIO SPURS,WIN,1928,11,13,0,0,7,12,3,11,1,0,3,3,3,26.3
boshch01,Chris Bosh,MIAMI HEAT,AWAY,PHOENIX SUNS,WIN,2239,9,17,0,1,5,5,3,8,2,2,1,1,2,21.5
redicjj01,J.J. Redick,ORLANDO MAGIC,HOME,SAN ANTONIO SPURS,WIN,1553,6,8,5,5,0,0,0,3,4,0,0,0,2,16.7
bassbr01,Brandon Bass,ORLANDO MAGIC,HOME,SAN ANTONIO SPURS,WIN,2054,8,11,0,0,1,2,0,6,2,0,0,2,2,12.5
arenagi01,Gilbert Arenas,ORLANDO MAGIC,HOME,SAN ANTONIO SPURS,WIN,1723,6,14,2,5,0,0,0,6,9,1,0,3,2,11.9
doolike01,Keyon Dooling,MILWAUKEE BUCKS,AWAY,SACRAMENTO KINGS,WIN,2566,5,12,1,6,3,4,1,3,5,1,0,1,1,11.9
udrihbe01,Beno Udrih,SACRAMENTO KINGS,HOME,MILWAUKEE BUCKS,LOSS,1938,6,11,2,5,3,4,0,7,5,0,0,4,4,11.3
parketo01,Tony Parker,SAN ANTONIO SPURS,AWAY,ORLANDO MAGIC,LOSS,1471,7,12,1,1,1,2,0,1,3,0,0,2,0,10.4
dalemsa01,Samuel Dalembert,SACRAMENTO KINGS,HOME,MILWAUKEE BUCKS,LOSS,1879,5,9,0,0,3,3,5,7,0,1,2,4,6,10.3
richaja01,Jason Richardson,ORLANDO MAGIC,HOME,SAN ANTONIO SPURS,WIN,1907,7,14,1,4,0,0,1,3,1,1,0,1,0,10.3
splitti01,Tiago Splitter,SAN ANTONIO SPURS,AWAY,ORLANDO MAGIC,LOSS,1046,3,5,0,0,5,6,1,4,0,2,1,1,4,10.3
nashst01,Steve Nash,PHOENIX SUNS,HOME,MIAMI HEAT,LOSS,1918,1,4,0,2,2,2,0,4,18,0,0,5,1,10.0
bonnema01,Matt Bonner,SAN ANTONIO SPURS,AWAY,ORLANDO MAGIC,LOSS,1407,4,6,1,3,1,1,1,5,0,1,0,0,2,9.8
bogutan01,Andrew Bogut,MILWAUKEE BUCKS,AWAY,SACRAMENTO KINGS,WIN,2297,7,14,0,0,1,4,2,11,0,1,4,4,4,9.7
boykiea01,Earl Boykins,MILWAUKEE BUCKS,AWAY,SACRAMENTO KINGS,WIN,1743,9,17,1,2,0,0,0,2,1,1,0,3,1,9.6
fryech01,Channing Frye,PHOENIX SUNS,HOME,MIAMI HEAT,LOSS,2112,5,13,3,7,1,2,1,5,1,1,1,0,5,9.1
ginobma01,Manu Ginobili,SAN ANTONIO SPURS,AWAY,ORLANDO MAGIC,LOSS,1199,3,10,1,3,3,4,3,2,6,0,1,2,1,9.0
jefferi01,Richard Jefferson,SAN ANTONIO SPURS,AWAY,ORLANDO MAGIC,LOSS,1820,4,11,2,5,0,0,3,3,2,1,0,0,1,8.9
sandela01,Larry Sanders,MILWAUKEE BUCKS,AWAY,SACRAMENTO KINGS,WIN,1375,4,7,0,0,0,0,1,3,0,1,4,0,3,8.9
blairde01,DeJuan Blair,SAN ANTONIO SPURS,AWAY,ORLANDO MAGIC,LOSS,1392,4,11,0,0,2,4,2,3,2,3,0,1,2,8.0
duncati01,Tim Duncan,SAN ANTONIO SPURS,AWAY,ORLANDO MAGIC,LOSS,1188,6,12,0,0,0,1,3,3,1,0,0,1,1,7.9
