slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
jamesle01,LeBron James,MIAMI HEAT,AWAY,NEW JERSEY NETS,WIN,2112,11,19,1,2,14,15,1,5,7,2,1,4,2,32.7
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,UTAH JAZZ,LOSS,3177,13,26,2,7,12,12,1,8,6,0,0,3,4,29.7
jeffeal01,Al Jefferson,UTAH JAZZ,HOME,DALLAS MAVERICKS,WIN,3244,14,25,0,0,0,0,5,21,1,1,2,1,4,26.4
humphkr01,Kris Humphries,NEW JERSEY NETS,HOME,MIAMI HEAT,LOSS,2413,12,16,0,0,5,8,2,6,2,0,1,0,3,25.5
anderry01,Ryan Anderson,ORLANDO MAGIC,HOME,PHILADELPHIA 76ERS,WIN,2327,11,16,2,2,2,2,8,8,1,0,1,2,4,25.0
robinna01,Nate Robinson,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,LOSS,1856,11,20,3,7,5,5,0,2,7,1,0,2,4,23.3
teaguje01,Jeff Teague,ATLANTA HAWKS,AWAY,TORONTO RAPTORS,WIN,2145,6,11,1,3,6,8,0,6,10,2,2,1,3,22.9
westda01,David West,INDIANA PACERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1358,9,14,0,0,4,4,4,6,4,0,0,0,2,22.4
afflaar01,Arron Afflalo,DENVER NUGGETS,AWAY,HOUSTON ROCKETS,WIN,2539,10,16,1,2,5,6,0,3,5,0,0,0,2,22.0
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,LOSS,2560,12,22,2,5,3,4,0,8,5,2,0,3,4,21.3
lawsoty01,Ty Lawson,DENVER NUGGETS,AWAY,HOUSTON ROCKETS,WIN,2138,9,15,2,2,5,8,1,3,1,2,1,2,1,19.5
boshch01,Chris Bosh,MIAMI HEAT,AWAY,NEW JERSEY NETS,WIN,2104,8,16,0,0,6,6,3,12,2,1,0,2,2,19.3
fryech01,Channing Frye,PHOENIX SUNS,HOME,PORTLAND TRAIL BLAZERS,WIN,1512,8,11,2,3,1,1,0,6,3,0,2,0,2,19.0
haywago01,Gordon Hayward,UTAH JAZZ,HOME,DALLAS MAVERICKS,WIN,3242,6,14,4,6,8,10,1,3,5,1,1,3,2,18.8
holidjr01,Jrue Holiday,PHILADELPHIA 76ERS,AWAY,ORLANDO MAGIC,LOSS,2069,7,15,4,8,0,0,1,0,8,2,2,0,3,18.8
parsoch01,Chandler Parsons,HOUSTON ROCKETS,HOME,DENVER NUGGETS,LOSS,2045,8,16,2,7,3,3,0,3,3,3,1,1,0,18.7
serapke01,Kevin Seraphin,WASHINGTON WIZARDS,AWAY,CHICAGO BULLS,WIN,2571,10,19,0,0,1,3,8,5,0,1,5,3,2,18.7
brookma01,MarShon Brooks,NEW JERSEY NETS,HOME,MIAMI HEAT,LOSS,2241,10,17,0,1,4,4,1,6,6,2,0,5,4,18.2
hendege02,Gerald Henderson,CHARLOTTE BOBCATS,HOME,NEW ORLEANS HORNETS,LOSS,2071,9,19,0,2,9,11,1,3,2,0,3,3,1,18.2
gortama01,Marcin Gortat,PHOENIX SUNS,HOME,PORTLAND TRAIL BLAZERS,WIN,1766,8,13,0,0,4,6,2,8,0,1,1,1,0,17.8
johnsiv01,Ivan Johnson,ATLANTA HAWKS,AWAY,TORONTO RAPTORS,WIN,1643,9,13,0,0,3,4,3,5,0,0,0,1,0,17.7
grangda01,Danny Granger,INDIANA PACERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1574,6,14,5,7,2,2,2,5,5,0,0,0,1,17.6
iguodan01,Andre Iguodala,PHILADELPHIA 76ERS,AWAY,ORLANDO MAGIC,LOSS,2223,6,12,3,6,0,1,2,6,4,3,1,1,0,17.3
derozde01,DeMar DeRozan,TORONTO RAPTORS,HOME,ATLANTA HAWKS,LOSS,2210,8,14,1,1,5,5,1,1,3,1,0,2,1,17.1
georgpa01,Paul George,INDIANA PACERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1507,5,9,2,2,6,6,0,5,3,1,0,1,1,16.9
hicksjj01,J.J. Hickson,PORTLAND TRAIL BLAZERS,AWAY,PHOENIX SUNS,LOSS,2197,9,15,0,0,4,4,7,1,1,0,0,3,3,16.8
