slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
aldrila01,LaMarcus Aldridge,SAN ANTONIO SPURS,HOME,MEMPHIS GRIZZLIES,WIN,1986,12,16,0,0,8,9,5,7,1,2,3,1,1,34.2
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,DALLAS MAVERICKS,WIN,2111,9,18,5,12,10,11,0,8,8,4,0,3,0,32.6
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,HOME,DALLAS MAVERICKS,WIN,2100,13,25,9,16,5,6,1,4,1,1,1,1,1,30.2
whiteha01,Hassan Whiteside,MIAMI HEAT,HOME,ORLANDO MAGIC,WIN,1756,10,15,0,0,6,7,2,10,0,1,5,1,3,25.8
hardeja01,James Harden,HOUSTON ROCKETS,HOME,TORONTO RAPTORS,WIN,2516,11,22,3,7,7,10,0,10,13,1,1,7,3,25.4
greendr01,Draymond Green,GOLDEN STATE WARRIORS,HOME,DALLAS MAVERICKS,WIN,2111,7,11,3,5,2,2,0,7,10,2,2,1,1,25.2
walkeke02,Kemba Walker,CHARLOTTE HORNETS,AWAY,DETROIT PISTONS,LOSS,1793,9,18,6,9,5,5,0,2,5,0,0,0,1,23.7
couside01,DeMarcus Cousins,SACRAMENTO KINGS,HOME,PHOENIX SUNS,WIN,1668,9,18,1,3,10,14,2,9,1,0,1,1,3,21.7
augusdj01,D.J. Augustin,DENVER NUGGETS,AWAY,LOS ANGELES LAKERS,WIN,1611,6,9,5,7,3,6,0,3,8,1,0,1,2,20.6
lavinza01,Zach LaVine,MINNESOTA TIMBERWOLVES,AWAY,WASHINGTON WIZARDS,WIN,2673,10,17,5,9,0,0,0,0,4,2,0,1,1,20.5
caldwke01,Kentavious Caldwell-Pope,DETROIT PISTONS,HOME,CHARLOTTE HORNETS,WIN,2195,8,13,2,4,3,4,2,5,4,2,0,2,1,20.0
bealbr01,Bradley Beal,WASHINGTON WIZARDS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2759,9,18,4,7,4,4,0,4,5,1,0,2,2,19.9
matthwe02,Wesley Matthews,DALLAS MAVERICKS,AWAY,GOLDEN STATE WARRIORS,LOSS,1965,8,16,6,11,4,4,0,3,3,0,0,0,3,19.8
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,WASHINGTON WIZARDS,WIN,2854,12,21,1,2,2,2,1,9,5,1,0,4,3,19.8
dienggo01,Gorgui Dieng,MINNESOTA TIMBERWOLVES,AWAY,WASHINGTON WIZARDS,WIN,2394,8,11,1,2,1,1,1,8,5,0,2,0,5,19.5
walljo01,John Wall,WASHINGTON WIZARDS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2922,8,22,3,7,3,3,1,2,16,2,0,4,3,19.1
drumman01,Andre Drummond,DETROIT PISTONS,HOME,CHARLOTTE HORNETS,WIN,1752,9,14,0,0,0,2,5,9,0,0,3,0,1,18.9
