slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
humphkr01,Kris Humphries,NEW JERSEY NETS,HOME,MILWAUKEE BUCKS,LOSS,2501,11,15,0,0,9,12,3,15,1,2,3,1,1,33.7
jennibr01,Brandon Jennings,MILWAUKEE BUCKS,AWAY,NEW JERSEY NETS,WIN,2332,12,23,6,11,4,5,0,7,7,0,2,1,2,28.9
jeffeal01,Al Jefferson,UTAH JAZZ,HOME,DETROIT PISTONS,WIN,2173,14,18,1,1,4,4,1,11,1,0,2,4,3,26.9
stuckro01,Rodney Stuckey,DETROIT PISTONS,AWAY,UTAH JAZZ,LOSS,2224,10,17,0,1,9,11,1,3,7,2,0,1,4,26.2
dudleja01,Jared Dudley,PHOENIX SUNS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2173,10,15,2,5,6,6,2,7,1,1,1,1,1,26.0
nashst01,Steve Nash,PHOENIX SUNS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1940,10,16,2,3,3,3,1,2,10,0,0,0,2,25.3
parketo01,Tony Parker,SAN ANTONIO SPURS,HOME,WASHINGTON WIZARDS,WIN,2039,13,18,1,2,4,4,0,3,7,1,1,6,2,24.3
mcgeeja01,JaVale McGee,WASHINGTON WIZARDS,AWAY,SAN ANTONIO SPURS,LOSS,1741,9,13,0,0,3,4,7,8,1,1,1,1,2,23.0
goodedr01,Drew Gooden,MILWAUKEE BUCKS,AWAY,NEW JERSEY NETS,WIN,2224,11,19,1,2,0,0,1,7,7,1,0,1,2,21.0
loveke01,Kevin Love,MINNESOTA TIMBERWOLVES,AWAY,PHOENIX SUNS,WIN,2210,11,23,5,9,3,5,1,6,1,0,0,0,1,20.3
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,HOME,BOSTON CELTICS,LOSS,2105,9,15,0,1,6,8,3,6,4,0,1,2,4,20.1
willide02,Derrick Williams,MINNESOTA TIMBERWOLVES,AWAY,PHOENIX SUNS,WIN,1276,7,10,2,3,3,4,1,7,0,2,2,0,2,19.8
harride01,Devin Harris,UTAH JAZZ,HOME,DETROIT PISTONS,WIN,1824,4,10,2,3,9,10,1,2,8,2,0,2,3,18.9
pekovni01,Nikola Pekovic,MINNESOTA TIMBERWOLVES,AWAY,PHOENIX SUNS,WIN,2167,11,17,0,0,2,4,5,3,1,2,0,3,3,18.6
rosede01,Derrick Rose,CHICAGO BULLS,HOME,NEW YORK KNICKS,WIN,2563,12,29,2,6,6,9,2,4,7,0,0,4,1,18.4
splitti01,Tiago Splitter,SAN ANTONIO SPURS,HOME,WASHINGTON WIZARDS,WIN,1173,7,9,0,0,3,5,2,5,2,1,0,0,1,17.6
fryech01,Channing Frye,PHOENIX SUNS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1929,7,11,4,6,0,0,0,5,4,2,1,2,4,16.5
piercpa01,Paul Pierce,BOSTON CELTICS,AWAY,LOS ANGELES CLIPPERS,WIN,1882,7,16,3,7,8,10,0,3,7,0,0,4,3,16.4
stoudam01,Amar'e Stoudemire,NEW YORK KNICKS,AWAY,CHICAGO BULLS,LOSS,2037,7,12,0,0,6,7,1,2,1,0,2,1,1,16.0
noahjo01,Joakim Noah,CHICAGO BULLS,HOME,NEW YORK KNICKS,WIN,2237,5,11,0,0,2,2,4,6,5,2,3,1,4,15.9
willima01,Mo Williams,LOS ANGELES CLIPPERS,HOME,BOSTON CELTICS,LOSS,1970,8,18,1,8,4,4,0,1,4,4,0,2,3,15.5
biyombi01,Bismack Biyombo,CHARLOTTE BOBCATS,AWAY,NEW ORLEANS HORNETS,WIN,2002,6,7,0,0,0,0,0,7,0,1,4,0,0,15.4
linje01,Jeremy Lin,NEW YORK KNICKS,AWAY,CHICAGO BULLS,LOSS,1961,4,11,1,1,6,6,1,0,8,3,3,3,5,15.3
