slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
jamesle01,LeBron James,MIAMI HEAT,HOME,INDIANA PACERS,WIN,2595,12,26,0,3,8,10,6,9,5,2,1,1,1,29.5
wadedw01,Dwyane Wade,MIAMI HEAT,HOME,INDIANA PACERS,WIN,2422,8,23,0,0,13,14,0,0,4,1,1,2,1,17.8
hibbero01,Roy Hibbert,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,1721,6,12,0,0,5,6,5,6,2,0,1,0,5,16.0
westda01,David West,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,2243,6,12,0,0,5,6,2,10,3,1,0,2,3,14.9
gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,HOME,LOS ANGELES CLIPPERS,LOSS,2199,6,11,0,1,7,9,2,3,2,0,3,3,3,14.5
gayru01,Rudy Gay,MEMPHIS GRIZZLIES,HOME,LOS ANGELES CLIPPERS,LOSS,2405,7,15,0,2,5,6,1,8,1,1,1,4,1,12.0
paulch01,Chris Paul,LOS ANGELES CLIPPERS,AWAY,MEMPHIS GRIZZLIES,WIN,2117,7,17,1,6,4,4,0,9,4,2,0,5,3,11.2
martike01,Kenyon Martin,LOS ANGELES CLIPPERS,AWAY,MEMPHIS GRIZZLIES,WIN,1496,5,7,0,0,1,2,4,6,0,0,2,1,5,10.7
anthojo01,Joel Anthony,MIAMI HEAT,HOME,INDIANA PACERS,WIN,1414,4,4,0,0,1,2,2,5,0,0,1,1,4,8.4
bledser01,Eric Bledsoe,LOS ANGELES CLIPPERS,AWAY,MEMPHIS GRIZZLIES,WIN,868,3,6,0,0,2,2,0,2,3,1,0,1,2,6.9
collida01,Darren Collison,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,1362,4,8,0,1,2,2,0,1,6,0,0,3,2,6.7
boshch01,Chris Bosh,MIAMI HEAT,HOME,INDIANA PACERS,WIN,948,6,11,0,0,1,2,2,3,0,0,0,3,0,6.6
randoza01,Zach Randolph,MEMPHIS GRIZZLIES,HOME,LOS ANGELES CLIPPERS,LOSS,2347,3,12,0,2,3,4,5,7,0,1,0,0,4,6.4
youngni01,Nick Young,LOS ANGELES CLIPPERS,AWAY,MEMPHIS GRIZZLIES,WIN,1228,3,8,2,3,5,6,1,1,1,0,0,2,4,6.3
hansbty01,Tyler Hansbrough,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,991,4,5,0,0,0,2,0,1,0,0,0,0,0,5.6
willima01,Mo Williams,LOS ANGELES CLIPPERS,AWAY,MEMPHIS GRIZZLIES,WIN,1435,4,9,1,4,0,0,0,0,1,1,0,1,1,4.6
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,AWAY,MEMPHIS GRIZZLIES,WIN,1697,3,11,0,0,2,3,3,1,0,2,2,2,3,3.7
chalmma01,Mario Chalmers,MIAMI HEAT,HOME,INDIANA PACERS,WIN,1883,0,3,0,1,4,4,1,3,3,1,0,1,5,3.6
conlemi01,Mike Conley,MEMPHIS GRIZZLIES,HOME,LOS ANGELES CLIPPERS,LOSS,2400,2,13,0,2,3,4,0,2,5,3,0,1,2,3.6
evansre01,Reggie Evans,LOS ANGELES CLIPPERS,AWAY,MEMPHIS GRIZZLIES,WIN,1138,0,0,0,0,0,0,0,9,1,1,1,0,4,3.5
georgpa01,Paul George,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,1567,1,5,1,2,3,4,0,2,1,3,0,1,6,3.4
foyera01,Randy Foye,LOS ANGELES CLIPPERS,AWAY,MEMPHIS GRIZZLIES,WIN,1341,2,6,0,1,2,2,1,1,2,1,0,2,2,3.2
millemi01,Mike Miller,MIAMI HEAT,HOME,INDIANA PACERS,WIN,1708,1,3,0,0,0,0,0,3,3,2,0,1,3,3.1
pondequ01,Quincy Pondexter,MEMPHIS GRIZZLIES,HOME,LOS ANGELES CLIPPERS,LOSS,759,1,2,0,1,1,2,0,1,0,1,0,0,0,2.9
barbole01,Leandro Barbosa,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,1383,4,10,0,0,1,4,1,1,0,2,0,2,2,2.6
turiaro01,Ronny Turiaf,MIAMI HEAT,HOME,INDIANA PACERS,WIN,619,2,4,0,0,0,4,3,0,0,0,1,0,2,2.4
allento01,Tony Allen,MEMPHIS GRIZZLIES,HOME,LOS ANGELES CLIPPERS,LOSS,1463,3,8,0,2,1,2,1,3,1,2,0,2,6,2.1
cunnida01,Dante Cunningham,MEMPHIS GRIZZLIES,HOME,LOS ANGELES CLIPPERS,LOSS,150,1,2,0,0,0,0,1,0,0,0,0,0,0,1.7
hillge01,George Hill,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,1518,4,10,2,7,0,0,0,0,3,1,0,4,5,1.7
speigma01,Marreese Speights,MEMPHIS GRIZZLIES,HOME,LOS ANGELES CLIPPERS,LOSS,671,1,2,0,0,0,0,0,2,0,1,0,1,0,1.6
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,AWAY,MEMPHIS GRIZZLIES,WIN,1428,0,2,0,0,0,0,2,1,0,1,1,0,2,1.2
grangda01,Danny Granger,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,2334,1,10,1,5,4,4,0,4,3,0,1,2,4,0.8
butleca01,Caron Butler,LOS ANGELES CLIPPERS,AWAY,MEMPHIS GRIZZLIES,WIN,1652,3,12,0,3,2,4,2,3,0,1,0,2,2,0.5
mayooj01,O.J. Mayo,MEMPHIS GRIZZLIES,HOME,LOS ANGELES CLIPPERS,LOSS,1472,1,11,0,3,2,4,1,6,2,2,0,1,1,0.4
jonesda02,Dahntay Jones,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,476,1,3,0,2,0,0,0,1,0,0,0,0,2,-0.2
arenagi01,Gilbert Arenas,MEMPHIS GRIZZLIES,HOME,LOS ANGELES CLIPPERS,LOSS,170,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7
battish01,Shane Battier,MIAMI HEAT,HOME,INDIANA PACERS,WIN,1436,0,3,0,2,0,0,0,3,0,2,1,1,3,-0.7
haddaha01,Hamed Haddadi,MEMPHIS GRIZZLIES,HOME,LOS ANGELES CLIPPERS,LOSS,364,0,0,0,0,0,0,1,0,1,0,0,1,3,-0.8
amundlo01,Lou Amundson,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,805,0,2,0,0,0,0,0,4,0,0,1,1,2,-1.3
hasleud01,Udonis Haslem,MIAMI HEAT,HOME,INDIANA PACERS,WIN,1375,0,4,0,0,2,2,1,4,1,0,0,2,3,-1.4
