slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
dragigo01,Goran Dragic,PHOENIX SUNS,AWAY,DALLAS MAVERICKS,WIN,2247,10,15,3,6,5,6,0,2,13,0,1,1,1,30.1
johnsam01,Amir Johnson,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,LOSS,1956,11,15,1,1,4,6,5,2,4,1,0,1,2,26.2
anthoca01,Carmelo Anthony,NEW YORK KNICKS,AWAY,CHARLOTTE HORNETS,LOSS,2519,11,22,2,6,8,8,2,5,4,0,0,0,2,25.9
hardeja01,James Harden,HOUSTON ROCKETS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2195,11,17,3,5,13,14,0,4,6,0,0,8,6,25.1
jamesle01,LeBron James,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,WIN,2547,9,18,2,4,4,6,0,7,13,3,1,4,2,24.3
gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,HOME,SAN ANTONIO SPURS,LOSS,2419,9,20,0,0,10,11,1,11,2,0,4,1,1,24.0
zellety01,Tyler Zeller,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,WIN,1868,10,11,0,0,4,4,1,13,2,0,1,2,3,23.8
conlemi01,Mike Conley,MEMPHIS GRIZZLIES,HOME,SAN ANTONIO SPURS,LOSS,2303,7,15,1,3,8,9,0,1,10,1,0,0,1,22.8
ellismo01,Monta Ellis,DALLAS MAVERICKS,HOME,PHOENIX SUNS,LOSS,2215,14,22,2,5,3,5,0,2,2,0,1,2,2,22.3
wadedw01,Dwyane Wade,MIAMI HEAT,AWAY,MILWAUKEE BUCKS,LOSS,2013,10,18,0,0,8,10,1,2,8,0,0,4,0,21.5
gayru01,Rudy Gay,SACRAMENTO KINGS,HOME,INDIANA PACERS,WIN,2151,10,20,1,1,6,6,1,4,5,0,0,1,0,21.4
thomptr01,Tristan Thompson,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,WIN,1963,8,13,0,0,5,8,9,5,2,0,0,0,5,21.1
chandty01,Tyson Chandler,DALLAS MAVERICKS,HOME,PHOENIX SUNS,LOSS,1868,6,7,0,0,3,3,9,9,0,1,0,1,2,20.7
favorde01,Derrick Favors,UTAH JAZZ,HOME,ORLANDO MAGIC,LOSS,2185,10,17,0,0,1,2,4,9,1,0,5,1,3,20.2
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,PHILADELPHIA 76ERS,WIN,1843,8,14,1,3,10,14,0,5,7,2,0,6,3,20.0
princta01,Tayshaun Prince,MEMPHIS GRIZZLIES,HOME,SAN ANTONIO SPURS,LOSS,1975,8,11,4,4,0,0,2,3,2,0,1,0,1,19.5
oladivi01,Victor Oladipo,ORLANDO MAGIC,AWAY,UTAH JAZZ,WIN,2199,9,12,1,1,1,2,0,1,6,1,0,1,0,19.3
hendege02,Gerald Henderson,CHARLOTTE HORNETS,HOME,NEW YORK KNICKS,WIN,1855,8,10,2,3,4,5,0,2,2,0,1,1,2,18.7
sullija01,Jared Sullinger,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,WIN,1808,5,9,2,3,5,8,3,10,2,2,0,1,2,18.2
duncati01,Tim Duncan,SAN ANTONIO SPURS,AWAY,MEMPHIS GRIZZLIES,WIN,2188,6,12,0,0,2,3,4,6,10,0,2,2,2,17.8
lawsoty01,Ty Lawson,DENVER NUGGETS,AWAY,WASHINGTON WIZARDS,LOSS,2072,3,10,0,2,8,8,0,4,10,3,0,1,2,17.6
morrima02,Markieff Morris,PHOENIX SUNS,AWAY,DALLAS MAVERICKS,WIN,2168,8,15,1,3,5,6,2,8,3,0,0,1,4,17.6
millspa01,Paul Millsap,ATLANTA HAWKS,AWAY,BROOKLYN NETS,WIN,1645,6,10,2,4,3,4,2,7,2,1,1,1,1,17.2
ginobma01,Manu Ginobili,SAN ANTONIO SPURS,AWAY,MEMPHIS GRIZZLIES,WIN,1690,5,10,5,5,2,4,1,5,7,2,1,3,3,16.8
covinro01,Robert Covington,PHILADELPHIA 76ERS,HOME,OKLAHOMA CITY THUNDER,LOSS,1709,8,13,3,6,2,2,3,3,2,1,0,3,2,16.7
humphkr01,Kris Humphries,WASHINGTON WIZARDS,HOME,DENVER NUGGETS,WIN,1541,7,11,0,0,6,8,3,1,0,1,1,1,2,16.6
