slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,AWAY,DENVER NUGGETS,WIN,2155,13,17,6,9,4,7,0,7,7,0,2,1,3,34.3
gasolpa01,Pau Gasol,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,WIN,2448,12,20,0,1,1,1,4,10,3,0,2,2,1,22.7
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,AWAY,SACRAMENTO KINGS,LOSS,2483,9,19,2,5,7,9,0,8,3,2,1,4,1,19.3
nashst01,Steve Nash,PHOENIX SUNS,HOME,HOUSTON ROCKETS,LOSS,2128,7,7,0,0,0,0,0,1,13,1,0,4,0,18.3
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,SACRAMENTO KINGS,LOSS,2284,15,26,1,2,2,3,4,2,3,1,0,7,5,17.9
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,WIN,2621,11,24,0,2,5,5,0,5,4,0,0,1,1,17.5
bynuman01,Andrew Bynum,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,WIN,2431,6,15,0,0,4,6,7,10,1,1,3,1,1,17.4
fryech01,Channing Frye,PHOENIX SUNS,HOME,HOUSTON ROCKETS,LOSS,2492,8,17,4,9,1,1,1,9,1,2,2,2,3,16.6
afflaar01,Arron Afflalo,DENVER NUGGETS,HOME,GOLDEN STATE WARRIORS,LOSS,2155,8,16,5,8,5,5,1,1,0,0,0,1,4,16.4
dragigo01,Goran Dragic,HOUSTON ROCKETS,AWAY,PHOENIX SUNS,WIN,1753,5,9,1,1,0,0,1,3,11,2,0,2,3,14.8
budinch01,Chase Budinger,HOUSTON ROCKETS,AWAY,PHOENIX SUNS,WIN,1909,5,9,2,4,0,0,1,6,4,2,0,0,1,14.6
