slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
lawsoty01,Ty Lawson,DENVER NUGGETS,HOME,LOS ANGELES CLIPPERS,WIN,2084,9,15,3,6,0,0,1,5,11,1,0,0,1,24.6
smithjr01,J.R. Smith,NEW YORK KNICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,2171,14,29,6,13,2,2,0,3,3,3,0,2,3,24.1
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,AWAY,NEW YORK KNICKS,WIN,2664,9,20,2,6,14,15,0,8,6,0,1,7,1,23.1
gallida01,Danilo Gallinari,DENVER NUGGETS,HOME,LOS ANGELES CLIPPERS,WIN,2081,8,15,2,4,2,3,0,5,6,2,1,1,1,19.3
martike02,Kevin Martin,OKLAHOMA CITY THUNDER,AWAY,NEW YORK KNICKS,WIN,1944,4,6,3,5,5,6,0,4,4,2,0,0,0,19.0
paulch01,Chris Paul,LOS ANGELES CLIPPERS,AWAY,DENVER NUGGETS,LOSS,2256,6,11,2,4,2,3,1,3,10,0,0,1,1,17.5
iguodan01,Andre Iguodala,DENVER NUGGETS,HOME,LOS ANGELES CLIPPERS,WIN,2314,5,10,2,6,2,2,0,3,7,2,1,1,2,15.7
farieke01,Kenneth Faried,DENVER NUGGETS,HOME,LOS ANGELES CLIPPERS,WIN,2007,4,6,0,0,3,4,3,7,2,1,4,1,2,15.6
stoudam01,Amar'e Stoudemire,NEW YORK KNICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,1735,5,16,0,0,6,6,6,2,0,0,2,0,2,12.2
ibakase01,Serge Ibaka,OKLAHOMA CITY THUNDER,AWAY,NEW YORK KNICKS,WIN,2400,5,7,0,1,2,2,2,7,0,0,5,2,5,12.1
barnema02,Matt Barnes,LOS ANGELES CLIPPERS,AWAY,DENVER NUGGETS,LOSS,2155,8,20,0,5,3,3,0,0,3,1,1,0,2,11.2
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,AWAY,DENVER NUGGETS,LOSS,1997,7,12,0,0,3,3,1,1,2,1,0,3,3,10.6
chandwi01,Wilson Chandler,DENVER NUGGETS,HOME,LOS ANGELES CLIPPERS,WIN,1538,5,8,2,2,0,0,1,3,5,0,0,2,4,9.9
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,NEW YORK KNICKS,WIN,2170,8,22,1,4,4,6,1,5,5,2,0,5,3,9.5
millean02,Andre Miller,DENVER NUGGETS,HOME,LOS ANGELES CLIPPERS,WIN,1229,4,8,1,2,3,3,1,1,1,0,0,1,1,8.3
chandty01,Tyson Chandler,NEW YORK KNICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,2117,3,4,0,0,3,3,3,7,1,1,0,4,3,8.1
odomla01,Lamar Odom,LOS ANGELES CLIPPERS,AWAY,DENVER NUGGETS,LOSS,960,3,9,1,1,1,1,4,6,1,1,0,1,2,7.4
jacksre01,Reggie Jackson,OKLAHOMA CITY THUNDER,AWAY,NEW YORK KNICKS,WIN,710,3,5,2,2,0,0,1,1,0,1,0,0,1,7.3
koufoko01,Kosta Koufos,DENVER NUGGETS,HOME,LOS ANGELES CLIPPERS,WIN,1169,3,3,0,0,0,0,0,3,0,1,2,1,1,7.0
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,AWAY,DENVER NUGGETS,LOSS,1472,3,6,0,0,1,3,2,4,0,0,2,0,1,6.8
feltora01,Raymond Felton,NEW YORK KNICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,2289,6,16,1,8,3,3,0,1,3,1,0,4,2,5.8
kiddja01,Jason Kidd,NEW YORK KNICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,1609,0,2,0,1,0,0,1,9,3,2,1,1,0,5.8
breweco01,Corey Brewer,DENVER NUGGETS,HOME,LOS ANGELES CLIPPERS,WIN,1154,5,11,1,3,0,0,1,2,1,0,0,2,1,4.9
butleca01,Caron Butler,LOS ANGELES CLIPPERS,AWAY,DENVER NUGGETS,LOSS,1649,3,9,2,6,0,0,0,2,2,0,0,0,1,4.5
billuch01,Chauncey Billups,LOS ANGELES CLIPPERS,AWAY,DENVER NUGGETS,LOSS,1173,2,6,2,4,2,2,0,4,0,0,0,1,3,3.6
sefolth01,Thabo Sefolosha,OKLAHOMA CITY THUNDER,AWAY,NEW YORK KNICKS,WIN,1830,1,2,0,1,0,0,1,0,0,2,1,1,1,3.0
bledser01,Eric Bledsoe,LOS ANGELES CLIPPERS,AWAY,DENVER NUGGETS,LOSS,921,2,5,0,1,1,1,2,2,2,1,0,3,2,2.9
whiteja02,James White,NEW YORK KNICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,741,2,5,2,3,0,0,0,0,0,0,0,0,1,2.9
novakst01,Steve Novak,NEW YORK KNICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,798,1,2,1,2,0,0,1,1,0,1,0,1,1,2.6
perkike01,Kendrick Perkins,OKLAHOMA CITY THUNDER,AWAY,NEW YORK KNICKS,WIN,1207,1,3,0,0,0,0,1,7,0,0,1,0,3,2.6
thomaku01,Kurt Thomas,NEW YORK KNICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,304,1,2,0,0,0,0,0,2,0,0,0,0,0,1.6
martike01,Kenyon Martin,NEW YORK KNICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,1020,2,3,0,0,0,0,1,0,0,1,0,1,6,1.0
collini01,Nick Collison,OKLAHOMA CITY THUNDER,AWAY,NEW YORK KNICKS,WIN,601,0,1,0,0,0,0,1,1,1,0,0,0,2,0.2
hillgr01,Grant Hill,LOS ANGELES CLIPPERS,AWAY,DENVER NUGGETS,LOSS,976,1,4,0,0,0,0,0,3,0,1,0,1,1,0.1
greenwi01,Willie Green,LOS ANGELES CLIPPERS,AWAY,DENVER NUGGETS,LOSS,842,1,3,0,1,0,0,0,1,1,0,0,1,1,-0.1
mcgeeja01,JaVale McGee,DENVER NUGGETS,HOME,LOS ANGELES CLIPPERS,WIN,824,0,1,0,0,0,0,0,2,0,0,2,2,4,-2.3
shumpim01,Iman Shumpert,NEW YORK KNICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,1616,1,7,0,4,0,0,0,1,0,1,0,0,3,-2.4
fishede01,Derek Fisher,OKLAHOMA CITY THUNDER,AWAY,NEW YORK KNICKS,WIN,874,0,4,0,2,0,0,0,2,0,1,0,1,1,-2.6
