slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
anthoca01,Carmelo Anthony,NEW YORK KNICKS,HOME,MIAMI HEAT,WIN,2456,15,29,1,4,10,14,2,4,4,1,0,1,3,29.3
rondora01,Rajon Rondo,BOSTON CELTICS,HOME,ATLANTA HAWKS,WIN,2085,8,11,2,3,2,5,0,3,16,3,0,1,0,28.4
hawessp01,Spencer Hawes,PHILADELPHIA 76ERS,HOME,CHICAGO BULLS,WIN,2169,9,11,1,2,3,4,2,6,1,0,3,2,2,20.7
piercpa01,Paul Pierce,BOSTON CELTICS,HOME,ATLANTA HAWKS,WIN,997,10,13,4,6,0,1,0,4,0,0,2,2,2,18.3
wadedw01,Dwyane Wade,MIAMI HEAT,AWAY,NEW YORK KNICKS,LOSS,2282,9,18,0,3,4,11,1,2,6,4,3,2,5,17.8
iguodan01,Andre Iguodala,PHILADELPHIA 76ERS,HOME,CHICAGO BULLS,WIN,2590,5,11,1,4,3,4,3,9,2,3,0,0,0,17.1
gasolpa01,Pau Gasol,LOS ANGELES LAKERS,AWAY,DENVER NUGGETS,WIN,2246,6,12,0,0,1,1,5,4,6,0,1,1,1,15.2
bynuman01,Andrew Bynum,LOS ANGELES LAKERS,AWAY,DENVER NUGGETS,WIN,2124,8,12,0,0,3,6,2,5,1,0,3,3,1,14.9
gibsota01,Taj Gibson,CHICAGO BULLS,AWAY,PHILADELPHIA 76ERS,LOSS,1894,6,11,0,0,2,3,2,10,2,0,4,1,3,14.7
gallida01,Danilo Gallinari,DENVER NUGGETS,HOME,LOS ANGELES LAKERS,LOSS,2109,9,16,0,4,2,2,1,5,2,1,0,1,5,14.0
jamesle01,LeBron James,MIAMI HEAT,AWAY,NEW YORK KNICKS,LOSS,2487,9,21,2,5,7,8,0,4,4,1,0,5,4,13.9
boozeca01,Carlos Boozer,CHICAGO BULLS,AWAY,PHILADELPHIA 76ERS,LOSS,2489,11,24,0,0,1,1,3,8,4,2,0,5,3,13.7
stoudam01,Amar'e Stoudemire,NEW YORK KNICKS,HOME,MIAMI HEAT,WIN,2055,8,13,0,0,4,7,5,5,1,0,0,4,4,13.0
hilljo01,Jordan Hill,LOS ANGELES LAKERS,AWAY,DENVER NUGGETS,WIN,1390,4,9,0,0,4,6,7,4,0,1,0,0,3,12.4
holidjr01,Jrue Holiday,PHILADELPHIA 76ERS,HOME,CHICAGO BULLS,WIN,2461,7,23,2,7,4,4,1,7,6,1,1,3,0,12.4
