slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
jamesle01,LeBron James,CLEVELAND CAVALIERS,HOME,CHICAGO BULLS,WIN,2465,16,23,2,4,6,6,1,7,8,1,2,2,2,38.3
willide01,Deron Williams,UTAH JAZZ,AWAY,DENVER NUGGETS,WIN,2680,7,14,3,4,16,18,0,2,14,1,1,7,4,28.7
noahjo01,Joakim Noah,CHICAGO BULLS,AWAY,CLEVELAND CAVALIERS,LOSS,2485,10,18,0,0,5,5,7,6,3,1,1,0,3,25.7
anthoca01,Carmelo Anthony,DENVER NUGGETS,HOME,UTAH JAZZ,LOSS,2504,9,25,0,1,14,15,2,4,4,3,0,5,6,18.7
denglu01,Luol Deng,CHICAGO BULLS,AWAY,CLEVELAND CAVALIERS,LOSS,2434,7,15,1,2,5,5,1,5,5,0,1,0,2,17.9
millspa01,Paul Millsap,UTAH JAZZ,AWAY,DENVER NUGGETS,WIN,2028,5,9,0,1,8,12,2,3,0,2,2,0,4,16.2
rosede01,Derrick Rose,CHICAGO BULLS,AWAY,CLEVELAND CAVALIERS,LOSS,2573,10,24,0,0,3,4,0,2,8,2,0,1,3,15.8
boozeca01,Carlos Boozer,UTAH JAZZ,AWAY,DENVER NUGGETS,WIN,2451,10,16,0,0,0,2,3,12,2,0,0,3,3,14.9
martike01,Kenyon Martin,DENVER NUGGETS,HOME,UTAH JAZZ,LOSS,1914,7,10,0,0,1,2,2,1,2,2,3,1,5,14.6
milescj01,C.J. Miles,UTAH JAZZ,AWAY,DENVER NUGGETS,WIN,2298,5,10,1,3,6,6,0,3,6,1,1,3,5,13.8
willima01,Mo Williams,CLEVELAND CAVALIERS,HOME,CHICAGO BULLS,WIN,2270,2,8,0,2,8,8,0,3,6,0,1,0,1,12.6
hilarne01,Nene Hilario,DENVER NUGGETS,HOME,UTAH JAZZ,LOSS,2496,7,10,0,0,4,7,0,6,0,2,0,2,5,12.4
billuch01,Chauncey Billups,DENVER NUGGETS,HOME,UTAH JAZZ,LOSS,2236,4,11,2,7,7,8,0,3,11,0,0,5,5,12.1
moonja01,Jamario Moon,CLEVELAND CAVALIERS,HOME,CHICAGO BULLS,WIN,1192,4,5,4,5,0,0,0,3,0,0,2,0,2,11.6
gibsota01,Taj Gibson,CHICAGO BULLS,AWAY,CLEVELAND CAVALIERS,LOSS,1383,5,7,0,0,1,1,2,5,0,0,1,0,3,10.5
parkean01,Anthony Parker,CLEVELAND CAVALIERS,HOME,CHICAGO BULLS,WIN,1444,3,5,3,5,0,0,0,1,0,1,1,0,0,8.7
korveky01,Kyle Korver,UTAH JAZZ,AWAY,DENVER NUGGETS,WIN,1441,5,7,1,2,2,3,0,1,1,1,0,2,3,8.5
murraro01,Ronald Murray,CHICAGO BULLS,AWAY,CLEVELAND CAVALIERS,LOSS,1758,5,14,2,6,2,2,1,0,2,0,0,0,1,7.9
jamisan01,Antawn Jamison,CLEVELAND CAVALIERS,HOME,CHICAGO BULLS,WIN,1822,6,12,1,3,1,1,0,4,3,0,0,3,3,7.1
afflaar01,Arron Afflalo,DENVER NUGGETS,HOME,UTAH JAZZ,LOSS,1308,2,5,1,4,4,4,0,1,2,1,0,0,5,7.0
smithjr01,J.R. Smith,DENVER NUGGETS,HOME,UTAH JAZZ,LOSS,1770,3,10,1,6,2,2,0,6,2,1,1,1,3,5.9
westde01,Delonte West,CLEVELAND CAVALIERS,HOME,CHICAGO BULLS,WIN,1635,3,7,0,1,1,1,0,1,5,0,0,1,1,5.7
ilgauzy01,Zydrunas Ilgauskas,CLEVELAND CAVALIERS,HOME,CHICAGO BULLS,WIN,986,1,2,0,0,1,2,3,1,0,0,2,0,2,4.6
varejan01,Anderson Varejao,CLEVELAND CAVALIERS,HOME,CHICAGO BULLS,WIN,1660,3,5,0,0,1,2,0,5,1,0,1,1,4,4.6
onealsh01,Shaquille O'Neal,CLEVELAND CAVALIERS,HOME,CHICAGO BULLS,WIN,916,2,4,0,0,4,4,1,6,1,0,0,4,4,3.6
matthwe02,Wesley Matthews,UTAH JAZZ,AWAY,DENVER NUGGETS,WIN,1835,1,7,1,3,4,4,0,3,1,2,0,1,4,3.5
petrojo01,Johan Petro,DENVER NUGGETS,HOME,UTAH JAZZ,LOSS,306,2,2,0,0,0,0,0,0,0,0,1,0,2,3.3
lawsoty01,Ty Lawson,DENVER NUGGETS,HOME,UTAH JAZZ,LOSS,822,0,0,0,0,3,4,2,0,1,0,0,1,3,2.5
millebr01,Brad Miller,CHICAGO BULLS,AWAY,CLEVELAND CAVALIERS,LOSS,1326,2,6,0,2,0,0,2,5,1,0,0,2,0,2.2
hinriki01,Kirk Hinrich,CHICAGO BULLS,AWAY,CLEVELAND CAVALIERS,LOSS,2149,2,8,1,3,0,0,0,1,6,0,0,1,4,2.1
anderch01,Chris Andersen,DENVER NUGGETS,HOME,UTAH JAZZ,LOSS,1044,1,2,0,0,2,2,0,5,0,0,1,2,3,2.0
koufoko01,Kosta Koufos,UTAH JAZZ,AWAY,DENVER NUGGETS,WIN,97,1,2,0,0,0,0,1,0,0,0,0,0,0,1.7
hicksjj01,J.J. Hickson,CLEVELAND CAVALIERS,HOME,CHICAGO BULLS,WIN,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
fesenky01,Kyrylo Fesenko,UTAH JAZZ,AWAY,DENVER NUGGETS,WIN,1184,2,2,0,0,0,2,0,2,1,0,0,2,5,-0.1
pricero01,Ronnie Price,UTAH JAZZ,AWAY,DENVER NUGGETS,WIN,200,0,0,0,0,0,0,0,0,1,0,0,0,2,-0.1
jeffeot01,Othyus Jeffers,UTAH JAZZ,AWAY,DENVER NUGGETS,WIN,187,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7
johnsja01,James Johnson,CHICAGO BULLS,AWAY,CLEVELAND CAVALIERS,LOSS,292,0,1,0,0,0,0,0,0,0,0,0,0,3,-1.9
