position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Butler, Jimmy^",50.6,"$9,300",CHICAGO BULLS,v den, 106-101,40,   26pt 8rb 8as 2st 1bl 3to 1trey 8-14fg 9-9ft
PG,"Rose, Derrick^",39.6,"$6,900",CHICAGO BULLS,v den, 106-101,32,   17pt 3rb 8as 2st 2bl 1to 1trey 7-25fg 2-2ft
PG,"Lawson, Ty^",38.9,"$8,900",DENVER NUGGETS,@ chi, 101-106,40,   20pt 7rb 7as 1st 2to 1trey 8-16fg 3-4ft
PG,"Collison, Darren^",32.8,"$7,400",SACRAMENTO KINGS,@ min, 110-107,39,   21pt 4rb 6as 2to 1trey 8-15fg 4-4ft
SG,"Afflalo, Arron^",25.3,"$5,000",DENVER NUGGETS,@ chi, 101-106,40,   19pt 4rb 1as 1st 1bl 4to 1trey 8-14fg 2-2ft
PG,"Brooks, Aaron",21.8,"$4,000",CHICAGO BULLS,v den, 106-101,23,   12pt 4rb 2st 1bl 1to 2trey 3-9fg 4-4ft
PG,"Williams, Maurice",21,"$5,500",MINNESOTA TIMBERWOLVES,v sac, 107-110,27,   8pt 8as 1bl 1to 2trey 3-10fg 0-0ft
SG,"McLemore, Ben^",19.8,"$4,600",SACRAMENTO KINGS,@ min, 110-107,38,   14pt 4rb 2as 2to 1trey 6-9fg 1-2ft
PG,"LaVine, Zach^",17.9,"$5,000",MINNESOTA TIMBERWOLVES,v sac, 107-110,21,   6pt 2rb 3as 4st 3to 3-5fg 0-0ft
PG,"Daniels, Troy",14.9,"$3,500",MINNESOTA TIMBERWOLVES,v sac, 107-110,13,   11pt 2rb 1as 3trey 3-7fg 2-2ft
PG,"Hinrich, Kirk",12.4,"$3,800",CHICAGO BULLS,v den, 106-101,27,   10pt 2rb 2trey 4-4fg 0-0ft
SG,"Harris, Gary",9.7,"$3,500",DENVER NUGGETS,@ chi, 101-106,17,   7pt 1rb 1as 1trey 2-7fg 2-2ft
PG,"Robinson, Nate",6.9,"$4,800",DENVER NUGGETS,@ chi, 101-106,14,   0pt 2rb 3as 0-7fg 0-1ft
PG,"McCallum, Ray",4.7,"$3,500",SACRAMENTO KINGS,@ min, 110-107,10,   2pt 1rb 1as 1-3fg 0-0ft
SG,"Snell, Tony",1.2,"$3,500",CHICAGO BULLS,v den, 106-101,5,   0pt 1rb 0-0fg 0-0ft
SG,"Stauskas, Nik",0.5,"$3,500",SACRAMENTO KINGS,@ min, 110-107,12,   0pt 1as 1to 0-4fg 0-0ft
PF,"Faried, Kenneth^",54.3,"$6,600",DENVER NUGGETS,@ chi, 101-106,36,   18pt 19rb 3as 2st 3bl 1to 7-14fg 4-4ft
PF,"Gasol, Pau^",50.8,"$8,600",CHICAGO BULLS,v den, 106-101,35,   17pt 9rb 4as 9bl 1to 7-17fg 3-4ft
SF,"Wiggins, Andrew^",45.8,"$5,700",MINNESOTA TIMBERWOLVES,v sac, 107-110,40,   27pt 9rb 2as 4st 3to 1trey 11-22fg 4-5ft
SF,"Gay, Rudy^",37.7,"$8,800",SACRAMENTO KINGS,@ min, 110-107,33,   21pt 6rb 5as 4st 1bl 8to 7-12fg 7-8ft
PF,"Williams, Derrick^",31.5,"$3,500",SACRAMENTO KINGS,@ min, 110-107,31,   17pt 5rb 3as 2st 1bl 2to 3trey 6-10fg 2-2ft
SF,"Chandler, Wilson^",26.6,"$5,800",DENVER NUGGETS,@ chi, 101-106,34,   22pt 3rb 2as 2to 2trey 8-16fg 4-4ft
PF,"Young, Thaddeus^",26.6,"$6,500",MINNESOTA TIMBERWOLVES,v sac, 107-110,25,   9pt 3rb 4as 2st 2bl 4-8fg 1-2ft
PF,"Landry, Carl",22.3,"$3,500",SACRAMENTO KINGS,@ min, 110-107,27,   8pt 9rb 1as 1bl 1-4fg 6-8ft
PF,"Gibson, Taj",20.4,"$5,900",CHICAGO BULLS,v den, 106-101,19,   9pt 7rb 2bl 1to 3-8fg 3-4ft
SF,"Muhammad, Shabazz^",19.5,"$6,600",MINNESOTA TIMBERWOLVES,v sac, 107-110,36,   15pt 5rb 1as 3to 1trey 5-13fg 4-5ft
PF,"Thompson, Jason",17.2,"$3,700",SACRAMENTO KINGS,@ min, 110-107,24,   8pt 6rb 2bl 2to 3-3fg 2-2ft
PF,"Bennett, Anthony",15,"$3,500",MINNESOTA TIMBERWOLVES,v sac, 107-110,21,   4pt 5rb 2st 1bl 1to 2-7fg 0-0ft
