position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",54.6,"$13,000",OKLAHOMA CITY THUNDER,@ dal, 115-119,36,   24pt 8rb 12as 4st 1bl 7to 1trey 7-17fg 9-10ft
PG,"Wall, John^",54.3,"$9,300",WASHINGTON WIZARDS,v por, 105-97,41,   21pt 9rb 11as 2st 2bl 2to 10-23fg 1-2ft
PG,"Lowry, Kyle^",51.2,"$8,000",TORONTO RAPTORS,@ ind, 117-98,38,   20pt 11rb 10as 3st 3to 5trey 7-13fg 1-3ft
SG,"Wade, Dwyane^",44.4,"$8,000",MIAMI HEAT,v cle, 106-92,31,   32pt 2rb 2as 5st 3to 13-18fg 6-8ft
SG,"Bradley, Avery^",44,"$5,600",BOSTON CELTICS,v phi, 108-89,35,   20pt 10rb 6as 2st 1to 4trey 8-14fg 0-0ft
PG,"Dragic, Goran^",41.5,"$6,600",MIAMI HEAT,v cle, 106-92,40,   20pt 5rb 9as 2st 2to 7-13fg 6-6ft
SG,"Beal, Bradley^",40.3,"$5,700",WASHINGTON WIZARDS,v por, 105-97,39,   23pt 4rb 7as 1st 4trey 8-13fg 3-6ft
PG,"Teague, Jeff^",38.8,"$6,800",ATLANTA HAWKS,@ sac, 110-103,36,   23pt 4rb 6as 1st 1bl 2to 2trey 6-16fg 9-11ft
PG,"Curry, Stephen^",37.3,"$10,200",GOLDEN STATE WARRIORS,v lal, 108-105,33,   19pt 4rb 9as 3st 6to 2trey 5-14fg 7-7ft
SG,"Johnson, Joe^",36.5,"$5,400",BROOKLYN NETS,@ min, 122-106,25,   22pt 5rb 3as 2st 2trey 10-14fg 0-0ft
SG,"Ellis, Monta^",36.5,"$6,800",DALLAS MAVERICKS,v okc, 119-115,37,   24pt 5rb 3as 3st 4to 8-20fg 8-11ft
PG,"Rondo, Rajon^",33.3,"$5,700",DALLAS MAVERICKS,v okc, 119-115,33,   11pt 4rb 13as 1st 4to 1trey 5-8fg 0-0ft
SG,"Thompson, Klay^",33.1,"$7,200",GOLDEN STATE WARRIORS,v lal, 108-105,35,   26pt 3rb 1as 1bl 3trey 10-22fg 3-3ft
PG,"Irving, Kyrie^",32.4,"$8,600",CLEVELAND CAVALIERS,@ mia, 92-106,34,   21pt 2rb 6as 1bl 2to 2trey 5-15fg 9-11ft
SG,"Martin, Kevin^",31.6,"$6,000",MINNESOTA TIMBERWOLVES,v bkn, 106-122,32,   23pt 3rb 6as 4to 3trey 7-16fg 6-6ft
PG,"Lillard, Damian^",31.3,"$8,600",PORTLAND TRAIL BLAZERS,@ was, 97-105,39,   14pt 4rb 9as 1bl 3to 2trey 5-18fg 2-2ft
PG,"Nelson, Jameer^",31,"$3,800",DENVER NUGGETS,@ mem, 81-92,34,   24pt 5rb 2as 1st 4to 2trey 11-18fg 0-0ft
PG,"Clarkson, Jordan^",29.7,"$5,600",LOS ANGELES LAKERS,@ gsw, 105-108,25,   17pt 6rb 3as 2st 3to 1trey 7-13fg 2-2ft
PG,"Hill, George^",29.4,"$6,600",INDIANA PACERS,v tor, 98-117,34,   23pt 2rb 2as 1st 1to 1trey 9-15fg 4-5ft
SG,"Foye, Randy^",29.1,"$4,400",DENVER NUGGETS,@ mem, 81-92,33,   16pt 3rb 3as 3st 1to 2trey 6-14fg 2-2ft
SG,"DeRozan, DeMar^",29.1,"$7,400",TORONTO RAPTORS,@ ind, 117-98,37,   22pt 3rb 3as 1to 6-19fg 10-11ft
PG,"Chalmers, Mario",28.5,"$4,800",MIAMI HEAT,v cle, 106-92,29,   16pt 5rb 3as 1st 1bl 2to 2trey 6-10fg 2-2ft
SG,"Stuckey, Rodney",28.2,"$6,300",INDIANA PACERS,v tor, 98-117,28,   20pt 1rb 4as 1st 1to 9-16fg 2-2ft
PG,"Jack, Jarrett",27.5,"$5,600",BROOKLYN NETS,@ min, 122-106,24,   16pt 5rb 5as 1bl 4to 6-10fg 4-4ft
SG,"Bazemore, Kent^",27.4,"$4,100",ATLANTA HAWKS,@ sac, 110-103,29,   11pt 2rb 4as 3st 1bl 2trey 4-12fg 1-2ft
SG,"Williams, Louis",26.6,"$4,900",TORONTO RAPTORS,@ ind, 117-98,23,   24pt 3rb 1to 1trey 8-17fg 7-7ft
PG,"Miller, Andre",25.9,"$4,200",SACRAMENTO KINGS,v atl, 103-110,28,   16pt 2rb 7as 1st 5to 2trey 6-7fg 2-2ft
SG,"Allen, Tony",25.8,"$4,600",MEMPHIS GRIZZLIES,v den, 92-81,35,   14pt 9rb 2as 1st 4to 5-10fg 4-4ft
PG,"Smith, Ishmael",24.4,"$5,300",PHILADELPHIA 76ERS,@ bos, 89-108,27,   16pt 2rb 4as 1st 1bl 4to 1trey 7-13fg 1-2ft
PG,"Calathes, Nick",23.5,"$3,500",MEMPHIS GRIZZLIES,v den, 92-81,24,   12pt 5rb 3as 2st 3to 5-11fg 2-2ft
PG,"Lin, Jeremy",23.2,"$5,400",LOS ANGELES LAKERS,@ gsw, 105-108,23,   15pt 1rb 4as 1st 2bl 5to 1trey 3-8fg 8-10ft
SG,"Waiters, Dion^",23.1,"$4,300",OKLAHOMA CITY THUNDER,@ dal, 115-119,36,   15pt 3rb 3as 1st 2to 1trey 6-16fg 2-4ft
PG,"LaVine, Zach^",22.9,"$3,600",MINNESOTA TIMBERWOLVES,v bkn, 106-122,31,   20pt 2rb 3as 1st 6to 4trey 8-15fg 0-0ft
SG,"Turner, Evan^",22.3,"$5,800",BOSTON CELTICS,v phi, 108-89,24,   10pt 4rb 5as 5-9fg 0-0ft
PG,"Burke, Trey",22,"$4,900",UTAH JAZZ,v cha, 94-66,22,   8pt 5rb 4as 1bl 2trey 3-14fg 0-0ft
