position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Knight, Brandon^",61.2,"$7,500",PHOENIX SUNS,@ den, 114-107,36:19,   38pt 11rb 6as 2st 1bl 5to 6trey 11-20fg 10-12ft
PG,"Westbrook, Russell^",59.9,"$11,700",OKLAHOMA CITY THUNDER,v nyk, 90-93,37:37,   34pt 7rb 7as 4st 1bl 3to 2trey 11-29fg 10-12ft
SG,"Butler, Jimmy^",54.3,"$8,000",CHICAGO BULLS,@ gsw, 94-106,38:50,   28pt 9rb 7as 3st 1to 2trey 11-21fg 4-7ft
PG,"Williams, Deron^",45.2,"$6,300",DALLAS MAVERICKS,v uta, 102-93,35:40,   23pt 6rb 8as 3st 3to 4trey 7-13fg 5-5ft
PG,"Lowry, Kyle^",43.5,"$8,600",TORONTO RAPTORS,@ lal, 102-91,36:13,   25pt 5rb 5as 3st 1to 7trey 7-16fg 4-4ft
PG,"Conley, Mike^",41.1,"$6,700",MEMPHIS GRIZZLIES,v hou, 96-84,33:56,   26pt 3rb 5as 3st 2to 3trey 10-17fg 3-4ft
PG,"Curry, Stephen^",41,"$11,000",GOLDEN STATE WARRIORS,v chi, 106-94,36:05,   27pt 5rb 4as 4st 6to 3trey 9-20fg 6-6ft
PG,"Lillard, Damian^",40.3,"$9,000",PORTLAND TRAIL BLAZERS,v lac, 102-91,38:07,   27pt 4rb 7as 1st 4to 4trey 10-25fg 3-3ft
PG,"Smith, Ishmael",39.3,"$5,600",NEW ORLEANS PELICANS,v sas, 104-90,30:54,   17pt 4rb 13as 2to 1trey 7-10fg 2-2ft
PG,"Mudiay, Emmanuel^",39.1,"$5,800",DENVER NUGGETS,v pho, 107-114,29:04,   26pt 3rb 5as 3st 1bl 6to 1trey 10-16fg 5-7ft
SG,"Harden, James^",38.7,"$10,300",HOUSTON ROCKETS,@ mem, 84-96,35:36,   22pt 6rb 5as 2st 2bl 6to 1trey 7-15fg 7-8ft
PG,"Walker, Kemba^",36.9,"$7,400",CHARLOTTE HORNETS,v phi, 113-88,34:53,   20pt 2rb 7as 3st 2to 2trey 7-12fg 4-4ft
PG,"Jackson, Reggie^",33.5,"$7,800",DETROIT PISTONS,@ min, 96-86,27:31,   18pt 5rb 5as 1st 2trey 8-15fg
PG,"Thomas, Isaiah^",31.7,"$7,500",BOSTON CELTICS,v bkn, 120-95,27:51,   18pt 1rb 9as 1st 3to 4trey 7-15fg 0-1ft
SG,"Bledsoe, Eric^",29.7,"$8,500",PHOENIX SUNS,@ den, 114-107,37:27,   22pt 1rb 3as 2st 1bl 4to 2trey 9-17fg 2-2ft
PG,"Calderon, Jose^",29.3,"$4,400",NEW YORK KNICKS,@ okc, 93-90,29:48,   10pt 4rb 7as 3st 2to 2trey 4-7fg
SG,"Bradley, Avery",28.6,"$5,700",BOSTON CELTICS,v bkn, 120-95,25:14,   21pt 3rb 2st 1trey 10-13fg
PG,"Russell, D'Angelo^",28,"$5,000",LOS ANGELES LAKERS,v tor, 91-102,33:36,   17pt 5rb 2as 1st 1bl 2to 3trey 7-16fg
SG,"Barton, Will",25.8,"$5,200",DENVER NUGGETS,v pho, 107-114,25:31,   14pt 4rb 2as 2st 1trey 5-10fg 3-3ft
PG,"Parker, Tony^",25.5,"$5,200",SAN ANTONIO SPURS,@ nor, 90-104,31:46,   10pt 5rb 5as 1st 3-10fg 4-4ft
PG,"Paul, Chris^",25.4,"$8,900",LOS ANGELES CLIPPERS,@ por, 91-102,28:31,   11pt 2rb 8as 1st 2to 1trey 4-12fg 2-2ft
SG,"McCollum, C.J.^",24.9,"$6,500",PORTLAND TRAIL BLAZERS,v lac, 102-91,32:01,   18pt 2rb 1as 2st 1to 1trey 7-17fg 3-4ft
SG,"DeRozan, DeMar^",24.8,"$7,800",TORONTO RAPTORS,@ lal, 102-91,33:43,   18pt 4rb 2as 1st 3to 1trey 5-12fg 7-8ft
SG,"Waiters, Dion^",24.3,"$4,500",OKLAHOMA CITY THUNDER,v nyk, 90-93,30:02,   16pt 4rb 1as 3st 4to 6-15fg 4-5ft
PG,"Holiday, Jrue^",24.1,"$5,600",NEW ORLEANS PELICANS,v sas, 104-90,23:52,   9pt 3rb 7as 1bl 1to 3-10fg 3-3ft
SG,"Thompson, Klay^",24.1,"$6,400",GOLDEN STATE WARRIORS,v chi, 106-94,36:01,   15pt 3rb 3as 1bl 1to 2trey 6-12fg 1-2ft
PG,"Larkin, Shane",24.1,"$4,200",BROOKLYN NETS,@ bos, 95-120,29:41,   10pt 3rb 3as 4st 2to 1trey 4-8fg 1-2ft
SG,"Stauskas, Nik^",23.9,"$4,000",PHILADELPHIA 76ERS,@ cha, 88-113,31:42,   15pt 2rb 3as 1bl 3trey 5-12fg 2-2ft
PG,"McConnell, T.J.^",23.4,"$5,100",PHILADELPHIA 76ERS,@ cha, 88-113,27:08,   5pt 7rb 6as 1st 1to 1trey 2-8fg
SG,"Bryant, Kobe^",23.3,"$7,400",LOS ANGELES LAKERS,v tor, 91-102,37:04,   10pt 4rb 5as 2st 3to 5-13fg
SG,"Hinrich, Kirk^",22.9,"$3,700",CHICAGO BULLS,@ gsw, 94-106,34:24,   17pt 2rb 1as 2st 2to 3trey 6-11fg 2-2ft
PG,"Clarkson, Jordan^",22.3,"$6,000",LOS ANGELES LAKERS,v tor, 91-102,32:06,   13pt 4rb 3as 1st 2to 1trey 6-13fg
SG,"Burks, Alec",22,"$5,400",UTAH JAZZ,@ dal, 93-102,30:22,   15pt 5rb 1bl 1to 1trey 4-14fg 6-6ft
SG,"Crawford, Jamal",21.7,"$4,400",LOS ANGELES CLIPPERS,@ por, 91-102,26:44,   20pt 1rb 1as 1to 5trey 6-15fg 3-3ft
SG,"Harris, Gary^",21.4,"$4,000",DENVER NUGGETS,v pho, 107-114,28:06,   20pt 2rb 1to 2trey 8-13fg 2-2ft
PG,"Chalmers, Mario",21.3,"$4,400",MEMPHIS GRIZZLIES,v hou, 96-84,16:31,   10pt 4rb 3as 1st 2-9fg 6-6ft
PG,"Rubio, Ricky^",20.7,"$7,300",MINNESOTA TIMBERWOLVES,v det, 86-96,30:26,   12pt 1rb 7as 3to 1trey 5-12fg 1-2ft
SG,"Lamb, Jeremy",20.6,"$4,600",CHARLOTTE HORNETS,v phi, 113-88,30:09,   13pt 3rb 2as 1st 1to 2trey 4-10fg 3-3ft
SG,"LaVine, Zach",20.6,"$5,800",MINNESOTA TIMBERWOLVES,v det, 86-96,26:11,   14pt 3rb 2as 1bl 2to 2trey 6-13fg
PG,"Barea, Jose",20.3,"$3,600",DALLAS MAVERICKS,v uta, 102-93,21:45,   12pt 4rb 3as 1to 6-11fg
PG,"Lawson, Ty",20.2,"$5,600",HOUSTON ROCKETS,@ mem, 84-96,16:01,   8pt 1rb 4as 2st 1bl 1to 2-6fg 4-6ft
PG,"Joseph, Cory",20.2,"$4,400",TORONTO RAPTORS,@ lal, 102-91,22:38,   11pt 1rb 6as 1to 3-8fg 5-6ft
SG,"Green, Danny^",20.1,"$4,200",SAN ANTONIO SPURS,@ nor, 90-104,32:32,   6pt 8rb 3as 1bl 2to 2trey 2-8fg
PG,"Mills, Patty",19.7,"$3,900",SAN ANTONIO SPURS,@ nor, 90-104,21:58,   11pt 1rb 3as 2st 1bl 3to 3trey 4-9fg
SG,"Hood, Rodney^",19.2,"$4,700",UTAH JAZZ,@ dal, 93-102,36:03,   13pt 1rb 4as 1st 3to 5-14fg 3-4ft
SG,"Galloway, Langston",18.4,"$4,700",NEW YORK KNICKS,@ okc, 93-90,19:32,   5pt 2rb 2as 5st 2to 1trey 2-4fg
SG,"Gordon, Eric^",18.2,"$6,200",NEW ORLEANS PELICANS,v sas, 104-90,34:54,   11pt 1rb 2as 2st 1to 1trey 3-9fg 4-4ft
SG,"Martin, Kevin",17.9,"$4,600",MINNESOTA TIMBERWOLVES,v det, 86-96,21:36,   8pt 7rb 1as 2-7fg 4-4ft
PG,"Lin, Jeremy^",17.6,"$4,700",CHARLOTTE HORNETS,v phi, 113-88,29:17,   9pt 3rb 2as 1bl 1trey 3-8fg 2-2ft
SG,"Allen, Tony^",16.6,"$4,200",MEMPHIS GRIZZLIES,v hou, 96-84,14:37,   8pt 3rb 2as 1st 1trey 3-7fg 1-2ft
