position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",58.9,"$11,200",HOUSTON ROCKETS,v ind, 115-103,37:59,   40pt 7rb 9as 1st 1bl 9to 8trey 9-20fg 14-15ft
SG,"Oladipo, Victor^",47.5,"$9,300",INDIANA PACERS,@ hou, 103-115,39:51,   22pt 10rb 7as 2st 3to 3trey 7-24fg 5-6ft
PG,"Paul, Chris^",46.5,"$8,300",HOUSTON ROCKETS,v ind, 115-103,35:04,   26pt 5rb 5as 3st 2to 5trey 8-13fg 5-7ft
SG,"Bazemore, Kent^",46.1,"$6,600",ATLANTA HAWKS,@ lal, 106-107,32:52,   21pt 3rb 3as 5st 1bl 1to 3trey 7-12fg 4-4ft
PG,"Irving, Kyrie^",44.4,"$8,500",BOSTON CELTICS,@ por, 94-100,32:23,   21pt 2rb 6as 5st 3to 3trey 9-24fg
PG,"Young, Trae^",42.4,"$7,300",ATLANTA HAWKS,@ lal, 106-107,35:08,   20pt 2rb 12as 1st 1bl 4to 4trey 8-18fg
PG,"Lillard, Damian^",39,"$9,600",PORTLAND TRAIL BLAZERS,v bos, 100-94,35:15,   19pt 5rb 12as 4to 2trey 7-15fg 3-3ft
SG,"Brogdon, Malcolm^",38.7,"$4,900",MILWAUKEE BUCKS,@ den, 121-114,33:11,   20pt 6rb 5as 2st 2to 3trey 7-13fg 3-3ft
PG,"Walker, Kemba^",38.6,"$8,900",CHARLOTTE HORNETS,@ det, 113-103,36:03,   24pt 3rb 8as 1to 2trey 9-17fg 4-4ft
PG,"Bledsoe, Eric^",37.1,"$6,800",MILWAUKEE BUCKS,@ den, 121-114,30:02,   12pt 8rb 3as 3st 1bl 1to 1trey 4-10fg 3-3ft
PG,"Ball, Lonzo^",34.7,"$5,600",LOS ANGELES LAKERS,v atl, 107-106,27:05,   8pt 6rb 11as 1st 1bl 3to 2trey 2-5fg 2-2ft
SG,"Ross, Terrence",33.7,"$4,900",ORLANDO MAGIC,@ nyk, 115-89,22:24,   22pt 1rb 3as 2bl 5trey 8-12fg 1-1ft
