position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Jackson, Reggie^",52.3,"$6,000",DETROIT PISTONS,v was, 112-99,34:24,   39pt 4rb 9as 5to 4trey 14-20fg 7-7ft
SG,"Crawford, Jamal^",45,"$4,600",LOS ANGELES CLIPPERS,@ uta, 102-99,48:45,   30pt 5rb 4as 1st 1bl 1to 4trey 9-20fg 8-10ft
SG,"Allen, Tony^",40.9,"$4,500",MEMPHIS GRIZZLIES,@ dal, 93-103,36:51,   25pt 7rb 1as 3st 1bl 2to 8-14fg 9-9ft
PG,"Smith, Ishmael^",40.9,"$6,200",PHILADELPHIA 76ERS,v nyk, 102-109,38:54,   20pt 7rb 7as 1st 1bl 2to 3trey 5-12fg 7-8ft
PG,"Walker, Kemba^",40.8,"$7,900",CHARLOTTE HORNETS,v bkn, 113-99,29:48,   22pt 4rb 4as 1st 3bl 4trey 7-17fg 4-4ft
PG,"Felton, Raymond",40.2,"$4,500",DALLAS MAVERICKS,v mem, 103-93,36:10,   11pt 6rb 14as 2st 3to 1trey 3-12fg 4-5ft
SG,"Powell, Norman^",39.2,"$4,100",TORONTO RAPTORS,v ind, 111-98,41:12,   27pt 6rb 4as 1st 3to 3trey 5-11fg 14-19ft
PG,"Russell, D'Angelo^",37.4,"$5,100",LOS ANGELES LAKERS,@ nor, 102-110,32:00,   32pt 2rb 2as 1st 2to 3trey 9-16fg 11-13ft
PG,"Mudiay, Emmanuel^",35.7,"$5,500",DENVER NUGGETS,v sas, 102-98,36:19,   20pt 6rb 5as 1st 1bl 3to 3trey 8-15fg 1-1ft
PG,"Douglas, Toney^",34.2,"$5,500",NEW ORLEANS PELICANS,v lal, 110-102,33:21,   20pt 6rb 4as 1st 1to 1trey 7-15fg 5-6ft
PG,"Ennis, Tyler^",33.7,"$3,800",MILWAUKEE BUCKS,@ bos, 109-124,37:33,   9pt 6rb 11as 2st 3to 3-11fg 3-4ft
PG,"Joseph, Cory^",33.7,"$3,800",TORONTO RAPTORS,v ind, 111-98,34:44,   18pt 1rb 9as 1st 1to 2trey 6-6fg 4-5ft
PG,"Payton, Elfrid^",33.6,"$5,900",ORLANDO MAGIC,v mia, 112-109,37:03,   16pt 3rb 10as 1st 3to 6-12fg 4-7ft
SG,"Stauskas, Nik^",32.9,"$4,000",PHILADELPHIA 76ERS,v nyk, 102-109,37:02,   17pt 7rb 5as 3trey 4-13fg 6-6ft
SG,"Vujacic, Sasha^",32,"$3,800",NEW YORK KNICKS,@ phi, 109-102,31:31,   16pt 5rb 4as 2st 2trey 6-7fg 2-2ft
PG,"Dragic, Goran^",31.6,"$6,700",MIAMI HEAT,@ orl, 109-112,30:22,   15pt 8rb 6as 1st 4to 1trey 6-16fg 2-2ft
PG,"Prigioni, Pablo^",30.9,"$3,500",LOS ANGELES CLIPPERS,@ uta, 102-99,41:43,   13pt 7rb 7as 1to 2trey 4-9fg 3-3ft
SG,"Beal, Bradley^",30.7,"$6,000",WASHINGTON WIZARDS,@ det, 99-112,40:33,   25pt 6rb 3as 6to 2trey 10-22fg 3-6ft
PG,"Grant, Jerian^",30,"$3,800",NEW YORK KNICKS,@ phi, 109-102,30:01,   16pt 5rb 6as 1st 3to 6-11fg 4-7ft
SG,"Clarkson, Jordan^",29.6,"$5,300",LOS ANGELES LAKERS,@ nor, 102-110,34:05,   26pt 3rb 1st 2to 5trey 10-15fg 1-2ft
PG,"Thomas, Isaiah^",28.9,"$7,900",BOSTON CELTICS,v mil, 124-109,24:54,   20pt 2rb 3as 2bl 2to 1trey 7-9fg 5-5ft
SG,"Ellis, Monta^",28.6,"$6,100",INDIANA PACERS,@ tor, 98-111,28:46,   17pt 3rb 4as 1st 7-14fg 3-4ft
SG,"Richardson, Josh",28,"$4,600",MIAMI HEAT,@ orl, 109-112,32:42,   13pt 5rb 4as 1st 1bl 1to 2trey 4-11fg 3-4ft
PG,"Frazier, Tim",27.6,"$6,600",NEW ORLEANS PELICANS,v lal, 110-102,26:23,   7pt 3rb 12as 1st 3to 1trey 3-7fg 0-2ft
SG,"Wade, Dwyane^",24.7,"$7,500",MIAMI HEAT,@ orl, 109-112,31:27,   17pt 1rb 5as 1st 3to 7-19fg 3-4ft
SG,"Kilpatrick, Sean",24.4,"$3,700",BROOKLYN NETS,@ cha, 99-113,27:15,   16pt 2rb 2as 2st 1to 2trey 5-12fg 4-4ft
PG,"Miller, Andre^",24.3,"$3,600",SAN ANTONIO SPURS,@ den, 98-102,27:30,   8pt 4rb 5as 3st 2to 4-11fg
SG,"Martin, Kevin",24.2,"$3,500",SAN ANTONIO SPURS,@ den, 98-102,26:16,   17pt 6rb 1st 2to 2trey 5-11fg 5-5ft
PG,"Mills, Patty",24.1,"$3,500",SAN ANTONIO SPURS,@ den, 98-102,23:05,   7pt 3rb 7as 1st 1bl 1to 1trey 2-12fg 2-2ft
SG,"Vaughn, Rashad^",23.9,"$3,600",MILWAUKEE BUCKS,@ bos, 109-124,40:22,   12pt 2rb 3as 2st 1bl 1to 2trey 5-12fg
PG,"Wright, Delon",23.8,"$3,700",TORONTO RAPTORS,v ind, 111-98,25:56,   19pt 4rb 2as 3to 1trey 6-10fg 6-8ft
SG,"Ellington, Wayne^",23.7,"$3,600",BROOKLYN NETS,@ cha, 99-113,26:19,   21pt 1rb 1as 5trey 8-12fg
SG,"Bryant, Kobe^",23.6,"$5,100",LOS ANGELES LAKERS,@ nor, 102-110,22:13,   14pt 3rb 4as 1st 2to 3trey 4-15fg 3-3ft
SG,"Stephenson, Lance",22.7,"$5,800",MEMPHIS GRIZZLIES,@ dal, 93-103,24:32,   10pt 6rb 5as 2to 5-10fg
PG,"Smart, Marcus",22.7,"$4,500",BOSTON CELTICS,v mil, 124-109,27:05,   4pt 1rb 9as 2st 1bl 2to 0-2fg 4-4ft
SG,"Oladipo, Victor^",22.3,"$8,200",ORLANDO MAGIC,v mia, 112-109,28:09,   13pt 4rb 1as 2bl 1to 1trey 6-12fg
PG,"Sessions, Ramon^",22.2,"$4,100",WASHINGTON WIZARDS,@ det, 99-112,32:17,   12pt 1rb 6as 1st 2to 4-8fg 4-4ft
SG,"Hood, Rodney^",22,"$5,600",UTAH JAZZ,v lac, 99-102,45:50,   13pt 5rb 2as 2trey 5-19fg 1-2ft
SG,"Hill, Solomon",20.9,"$3,700",INDIANA PACERS,@ tor, 98-111,27:50,   16pt 2rb 3as 2to 3trey 6-12fg 1-2ft
SG,"Daniels, Troy",20.6,"$3,500",CHARLOTTE HORNETS,v bkn, 113-99,24:55,   17pt 3rb 1st 2to 5trey 6-10fg
