position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Curry, Stephen^",77.3,"$10,400",GOLDEN STATE WARRIORS,@ nor, 134-120,35:38,   53pt 4rb 9as 4st 2to 8trey 17-27fg 11-11ft
SG,"Bledsoe, Eric^",55.6,"$7,100",PHOENIX SUNS,@ por, 101-90,38:23,   33pt 3rb 6as 4st 2bl 2to 2trey 12-21fg 7-9ft
PG,"Knight, Brandon^",44.5,"$6,400",PHOENIX SUNS,@ por, 101-90,34:29,   27pt 5rb 5as 2st 1bl 2to 4trey 10-19fg 3-4ft
PG,"Rondo, Rajon^",42,"$5,100",SACRAMENTO KINGS,@ lac, 109-114,33:00,   21pt 5rb 8as 2st 1to 1trey 9-17fg 2-6ft
PG,"Lillard, Damian^",38.8,"$9,100",PORTLAND TRAIL BLAZERS,v pho, 90-101,36:16,   23pt 4rb 8as 2st 5to 3trey 8-17fg 4-6ft
PG,"Paul, Chris^",37.7,"$9,400",LOS ANGELES CLIPPERS,v sac, 114-109,38:28,   17pt 6rb 11as 1st 5to 1trey 5-13fg 6-8ft
PG,"Wall, John^",37.6,"$9,600",WASHINGTON WIZARDS,v nyk, 110-117,35:45,   25pt 3rb 4as 1st 2bl 3to 2trey 8-17fg 7-11ft
PG,"Conley, Mike^",37.4,"$6,400",MEMPHIS GRIZZLIES,v bkn, 101-91,32:26,   22pt 2rb 8as 1st 1to 4trey 7-12fg 4-4ft
SG,"Beal, Bradley^",33.8,"$7,200",WASHINGTON WIZARDS,v nyk, 110-117,37:12,   26pt 4rb 2st 1to 3trey 9-23fg 5-5ft
SG,"Galloway, Langston",31.4,"$4,600",NEW YORK KNICKS,@ was, 117-110,27:37,   14pt 7rb 4as 1st 1bl 1to 2trey 4-8fg 4-5ft
PG,"Jack, Jarrett^",30.1,"$6,200",BROOKLYN NETS,@ mem, 91-101,35:22,   15pt 3rb 9as 2to 7-17fg 1-1ft
SG,"Hood, Rodney^",29.5,"$4,300",UTAH JAZZ,@ ind, 97-76,28:43,   17pt 5rb 1as 4st 3to 1trey 8-13fg
PG,"Holiday, Jrue^",29.4,"$5,800",NEW ORLEANS PELICANS,v gsw, 120-134,26:45,   22pt 2rb 6as 4to 1trey 8-19fg 5-5ft
SG,"Redick, J.J.^",28,"$4,800",LOS ANGELES CLIPPERS,v sac, 114-109,32:41,   23pt 2as 1bl 2trey 8-9fg 5-5ft
SG,"McCollum, C.J.^",28,"$6,000",PORTLAND TRAIL BLAZERS,v pho, 90-101,34:17,   15pt 5rb 4as 1st 1to 1trey 6-15fg 2-2ft
SG,"Thompson, Klay^",26.1,"$7,100",GOLDEN STATE WARRIORS,@ nor, 134-120,27:20,   19pt 3rb 1as 1bl 2trey 6-12fg 5-5ft
PG,"Collison, Darren",25.6,"$5,800",SACRAMENTO KINGS,@ lac, 109-114,35:00,   15pt 3rb 6as 2to 1trey 6-16fg 2-2ft
PG,"Douglas, Toney",25.6,"$3,900",NEW ORLEANS PELICANS,v gsw, 120-134,22:49,   17pt 3rb 4as 1st 3to 1trey 7-12fg 2-3ft
SG,"Ellis, Monta^",25.3,"$6,300",INDIANA PACERS,v uta, 76-97,32:05,   12pt 4rb 3as 2st 2bl 4to 5-14fg 2-2ft
PG,"Burke, Trey",24.1,"$5,400",UTAH JAZZ,@ ind, 97-76,21:27,   15pt 3rb 3as 2st 3to 1trey 6-11fg 2-2ft
PG,"Hill, George^",22.7,"$6,500",INDIANA PACERS,v uta, 76-97,37:22,   17pt 6rb 1as 2st 7to 3trey 5-9fg 4-5ft
