position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"DeRozan, DeMar^",54.8,"$8,400",SAN ANTONIO SPURS,@ nyk, 118-130,32:17,   32pt 9rb 4as 1st 1bl 12-22fg 8-10ft
PG,"Smith Jr., Dennis^",51.7,"$7,200",NEW YORK KNICKS,v sas, 130-118,29:44,   19pt 6rb 13as 2st 1trey 8-17fg 2-3ft
PG,"Lowry, Kyle^",45.8,"$8,200",TORONTO RAPTORS,v orl, 98-113,35:44,   19pt 4rb 10as 4st 5to 2trey 6-13fg 5-5ft
SG,"Dotson, Damyean^",39,"$4,300",NEW YORK KNICKS,v sas, 130-118,36:36,   27pt 5rb 2as 1st 8trey 9-17fg 1-2ft
SG,"Ross, Terrence",38.3,"$5,500",ORLANDO MAGIC,@ tor, 113-98,29:51,   28pt 9rb 1as 2to 3trey 9-21fg 7-7ft
PG,"Augustin, D.J.^",30,"$4,400",ORLANDO MAGIC,@ tor, 113-98,27:00,   12pt 5rb 8as 1st 3to 2trey 5-6fg 0-2ft
PG,"Murray, Jamal^",29.8,"$6,800",DENVER NUGGETS,v lac, 123-96,24:26,   16pt 4rb 6as 1st 3to 2trey 6-12fg 2-3ft
SG,"Williams, Louis",29.4,"$7,900",LOS ANGELES CLIPPERS,@ den, 96-123,24:06,   24pt 2rb 2as 1st 3to 1trey 6-15fg 11-11ft
SG,"Morris, Monte",27.7,"$5,100",DENVER NUGGETS,v lac, 123-96,22:16,   12pt 1rb 5as 2st 1bl 2to 2trey 5-8fg
PG,"Grant, Jerian",27.1,"$3,500",ORLANDO MAGIC,@ tor, 113-98,21:00,   7pt 3rb 7as 1st 1bl 1trey 3-5fg
PG,"Forbes, Bryn^",26.7,"$3,900",SAN ANTONIO SPURS,@ nyk, 118-130,27:49,   15pt 6rb 3as 2trey 4-12fg 5-5ft
SG,"Green, Danny^",21.2,"$4,700",TORONTO RAPTORS,v orl, 98-113,27:17,   10pt 6rb 4as 2to 2trey 4-9fg
PG,"Beverley, Patrick^",21.2,"$5,400",LOS ANGELES CLIPPERS,@ den, 96-123,25:33,   2pt 6rb 4as 2bl 0-1fg 2-2ft
PG,"Mudiay, Emmanuel",17.5,"$5,300",NEW YORK KNICKS,v sas, 130-118,19:04,   19pt 1as 3to 3trey 8-10fg
PG,"Shamet, Landry^",17.5,"$4,300",LOS ANGELES CLIPPERS,@ den, 96-123,28:31,   8pt 1as 3st 1to 1trey 3-6fg 1-1ft
PG,"Thomas, Isaiah",16.2,"$3,900",DENVER NUGGETS,v lac, 123-96,23:45,   10pt 1rb 4as 1bl 4to 3-11fg 4-4ft
SG,"Fournier, Evan^",16.1,"$6,300",ORLANDO MAGIC,@ tor, 113-98,31:13,   11pt 3rb 1as 1bl 3to 2trey 4-11fg 1-1ft
PG,"Mills, Patty",15.6,"$4,600",SAN ANTONIO SPURS,@ nyk, 118-130,32:41,   8pt 3rb 4as 2to 2trey 2-14fg 2-2ft
SG,"McCaw, Patrick",14.9,"$3,700",TORONTO RAPTORS,v orl, 98-113,15:10,   8pt 2rb 1as 1st 1trey 3-5fg 1-1ft
SG,"Trier, Allonzo",14.1,"$4,100",NEW YORK KNICKS,v sas, 130-118,28:24,   9pt 3rb 1as 3-10fg 3-3ft
PG,"Lin, Jeremy",13.7,"$4,900",TORONTO RAPTORS,v orl, 98-113,18:26,   6pt 1rb 5as 1to 2-8fg 2-4ft
PG,"Gilgeous-Alexander, Shai^",13.2,"$5,100",LOS ANGELES CLIPPERS,@ den, 96-123,29:49,   1pt 1rb 4as 2st 1bl 4to 0-9fg 1-2ft
SG,"Meeks, Jodie",12.4,"$3,500",TORONTO RAPTORS,v orl, 98-113,16:45,   10pt 2rb 2trey 4-9fg
SG,"Pondexter, Quincy",12.1,"$3,500",SAN ANTONIO SPURS,@ nyk, 118-130,10:15,   7pt 3rb 1as 2-3fg 3-3ft
SG,"Beasley, Malik^",11.9,"$5,200",DENVER NUGGETS,v lac, 123-96,24:31,   8pt 2rb 1as 2trey 3-4fg
SG,"Temple, Garrett",10.9,"$3,600",LOS ANGELES CLIPPERS,@ den, 96-123,23:08,   4pt 2rb 1as 1st 1-4fg 2-2ft
SG,"Craig, Torrey",9.2,"$3,500",DENVER NUGGETS,v lac, 123-96,7:47,   5pt 1rb 1st 2-3fg 1-1ft
SG,"Belinelli, Marco",8.2,"$3,900",SAN ANTONIO SPURS,@ nyk, 118-130,24:19,   8pt 1rb 1to 1trey 2-5fg 3-3ft
PG,"Robinson, Jerome",3.4,"$3,500",LOS ANGELES CLIPPERS,@ den, 96-123,4:52,   2pt 2rb 1to 1-6fg
SG,"Wallace, Tyrone",2,"$3,600",LOS ANGELES CLIPPERS,@ den, 96-123,8:01,   2pt 1-2fg
SG,"Thornwell, Sindarius",0,"$3,600",LOS ANGELES CLIPPERS,@ den, 96-123,4:52,   0pt 0-2fg
PG,"White, Derrick",0,"$5,800",SAN ANTONIO SPURS,@ nyk, 118-130,DNP,   
SG,"Walker, Lonnie",0,"$3,500",SAN ANTONIO SPURS,@ nyk, 118-130,NA,   
PG,"Ntilikina, Frank",0,"$4,000",NEW YORK KNICKS,v sas, 130-118,NA,   
PG,"Goodwin, Brandon",0,"$3,500",DENVER NUGGETS,v lac, 123-96,NA,   
PG,"VanVleet, Fred",0,"$4,600",TORONTO RAPTORS,v orl, 98-113,NA,   
PG,"Allen, Kadeem",0,"$3,500",NEW YORK KNICKS,v sas, 130-118,NA,   
SG,"Fultz, Markelle",0,"$3,500",ORLANDO MAGIC,@ tor, 113-98,NA,   
PG,"Briscoe, Isaiah",0,"$3,900",ORLANDO MAGIC,@ tor, 113-98,NA,   
PG,"Loyd, Jordan",0,"$3,500",TORONTO RAPTORS,v orl, 98-113,NA,   
PG,"Caupain, Troy",0,"$3,500",ORLANDO MAGIC,@ tor, 113-98,NA,   
PF,"Millsap, Paul^",56.2,"$7,000",DENVER NUGGETS,v lac, 123-96,31:38,   21pt 16rb 2as 3st 2bl 2to 2trey 8-13fg 3-6ft
SF,"Knox, Kevin^",35,"$5,300",NEW YORK KNICKS,v sas, 130-118,32:53,   19pt 10rb 2as 1bl 2to 1trey 8-18fg 2-3ft
PF,"Siakam, Pascal^",33.7,"$7,600",TORONTO RAPTORS,v orl, 98-113,36:44,   10pt 11rb 3as 2bl 2trey 3-10fg 2-2ft
