position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Korver, Kyle^",32.4,"$3,500",ATLANTA HAWKS,v bos, 89-72,32:41,   17pt 7rb 2as 1st 1bl 5trey 6-9fg
PG,"Teague, Jeff^",25.2,"$7,900",ATLANTA HAWKS,v bos, 89-72,27:00,   13pt 1rb 6as 2st 1bl 4to 1trey 5-9fg 2-2ft
SG,"Turner, Evan",22.5,"$6,000",BOSTON CELTICS,@ atl, 72-89,33:04,   12pt 5rb 3as 1bl 2to 5-12fg 2-2ft
PG,"Thomas, Isaiah^",21.6,"$8,800",BOSTON CELTICS,@ atl, 72-89,30:20,   16pt 3rb 2as 1bl 3to 1trey 4-15fg 7-8ft
SG,"Allen, Tony",19.1,"$5,100",MEMPHIS GRIZZLIES,@ sas, 68-94,20:33,   12pt 3rb 1as 2st 2to 4-7fg 4-7ft
SG,"Green, Danny^",18,"$3,700",SAN ANTONIO SPURS,v mem, 94-68,20:14,   6pt 5rb 2as 2st 1to 2trey 2-6fg
PG,"Mills, Patty",17,"$3,600",SAN ANTONIO SPURS,v mem, 94-68,19:14,   16pt 2as 2to 4trey 5-8fg 2-4ft
PG,"Rozier, Terry",16.8,"$3,500",BOSTON CELTICS,@ atl, 72-89,23:57,   10pt 4rb 1bl 2trey 4-7fg
PG,"Munford, Xavier",15.6,"$3,500",MEMPHIS GRIZZLIES,@ sas, 68-94,26:40,   6pt 3rb 2as 2st 1to 3-10fg
PG,"Parker, Tony^",14.2,"$5,500",SAN ANTONIO SPURS,v mem, 94-68,22:40,   6pt 1rb 4as 1st 1to 3-9fg
SG,"Smart, Marcus^",13.9,"$5,600",BOSTON CELTICS,@ atl, 72-89,30:06,   3pt 2rb 3as 1st 2bl 2to 1trey 1-11fg
PG,"Farmar, Jordan^",13.2,"$3,500",MEMPHIS GRIZZLIES,@ sas, 68-94,30:40,   8pt 1rb 2as 2st 3to 1trey 3-11fg 1-1ft
SG,"Ginobili, Manu",11.7,"$4,100",SAN ANTONIO SPURS,v mem, 94-68,14:26,   8pt 1rb 1as 1st 1to 1trey 2-3fg 3-4ft
PG,"Schroder, Dennis",10.9,"$3,600",ATLANTA HAWKS,v bos, 89-72,19:41,   8pt 2rb 1as 1to 3-6fg 2-2ft
SG,"Martin, Kevin",8.7,"$3,500",SAN ANTONIO SPURS,v mem, 94-68,17:06,   10pt 1rb 1as 4to 2trey 3-4fg 2-3ft
SG,"Hardaway Jr., Tim",7.2,"$3,500",ATLANTA HAWKS,v bos, 89-72,11:53,   3pt 1rb 2as 1-3fg 1-1ft
PG,"Miller, Andre",6.2,"$3,700",SAN ANTONIO SPURS,v mem, 94-68,6:06,   2pt 1rb 2as 0-1fg 2-2ft
SG,"Stephenson, Lance",5.5,"$5,100",MEMPHIS GRIZZLIES,@ sas, 68-94,8:44,   4pt 1as 2-7fg
SG,"Patterson, Lamar",2.9,"$3,500",ATLANTA HAWKS,v bos, 89-72,1:19,   0pt 2rb 1as 1to
SG,"Hunter, R.J.",2,"$3,500",BOSTON CELTICS,@ atl, 72-89,14:40,   0pt 1bl 0-3fg
SG,"Hinrich, Kirk",0,"$3,500",ATLANTA HAWKS,v bos, 89-72,1:19,   0pt
SG,"Holland, John",0,"$3,500",BOSTON CELTICS,@ atl, 72-89,1:19,   0pt 0-1fg
PG,"Cotton, Bryce",0,"$3,500",MEMPHIS GRIZZLIES,@ sas, 68-94,DNP,   0pt
SG,"Adams, Jordan",0,"$3,500",MEMPHIS GRIZZLIES,@ sas, 68-94,NA,   0pt
SG,"Simmons, Jonathon",0,"$3,500",SAN ANTONIO SPURS,v mem, 94-68,NA,   
SG,"Bradley, Avery",0,"$5,900",BOSTON CELTICS,@ atl, 72-89,NA,   0pt
PF,"Randolph, Zach^",30.9,"$7,600",MEMPHIS GRIZZLIES,@ sas, 68-94,29:59,   11pt 12rb 3as 1st 1to 5-17fg 1-2ft
SF,"Bazemore, Kent^",25.8,"$6,000",ATLANTA HAWKS,v bos, 89-72,29:02,   5pt 9rb 4as 2st 1trey 2-14fg
PF,"Aldridge, LaMarcus^",25.6,"$8,700",SAN ANTONIO SPURS,v mem, 94-68,26:31,   10pt 8rb 4bl 2to 5-11fg
SF,"Sefolosha, Thabo",24.7,"$3,500",ATLANTA HAWKS,v bos, 89-72,21:05,   12pt 6rb 1as 2bl 1trey 4-5fg 3-5ft
SF,"Crowder, Jae^",23.9,"$6,300",BOSTON CELTICS,@ atl, 72-89,34:41,   2pt 7rb 3as 4st 2bl 3to 1-9fg
PF,"Green, JaMychal",23.9,"$4,800",MEMPHIS GRIZZLIES,@ sas, 68-94,18:57,   6pt 7rb 1as 2st 2bl 3-7fg
SF,"Leonard, Kawhi^",21.6,"$9,600",SAN ANTONIO SPURS,v mem, 94-68,26:37,   13pt 3rb 2st 1bl 1to 4-10fg 5-5ft
SF,"Barnes, Matt^",19.2,"$6,100",MEMPHIS GRIZZLIES,@ sas, 68-94,29:58,   9pt 6rb 2as 1st 2to 1trey 3-11fg 2-2ft
SF,"Scott, Mike",17.2,"$3,500",ATLANTA HAWKS,v bos, 89-72,20:15,   6pt 6rb 1st 1bl 3-9fg
PF,"Millsap, Paul^",16.9,"$9,500",ATLANTA HAWKS,v bos, 89-72,34:18,   4pt 7rb 1as 4bl 5to 1-12fg 2-2ft
PF,"Jerebko, Jonas",16,"$3,500",BOSTON CELTICS,@ atl, 72-89,20:11,   7pt 5rb 2as 1trey 3-6fg
PF,"Diaw, Boris",15.9,"$3,500",SAN ANTONIO SPURS,v mem, 94-68,19:04,   6pt 2rb 3as 2bl 1to 3-4fg
PF,"West, David",13.8,"$4,500",SAN ANTONIO SPURS,v mem, 94-68,17:37,   6pt 4rb 1st 1bl 1to 3-3fg
SF,"Anderson, Kyle",13.4,"$3,500",SAN ANTONIO SPURS,v mem, 94-68,17:37,   4pt 7rb 1bl 1to 0-4fg 4-4ft
PF,"Martin, Jarell",11.1,"$3,500",MEMPHIS GRIZZLIES,@ sas, 68-94,23:07,   4pt 3rb 1as 2st 2to 1-5fg 2-4ft
SF,"Carter, Vince^",10.7,"$3,700",MEMPHIS GRIZZLIES,@ sas, 68-94,17:15,   4pt 1rb 1as 2st 2-7fg
PF,"Sullinger, Jared^",8.3,"$6,500",BOSTON CELTICS,@ atl, 72-89,14:05,   4pt 4rb 1as 2to 2-5fg
PF,"Muscala, Mike",7.6,"$3,500",ATLANTA HAWKS,v bos, 89-72,10:37,   4pt 3rb 1bl 2to 1-4fg 2-2ft
PF,"Mickey, Jordan",0,"$3,500",BOSTON CELTICS,@ atl, 72-89,1:19,   0pt 0-1fg
SF,"Hairston, P.J.",0,"$3,500",MEMPHIS GRIZZLIES,@ sas, 68-94,10:11,   0pt 0-2fg 0-2ft
SF,"Young, James",0,"$3,500",BOSTON CELTICS,@ atl, 72-89,1:19,   0pt
PF,"Humphries, Kris",0,"$3,500",ATLANTA HAWKS,v bos, 89-72,DNP,   0pt
C,"Horford, Al^",36,"$8,500",ATLANTA HAWKS,v bos, 89-72,30:50,   17pt 5rb 2as 1st 5bl 2to 3trey 6-11fg 2-2ft
C,"Johnson, Amir^",25.6,"$5,100",BOSTON CELTICS,@ atl, 72-89,20:31,   14pt 8rb 1bl 6-11fg 2-2ft
C,"Duncan, Tim^",21.8,"$5,900",SAN ANTONIO SPURS,v mem, 94-68,26:12,   3pt 9rb 4as 1st 1bl 2to 0-1fg 3-4ft
C,"Zeller, Tyler",13,"$3,500",BOSTON CELTICS,@ atl, 72-89,14:28,   4pt 5rb 2as 1bl 2to 2-7fg
C,"Andersen, Chris^",11.6,"$3,500",MEMPHIS GRIZZLIES,@ sas, 68-94,23:56,   4pt 8rb 2to 2-2fg
C,"Marjanovic, Boban",6.4,"$3,500",SAN ANTONIO SPURS,v mem, 94-68,6:36,   4pt 2rb 1-2fg 2-2ft
C,"Wright, Brandan",0,"$3,500",MEMPHIS GRIZZLIES,@ sas, 68-94,DNP,   0pt
C,"Olynyk, Kelly",0,"$3,800",BOSTON CELTICS,@ atl, 72-89,NA,   0pt
C,"Bonner, Matt",0,"$3,500",SAN ANTONIO SPURS,v mem, 94-68,NA,   
