position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Clarkson, Jordan",60.1,"$6,200",CLEVELAND CAVALIERS,v bkn, 139-148,47:32,   42pt 8rb 5as 1st 1bl 5to 7trey 16-34fg 3-3ft
SG,"Harden, James^",51,"$12,800",HOUSTON ROCKETS,@ min, 111-121,39:41,   42pt 5rb 6as 6to 8trey 15-34fg 4-4ft
PG,"Teague, Jeff^",50.6,"$6,100",MINNESOTA TIMBERWOLVES,v hou, 121-111,37:50,   27pt 3rb 12as 1st 1to 1trey 11-16fg 4-4ft
SG,"Russell, D'Angelo^",49.4,"$9,000",BROOKLYN NETS,@ cle, 148-139,42:41,   36pt 7rb 8as 7to 5trey 13-30fg 5-6ft
SG,"Butler, Jimmy^",48.4,"$8,100",PHILADELPHIA 76ERS,@ nyk, 126-111,34:05,   13pt 7rb 8as 3st 2bl 4-6fg 5-5ft
SG,"Beal, Bradley^",48.1,"$9,700",WASHINGTON WIZARDS,@ tor, 120-129,43:56,   28pt 3rb 11as 1st 1bl 6to 2trey 6-15fg 14-15ft
SG,"Williams, Louis",45.2,"$8,100",LOS ANGELES CLIPPERS,v pho, 134-107,22:03,   30pt 1rb 10as 1to 2trey 12-16fg 4-4ft
PG,"Lillard, Damian^",44.6,"$10,200",PORTLAND TRAIL BLAZERS,v gsw, 129-107,31:38,   29pt 3rb 8as 6trey 9-15fg 5-6ft
PG,"Lowry, Kyle^",43.3,"$8,000",TORONTO RAPTORS,v was, 129-120,34:18,   14pt 4rb 13as 3st 4to 4trey 4-12fg 2-2ft
PG,"Curry, Stephen^",42.4,"$9,100",GOLDEN STATE WARRIORS,@ por, 107-129,32:37,   32pt 7rb 2as 1to 5trey 10-24fg 7-7ft
SG,"Doncic, Luka^",39.9,"$9,800",DALLAS MAVERICKS,v mia, 101-112,33:21,   18pt 12rb 9as 6to 3trey 5-17fg 5-7ft
PG,"Paul, Chris^",37,"$8,200",HOUSTON ROCKETS,@ min, 111-121,35:10,   16pt 5rb 8as 1st 2trey 4-13fg 6-7ft
PG,"Sexton, Collin^",36.7,"$5,500",CLEVELAND CAVALIERS,v bkn, 139-148,45:09,   24pt 6rb 5as 2to 2trey 10-22fg 2-4ft
SG,"Crawford, Jamal",36.6,"$3,500",PHOENIX SUNS,@ lac, 107-134,16:19,   17pt 3rb 6as 2st 1bl 2to 3trey 6-8fg 2-2ft
SG,"Hield, Buddy^",35.5,"$6,400",SACRAMENTO KINGS,@ den, 118-120,33:34,   25pt 5rb 3as 1st 3to 2trey 9-23fg 5-5ft
PG,"Simmons, Ben^",34.3,"$8,800",PHILADELPHIA 76ERS,@ nyk, 126-111,33:43,   18pt 4rb 7as 1st 1bl 5to 5-7fg 8-14ft
SG,"LeVert, Caris^",33.9,"$5,200",BROOKLYN NETS,@ cle, 148-139,30:30,   12pt 7rb 9as 1bl 3to 2trey 5-14fg
SG,"Okogie, Josh^",33.6,"$4,500",MINNESOTA TIMBERWOLVES,v hou, 121-111,32:19,   16pt 3rb 4as 2st 1bl 1to 2trey 7-15fg 0-2ft
SG,"Waiters, Dion^",31.3,"$5,200",MIAMI HEAT,@ dal, 112-101,30:47,   20pt 4rb 3as 1st 1to 3trey 7-13fg 3-3ft
SG,"Wright, Delon",30.9,"$4,600",MEMPHIS GRIZZLIES,@ chi, 110-122,26:15,   12pt 2rb 5as 2st 1bl 2trey 4-6fg 2-2ft
PG,"Fox, De'Aaron^",30.8,"$7,500",SACRAMENTO KINGS,@ den, 118-120,31:39,   15pt 4rb 10as 4to 1trey 6-11fg 2-4ft
SG,"Gordon, Eric^",30.6,"$5,000",HOUSTON ROCKETS,@ min, 111-121,36:06,   13pt 3rb 6as 1st 1bl 1to 3trey 5-13fg
SG,"Brogdon, Malcolm^",30.5,"$5,800",MILWAUKEE BUCKS,@ ind, 106-97,30:13,   17pt 5rb 3as 1st 1trey 6-11fg 4-5ft
SG,"Brown, Jaylen",30.4,"$5,200",BOSTON CELTICS,v det, 118-110,29:56,   17pt 7rb 2st 1to 1trey 8-15fg
SG,"Smart, Marcus^",30.1,"$5,400",BOSTON CELTICS,v det, 118-110,31:33,   16pt 3rb 5as 2st 1bl 6to 4trey 6-11fg
