position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",70.9,"$11,200",HOUSTON ROCKETS,@ pho, 127-118,43,   40pt 12rb 9as 3st 1bl 5to 3trey 13-23fg 11-14ft
PG,"Lawson, Ty^",61.6,"$8,400",DENVER NUGGETS,@ lal, 106-96,45,   32pt 3rb 16as 2st 2to 1trey 12-20fg 7-8ft
SG,"Bledsoe, Eric^",45.8,"$8,400",PHOENIX SUNS,v hou, 118-127,40,   32pt 4rb 4as 2st 1bl 3to 2trey 9-19fg 12-13ft
PG,"Rose, Derrick^",40.7,"$7,000",CHICAGO BULLS,v sac, 104-86,33,   23pt 1rb 7as 2st 1bl 1trey 10-17fg 2-3ft
SG,"Snell, Tony",31.4,"$3,600",CHICAGO BULLS,v sac, 104-86,41,   24pt 2rb 2as 1st 4trey 9-11fg 2-2ft
SG,"Meeks, Jodie",31.1,"$4,000",DETROIT PISTONS,@ cha, 106-78,28,   18pt 3rb 1as 3st 1bl 4-8fg 10-10ft
SG,"Allen, Tony",29,"$4,000",MEMPHIS GRIZZLIES,v bkn, 95-86,26,   12pt 5rb 4as 2st 1bl 1to 1trey 5-5fg 1-2ft
PG,"Beverley, Patrick^",28.2,"$4,700",HOUSTON ROCKETS,@ pho, 127-118,30,   15pt 6rb 6as 3to 3trey 6-15fg 0-0ft
PG,"Augustin, D.J.^",27.7,"$7,200",DETROIT PISTONS,@ cha, 106-78,28,   18pt 1rb 5as 1st 1to 1trey 5-14fg 7-7ft
PG,"Thomas, Isaiah",27.2,"$6,000",PHOENIX SUNS,v hou, 118-127,30,   14pt 1rb 6as 2st 1to 2trey 4-10fg 4-5ft
SG,"Lee, Courtney^",26.7,"$3,800",MEMPHIS GRIZZLIES,v bkn, 95-86,26,   15pt 1rb 3as 2st 1bl 2trey 6-10fg 1-1ft
PG,"Dragic, Goran^",26,"$6,000",PHOENIX SUNS,v hou, 118-127,37,   20pt 5rb 2as 3to 3trey 7-11fg 3-4ft
PG,"Udrih, Beno",23.9,"$3,800",MEMPHIS GRIZZLIES,v bkn, 95-86,20,   13pt 2rb 3as 1st 2bl 2to 1trey 5-9fg 2-2ft
SG,"Johnson, Joe^",23.6,"$6,000",BROOKLYN NETS,@ mem, 86-95,40,   11pt 8rb 4as 1bl 5to 5-13fg 1-1ft
SG,"Foye, Randy",23.4,"$3,500",DENVER NUGGETS,@ lal, 106-96,25,   12pt 2rb 2as 2st 1bl 2trey 5-7fg 0-0ft
