position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Wall, John^",73.9,"$9,800",WASHINGTON WIZARDS,v bos, 117-119,43:56,   36pt 7rb 13as 7st 1bl 6to 1trey 12-25fg 11-13ft
PG,"Curry, Stephen^",55.9,"$10,700",GOLDEN STATE WARRIORS,@ det, 95-113,36:55,   38pt 7rb 5as 2st 2to 7trey 13-26fg 5-6ft
PG,"Schroder, Dennis",42.2,"$4,900",ATLANTA HAWKS,v bkn, 114-86,19:35,   15pt 6rb 10as 3st 1to 2trey 6-9fg 1-1ft
PG,"Thomas, Isaiah^",39.3,"$8,600",BOSTON CELTICS,@ was, 119-117,33:21,   32pt 4rb 5as 1st 7to 5trey 6-14fg 15-16ft
PG,"Jackson, Reggie^",37.6,"$7,100",DETROIT PISTONS,v gsw, 113-95,32:32,   20pt 3rb 8as 1st 1trey 9-20fg 1-4ft
PG,"Rondo, Rajon^",36.4,"$8,100",SACRAMENTO KINGS,@ lac, 110-103,33:49,   13pt 7rb 10as 2st 4to 1trey 5-11fg 2-2ft
SG,"Antetokounmpo, Giannis^",34.7,"$7,400",MILWAUKEE BUCKS,@ cha, 105-92,36:42,   14pt 11rb 3as 3bl 3to 4-10fg 6-6ft
SG,"Caldwell-Pope, Kentavious^",34,"$5,700",DETROIT PISTONS,v gsw, 113-95,38:57,   20pt 5rb 2as 3st 1bl 3to 1trey 9-16fg 1-2ft
SG,"Galloway, Langston^",30.7,"$3,500",NEW YORK KNICKS,@ mem, 95-103,37:27,   11pt 11rb 5as 1to 1trey 4-11fg 2-2ft
SG,"Thompson, Klay^",30.7,"$7,100",GOLDEN STATE WARRIORS,@ det, 95-113,32:02,   24pt 6rb 1as 2to 1trey 8-18fg 7-8ft
SG,"Redick, J.J.^",30.6,"$5,000",LOS ANGELES CLIPPERS,v sac, 103-110,31:20,   22pt 3rb 2as 1st 5trey 6-13fg 5-5ft
PG,"Collison, Darren",30.3,"$5,000",SACRAMENTO KINGS,@ lac, 110-103,31:00,   17pt 4rb 5as 1st 1to 2trey 5-9fg 5-6ft
PG,"Paul, Chris^",28.3,"$9,700",LOS ANGELES CLIPPERS,v sac, 103-110,27:12,   15pt 4rb 7as 1st 4to 3trey 4-11fg 4-4ft
PG,"Smith, Ishmael^",27.9,"$6,900",PHILADELPHIA 76ERS,v por, 114-89,25:17,   16pt 2rb 5as 1st 6-9fg 4-6ft
PG,"Canaan, Isaiah^",27.8,"$3,500",PHILADELPHIA 76ERS,v por, 114-89,31:02,   14pt 4rb 4as 1st 1bl 1to 2trey 5-10fg 2-3ft
