position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",57.7,"$11,800",HOUSTON ROCKETS,v nor, 122-100,33:50,   29pt 11rb 13as 4to 6trey 7-15fg 9-11ft
SG,"Antetokounmpo, Giannis^",54.9,"$9,900",MILWAUKEE BUCKS,@ chi, 95-69,34:59,   22pt 7rb 11as 3st 1bl 2trey 8-13fg 4-6ft
PG,"Wall, John^",52.9,"$9,800",WASHINGTON WIZARDS,v det, 122-108,34:53,   29pt 2rb 11as 3st 1to 4trey 8-14fg 9-12ft
SG,"DeRozan, DeMar^",49,"$8,400",TORONTO RAPTORS,v atl, 121-125,36:37,   34pt 5rb 4as 2st 1bl 3to 15-26fg 4-6ft
PG,"Dragic, Goran^",47.7,"$7,200",MIAMI HEAT,v lac, 98-102,39:16,   21pt 6rb 11as 2st 1to 7-16fg 7-7ft
SG,"Batum, Nicolas^",42.5,"$7,400",CHARLOTTE HORNETS,@ bos, 88-96,35:38,   22pt 10rb 5as 3st 5to 2trey 6-19fg 8-8ft
PG,"Beverley, Patrick^",36.2,"$5,600",HOUSTON ROCKETS,v nor, 122-100,34:05,   13pt 11rb 8as 1st 4to 3trey 5-10fg
PG,"Lowry, Kyle^",35.4,"$8,600",TORONTO RAPTORS,v atl, 121-125,36:56,   27pt 2rb 6as 3to 6trey 9-16fg 3-6ft
PG,"Thomas, Isaiah^",35.1,"$8,200",BOSTON CELTICS,v cha, 96-88,34:59,   26pt 3rb 5as 2to 2trey 9-20fg 6-7ft
SG,"Caldwell-Pope, Kentavious^",34.7,"$5,500",DETROIT PISTONS,@ was, 108-122,33:48,   24pt 6rb 3as 1st 3to 4trey 9-17fg 2-3ft
PG,"Schroder, Dennis^",34.4,"$7,000",ATLANTA HAWKS,@ tor, 125-121,28:49,   24pt 2rb 6as 1st 3to 2trey 8-12fg 6-7ft
SG,"Gordon, Eric",33.7,"$5,300",HOUSTON ROCKETS,v nor, 122-100,27:52,   29pt 1rb 1as 1st 1bl 2to 7trey 10-17fg 2-2ft
SG,"Beal, Bradley^",33.4,"$7,000",WASHINGTON WIZARDS,v det, 122-108,33:52,   25pt 2rb 4as 2trey 10-16fg 3-3ft
SG,"Allen, Tony^",32.3,"$5,200",MEMPHIS GRIZZLIES,v sac, 92-96,33:55,   16pt 9rb 1as 2st 1bl 2to 6-13fg 4-6ft
SG,"Temple, Garrett^",32.2,"$4,000",SACRAMENTO KINGS,@ mem, 96-92,37:22,   17pt 6rb 4as 2st 2to 3trey 4-11fg 6-6ft
PG,"Williams, Deron^",31.5,"$6,100",DALLAS MAVERICKS,@ uta, 100-103,34:43,   18pt 7as 2st 1to 1trey 6-11fg 5-5ft
PG,"Paul, Chris^",31,"$9,400",LOS ANGELES CLIPPERS,@ mia, 102-98,34:26,   17pt 5rb 6as 1to 1trey 6-15fg 4-6ft
SG,"Williams, Louis",29.5,"$5,600",LOS ANGELES LAKERS,@ phi, 100-89,23:23,   18pt 3as 4st 1to 1trey 5-12fg 7-8ft
PG,"Augustin, D.J.^",29.2,"$3,600",ORLANDO MAGIC,v bkn, 118-111,27:10,   17pt 6rb 4as 1st 3to 2trey 6-14fg 3-3ft
PG,"Russell, D'Angelo^",28.4,"$5,800",LOS ANGELES LAKERS,@ phi, 100-89,26:33,   15pt 7rb 2as 1st 1bl 2to 3trey 4-12fg 4-4ft
PG,"Sessions, Ramon^",28.2,"$4,300",CHARLOTTE HORNETS,@ bos, 88-96,32:12,   13pt 6rb 6as 1to 1trey 5-16fg 2-2ft
PG,"Joseph, Cory",27.8,"$4,100",TORONTO RAPTORS,v atl, 121-125,26:47,   17pt 4rb 4as 1trey 7-12fg 2-2ft
SG,"Fournier, Evan^",26.3,"$5,900",ORLANDO MAGIC,v bkn, 118-111,31:17,   21pt 4rb 1as 1to 3trey 5-15fg 8-9ft
SG,"Curry, Seth",25,"$4,100",DALLAS MAVERICKS,@ uta, 100-103,27:46,   13pt 5rb 4as 3trey 5-11fg 0-1ft
PG,"McConnell, T.J.",24.7,"$3,900",PHILADELPHIA 76ERS,v lal, 89-100,23:14,   6pt 1rb 9as 3st 2to 2-5fg 2-2ft
PG,"Lin, Jeremy",24.1,"$6,700",BROOKLYN NETS,@ orl, 111-118,19:36,   17pt 3rb 3as 1to 1trey 7-13fg 2-2ft
PG,"Payton, Elfrid",23.7,"$5,700",ORLANDO MAGIC,v bkn, 118-111,20:50,   10pt 6rb 5as 1to 4-11fg 2-2ft
SG,"Kilpatrick, Sean^",23.7,"$5,400",BROOKLYN NETS,@ orl, 111-118,27:00,   13pt 6rb 1as 1st 2trey 4-9fg 3-4ft
PG,"Conley, Mike^",23.6,"$7,300",MEMPHIS GRIZZLIES,v sac, 92-96,28:39,   8pt 3rb 6as 2st 1bl 3to 2-7fg 4-5ft
SG,"Bradley, Avery^",23.4,"$7,200",BOSTON CELTICS,v cha, 96-88,31:12,   12pt 7rb 2as 1st 2to 2trey 5-14fg
PG,"Collison, Darren^",23.4,"$5,900",SACRAMENTO KINGS,@ mem, 96-92,37:59,   11pt 2rb 6as 1st 1to 1trey 4-12fg 2-2ft
SG,"Young, Nick^",23.2,"$4,000",LOS ANGELES LAKERS,@ phi, 100-89,21:27,   15pt 1rb 2as 1st 1bl 2trey 5-9fg 3-4ft
SG,"Korver, Kyle",23.1,"$3,600",ATLANTA HAWKS,@ tor, 125-121,22:32,   19pt 3rb 1as 1to 6trey 6-10fg 1-1ft
SG,"Hardaway Jr., Tim^",22.7,"$3,900",ATLANTA HAWKS,@ tor, 125-121,36:02,   14pt 1rb 3as 3st 3to 1trey 5-16fg 3-3ft
SG,"Hood, Rodney^",22.6,"$5,400",UTAH JAZZ,v dal, 103-100,30:47,   15pt 3rb 2as 2st 3to 2trey 6-11fg 1-2ft
SG,"Wade, Dwyane^",21.5,"$7,300",CHICAGO BULLS,v mil, 69-95,24:21,   12pt 5rb 1as 1st 1trey 5-14fg 1-2ft
PG,"Frazier, Tim",21.3,"$5,800",NEW ORLEANS PELICANS,@ hou, 100-122,24:32,   9pt 4rb 5as 2trey 3-8fg 1-1ft
SG,"Matthews, Wes^",21.1,"$5,500",DALLAS MAVERICKS,@ uta, 100-103,33:08,   13pt 3rb 1as 3st 3to 3trey 4-11fg 2-2ft
SG,"Meeks, Jodie",20.9,"$3,500",ORLANDO MAGIC,v bkn, 118-111,17:48,   6pt 2rb 3as 4st 1-3fg 4-5ft
PG,"Mack, Shelvin",20.1,"$4,100",UTAH JAZZ,v dal, 103-100,28:51,   11pt 3rb 3as 1st 1to 4-7fg 3-4ft
SG,"Redick, J.J.^",19.7,"$4,100",LOS ANGELES CLIPPERS,@ mia, 102-98,28:33,   17pt 1rb 1as 2trey 5-16fg 5-6ft
SG,"Lamb, Jeremy",19.2,"$4,000",CHARLOTTE HORNETS,@ bos, 88-96,15:54,   10pt 6rb 1st 5-10fg
PG,"Holiday, Jrue^",18.5,"$7,400",NEW ORLEANS PELICANS,@ hou, 100-122,35:28,   11pt 5rb 1as 1bl 2to 1trey 5-15fg
PG,"Jackson, Reggie^",18.2,"$5,600",DETROIT PISTONS,@ was, 108-122,24:08,   14pt 1rb 2as 2trey 4-10fg 4-6ft
PG,"Smart, Marcus",17.9,"$5,100",BOSTON CELTICS,v cha, 96-88,24:20,   5pt 7rb 5as 3to 2-4fg 1-1ft
SG,"Stauskas, Nik",17.7,"$3,600",PHILADELPHIA 76ERS,v lal, 89-100,26:03,   12pt 1rb 3as 1st 2to 2trey 4-9fg 2-2ft
PG,"Rondo, Rajon^",16.8,"$6,000",CHICAGO BULLS,v mil, 69-95,26:10,   7pt 4rb 4as 1st 3to 1trey 3-9fg 0-2ft
PG,"Whitehead, Isaiah^",16.6,"$3,700",BROOKLYN NETS,@ orl, 111-118,23:34,   4pt 3rb 8as 3to 2-3fg
SG,"Hield, Buddy^",16.5,"$3,800",NEW ORLEANS PELICANS,@ hou, 100-122,25:43,   11pt 5rb 1as 2to 3trey 4-10fg
PG,"Delaney, Malcolm",16.2,"$3,500",ATLANTA HAWKS,@ tor, 125-121,22:25,   10pt 1rb 4as 1to 4-7fg 2-3ft
SG,"Valentine, Denzel",15.8,"$3,500",CHICAGO BULLS,v mil, 69-95,21:57,   6pt 4rb 2as 1st 2-7fg 2-2ft
PG,"Harrison, Andrew",15.7,"$4,100",MEMPHIS GRIZZLIES,v sac, 92-96,19:28,   11pt 1rb 1as 2bl 2to 1trey 2-4fg 6-8ft
SG,"Ellington, Wayne^",15.4,"$4,500",MIAMI HEAT,v lac, 98-102,22:44,   13pt 2rb 1trey 6-9fg
SG,"Richardson, Josh",15.2,"$4,400",MIAMI HEAT,v lac, 98-102,29:36,   9pt 1rb 2as 1bl 3-11fg 3-3ft
SG,"Crawford, Jamal",15.1,"$3,800",LOS ANGELES CLIPPERS,@ mia, 102-98,20:19,   9pt 3rb 3as 2to 1trey 4-13fg
PG,"Clarkson, Jordan",14.6,"$4,800",LOS ANGELES LAKERS,@ phi, 100-89,25:55,   10pt 3rb 2as 2to 2trey 4-9fg
SG,"Moore, E'Twaun^",14.6,"$4,000",NEW ORLEANS PELICANS,@ hou, 100-122,25:16,   8pt 3rb 1st 1bl 1to 2trey 3-8fg
PG,"Rodriguez, Sergio^",14.5,"$5,000",PHILADELPHIA 76ERS,v lal, 89-100,24:46,   4pt 5rb 3as 1st 2to 2-7fg
SG,"Daniels, Troy",14.4,"$4,100",MEMPHIS GRIZZLIES,v sac, 92-96,27:31,   13pt 2rb 1to 4trey 4-11fg 1-1ft
SG,"Harris, Joe",13.7,"$3,900",BROOKLYN NETS,@ orl, 111-118,18:58,   5pt 6rb 1as 1-4fg 3-3ft
PG,"Exum, Dante^",13.7,"$3,500",UTAH JAZZ,v dal, 103-100,18:48,   11pt 1rb 1as 1trey 4-6fg 2-2ft
SG,"Galloway, Langston",12.7,"$4,300",NEW ORLEANS PELICANS,@ hou, 100-122,21:11,   7pt 1rb 3as 1trey 3-10fg 0-1ft
PG,"Felton, Raymond",12.6,"$3,500",LOS ANGELES CLIPPERS,@ mia, 102-98,16:36,   6pt 3rb 2as 1-3fg 4-4ft
SG,"Thornton, Marcus",12.2,"$3,500",WASHINGTON WIZARDS,v det, 122-108,15:10,   11pt 1rb 1trey 4-6fg 2-2ft
