position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",58.3,"$12,800",OKLAHOMA CITY THUNDER,@ pho, 109-97,38,   33pt 9rb 7as 3st 1bl 4to 1trey 10-29fg 12-14ft
PG,"Wall, John^",55.6,"$9,800",WASHINGTON WIZARDS,v hou, 91-99,43,   25pt 8rb 12as 4st 1bl 7to 7-17fg 11-12ft
SG,"Wade, Dwyane^",54.2,"$7,400",MIAMI HEAT,v det, 109-102,36,   40pt 6rb 4as 1st 1to 14-27fg 12-13ft
PG,"Jackson, Reggie^",47.7,"$8,200",DETROIT PISTONS,@ mia, 102-109,36,   31pt 6rb 9as 4to 3trey 12-17fg 4-8ft
PG,"Rondo, Rajon^",44.4,"$5,600",DALLAS MAVERICKS,@ ind, 99-104,38,   17pt 7rb 10as 2st 1bl 2to 8-14fg 1-1ft
PG,"Paul, Chris^",41.6,"$10,500",LOS ANGELES CLIPPERS,@ bos, 119-106,35,   21pt 3rb 10as 2st 1bl 4to 3trey 5-9fg 8-8ft
SG,"Johnson, Joe^",41.1,"$5,600",BROOKLYN NETS,v lal, 107-99,36,   18pt 8rb 7as 2st 1to 3trey 7-14fg 1-1ft
SG,"Harden, James^",39.6,"$11,600",HOUSTON ROCKETS,@ was, 99-91,38,   24pt 3rb 6as 2st 1bl 3to 1trey 7-20fg 9-10ft
SG,"Redick, J.J.^",37,"$6,300",LOS ANGELES CLIPPERS,@ bos, 119-106,33,   27pt 5rb 4as 2to 5trey 11-15fg 0-0ft
PG,"Clarkson, Jordan^",33.7,"$6,500",LOS ANGELES LAKERS,@ bkn, 99-107,35,   18pt 6rb 7as 2to 1trey 7-14fg 3-4ft
PG,"Thomas, Isaiah",33.5,"$6,900",BOSTON CELTICS,v lac, 106-119,26,   19pt 7as 2st 2trey 4-12fg 9-10ft
SG,"Turner, Evan^",33.4,"$6,700",BOSTON CELTICS,v lac, 106-119,30,   9pt 7rb 10as 2st 3to 1trey 4-9fg 0-0ft
SG,"Brown, Markel^",31.8,"$3,500",BROOKLYN NETS,v lal, 107-99,36,   17pt 4rb 4as 2st 2trey 6-11fg 3-4ft
PG,"Williams, Deron^",30.7,"$6,200",BROOKLYN NETS,v lal, 107-99,34,   13pt 1rb 9as 3st 3to 1trey 5-13fg 2-2ft
SG,"Brown, Jabari",28.3,"$3,500",LOS ANGELES LAKERS,@ bkn, 99-107,31,   11pt 4rb 3as 4st 1bl 2to 1trey 4-14fg 2-2ft
PG,"Parker, Tony^",28.2,"$6,100",SAN ANTONIO SPURS,v mem, 103-89,35,   17pt 1rb 6as 1st 1to 7-16fg 3-5ft
PG,"Hill, George^",27.3,"$7,500",INDIANA PACERS,v dal, 104-99,36,   14pt 4rb 5as 1bl 1to 2trey 6-12fg 0-0ft
PG,"Chalmers, Mario",26.8,"$4,500",MIAMI HEAT,v det, 109-102,30,   11pt 9rb 4as 1to 2trey 3-7fg 3-4ft
