position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",51.2,"$12,200",OKLAHOMA CITY THUNDER,@ sas, 94-108,33:44,   27pt 6rb 14as 1st 6to 3trey 7-17fg 10-10ft
PG,"Lowry, Kyle^",49.8,"$8,700",TORONTO RAPTORS,v nor, 108-106,44:51,   33pt 4rb 10as 3to 6trey 11-21fg 5-7ft
PG,"Russell, D'Angelo^",47.4,"$5,700",LOS ANGELES LAKERS,v den, 120-116,34:09,   22pt 7rb 10as 1st 1bl 2to 2trey 7-17fg 6-8ft
PG,"Holiday, Jrue^",41.9,"$7,800",NEW ORLEANS PELICANS,@ tor, 106-108,41:18,   30pt 2rb 3as 2st 2bl 3to 3trey 13-21fg 1-2ft
SG,"Williams, Louis",40.5,"$6,200",LOS ANGELES LAKERS,v den, 120-116,24:09,   21pt 5rb 7as 2st 1to 4trey 7-11fg 3-3ft
PG,"Lillard, Damian^",38.8,"$8,300",PORTLAND TRAIL BLAZERS,v cha, 115-98,30:50,   27pt 4rb 4as 1st 1to 2trey 10-18fg 5-5ft
PG,"Wall, John^",37.3,"$10,500",WASHINGTON WIZARDS,v nyk, 117-101,33:57,   15pt 4rb 13as 2to 1trey 6-18fg 2-3ft
SG,"Beal, Bradley^",35.4,"$7,000",WASHINGTON WIZARDS,v nyk, 117-101,31:53,   28pt 2rb 4as 1st 3to 2trey 12-18fg 2-2ft
PG,"Walker, Kemba^",35.1,"$8,300",CHARLOTTE HORNETS,@ por, 98-115,32:26,   22pt 3rb 5as 2st 2to 3trey 8-18fg 3-3ft
PG,"Jennings, Brandon^",34,"$5,600",NEW YORK KNICKS,@ was, 101-117,37:40,   21pt 5rb 2as 4st 4to 2trey 5-16fg 9-11ft
SG,"Batum, Nicolas^",32.6,"$7,300",CHARLOTTE HORNETS,@ por, 98-115,33:52,   18pt 8rb 6as 4to 4trey 6-12fg 2-4ft
SG,"Powell, Norman^",32.3,"$4,200",TORONTO RAPTORS,v nor, 108-106,40:29,   18pt 4rb 3as 2st 2bl 3to 8-15fg 2-2ft
SG,"Young, Nick^",32.1,"$3,900",LOS ANGELES LAKERS,v den, 120-116,29:32,   23pt 3rb 3as 1st 1to 5trey 9-15fg 0-1ft
SG,"Harris, Gary^",31.8,"$5,000",DENVER NUGGETS,@ lal, 116-120,32:02,   17pt 4rb 4as 4st 4to 3trey 6-11fg 2-2ft
SG,"McCollum, C.J.^",31.4,"$7,900",PORTLAND TRAIL BLAZERS,v cha, 115-98,26:26,   18pt 2rb 4as 3st 1to 2trey 7-14fg 2-2ft
SG,"Oladipo, Victor^",30.3,"$6,000",OKLAHOMA CITY THUNDER,@ sas, 94-108,32:05,   15pt 4rb 1as 4st 1bl 1to 1trey 5-12fg 4-4ft
SG,"Crabbe, Allen",29,"$3,600",PORTLAND TRAIL BLAZERS,v cha, 115-98,29:00,   21pt 5rb 1bl 3trey 5-10fg 8-8ft
SG,"Moore, E'Twaun",28.2,"$3,700",NEW ORLEANS PELICANS,@ tor, 106-108,30:23,   17pt 6rb 2as 1st 1to 5trey 6-14fg
PG,"Nelson, Jameer^",27.5,"$5,100",DENVER NUGGETS,@ lal, 116-120,36:33,   9pt 5rb 7as 1bl 1trey 4-15fg
SG,"Harden, James^",27.4,"$12,500",HOUSTON ROCKETS,v sac, 105-83,31:44,   10pt 7rb 8as 1st 5to 3-9fg 4-4ft
SG,"Gordon, Eric",23.5,"$5,700",HOUSTON ROCKETS,v sac, 105-83,28:19,   17pt 5rb 1as 1to 3trey 7-15fg
SG,"Hield, Buddy^",23.2,"$3,500",NEW ORLEANS PELICANS,@ tor, 106-108,32:43,   15pt 6rb 1bl 1to 3trey 6-9fg
PG,"Murray, Jamal",21.9,"$3,600",DENVER NUGGETS,@ lal, 116-120,27:25,   14pt 2rb 3as 1st 1to 4trey 5-12fg
PG,"Beverley, Patrick^",19.5,"$5,300",HOUSTON ROCKETS,v sac, 105-83,32:18,   5pt 5rb 5as 1bl 1to 1trey 2-11fg
SG,"Ginobili, Manu",19.4,"$3,700",SAN ANTONIO SPURS,v okc, 108-94,20:33,   8pt 2rb 4as 1st 1bl 1to 1trey 3-6fg 1-3ft
SG,"Green, Danny^",17.7,"$3,700",SAN ANTONIO SPURS,v okc, 108-94,23:48,   6pt 1rb 1as 2st 3bl 1to 2trey 2-6fg
PG,"Parker, Tony^",16.2,"$4,600",SAN ANTONIO SPURS,v okc, 108-94,25:20,   3pt 6rb 4as 1st 2to 0-3fg 3-4ft
PG,"Collison, Darren^",15.4,"$5,100",SACRAMENTO KINGS,@ hou, 83-105,26:10,   5pt 2rb 4as 1st 1trey 2-10fg
SG,"Morrow, Anthony",15.2,"$3,500",OKLAHOMA CITY THUNDER,@ sas, 94-108,30:27,   11pt 1rb 2st 1to 1trey 3-12fg 4-4ft
PG,"Payne, Cameron",13.9,"$3,600",OKLAHOMA CITY THUNDER,@ sas, 94-108,18:45,   2pt 2rb 3as 1st 2bl 1to 0-4fg 2-2ft
SG,"Galloway, Langston",13.8,"$3,500",NEW ORLEANS PELICANS,@ tor, 106-108,20:14,   4pt 4rb 2as 1st 1-6fg 2-2ft
SG,"Afflalo, Arron^",12.7,"$3,600",SACRAMENTO KINGS,@ hou, 83-105,26:52,   9pt 1rb 1as 1bl 1to 1trey 3-9fg 2-3ft
PG,"Baker, Ron",12.4,"$3,500",NEW YORK KNICKS,@ was, 101-117,27:51,   5pt 2rb 2as 1st 2-6fg 1-3ft
SG,"Temple, Garrett^",11.6,"$4,200",SACRAMENTO KINGS,@ hou, 83-105,18:13,   3pt 3rb 2as 1st 1trey 1-4fg
PG,"Clarkson, Jordan",11.6,"$5,100",LOS ANGELES LAKERS,v den, 120-116,21:29,   6pt 3rb 2as 1st 3to 3-7fg
SG,"Lee, Courtney^",11.5,"$4,800",NEW YORK KNICKS,@ was, 101-117,27:19,   5pt 5rb 1as 1to 1trey 2-10fg
SG,"Vujacic, Sasha",11.5,"$3,500",NEW YORK KNICKS,@ was, 101-117,4:42,   3pt 3as 2st 0-2fg 3-4ft
SG,"McLemore, Ben",11.2,"$3,500",SACRAMENTO KINGS,@ hou, 83-105,12:00,   2pt 1rb 4as 1st 1-3fg
SG,"Holiday, Justin",10.9,"$3,800",NEW YORK KNICKS,@ was, 101-117,19:41,   5pt 2rb 3as 1to 1-9fg 3-4ft
PG,"Roberts, Brian",10.7,"$3,500",CHARLOTTE HORNETS,@ por, 98-115,6:25,   8pt 1rb 1as 2trey 2-3fg 2-2ft
PG,"Mills, Patty",10.5,"$3,900",SAN ANTONIO SPURS,v okc, 108-94,15:47,   8pt 1as 1st 1to 2trey 2-4fg 2-2ft
PG,"Burke, Trey",9.8,"$3,500",WASHINGTON WIZARDS,v nyk, 117-101,19:08,   4pt 4rb 2as 2to 2-6fg
SG,"Richardson, Malachi",9.6,"$3,500",SACRAMENTO KINGS,@ hou, 83-105,19:15,   8pt 3rb 2to 1trey 3-10fg 1-2ft
SG,"Belinelli, Marco",8.7,"$4,100",CHARLOTTE HORNETS,@ por, 98-115,23:45,   6pt 1rb 1as 3-6fg
PG,"Sessions, Ramon",8.2,"$3,500",CHARLOTTE HORNETS,@ por, 98-115,13:00,   6pt 1rb 2as 2to 0-2fg 6-6ft
SG,"Satoransky, Tomas",7.2,"$3,500",WASHINGTON WIZARDS,v nyk, 117-101,11:02,   4pt 1rb 1bl 2-5fg
PG,"Lawson, Ty",6.7,"$4,600",SACRAMENTO KINGS,@ hou, 83-105,11:43,   0pt 1rb 1as 2st 1bl 2to 0-3fg 0-2ft
PG,"Frazier, Tim",6.2,"$3,500",NEW ORLEANS PELICANS,@ tor, 106-108,11:43,   2pt 1rb 2as 1-3fg
PG,"Joseph, Cory",5.5,"$3,800",TORONTO RAPTORS,v nor, 108-106,24:08,   2pt 3as 1to 1-6fg
SG,"Lamb, Jeremy",5.4,"$5,000",CHARLOTTE HORNETS,@ por, 98-115,6:25,   3pt 2rb 1trey 1-4fg
