position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",70.9,"$10,200",HOUSTON ROCKETS,v was, 122-123,37:20,   40pt 7rb 11as 4st 2to 6trey 12-20fg 10-10ft
SG,"Ellis, Monta^",53.8,"$6,600",INDIANA PACERS,v den, 109-105,41:28,   32pt 9rb 6as 3st 4to 4trey 13-28fg 2-3ft
PG,"Wall, John^",50.1,"$9,700",WASHINGTON WIZARDS,@ hou, 123-122,35:42,   19pt 8rb 13as 1st 2bl 4to 1trey 7-22fg 4-5ft
PG,"Smith, Ishmael^",42.5,"$6,900",PHILADELPHIA 76ERS,v gsw, 105-108,35:19,   16pt 5rb 9as 4st 1to 7-19fg 2-4ft
SG,"DeRozan, DeMar^",38.6,"$8,200",TORONTO RAPTORS,v det, 111-107,33:38,   29pt 3rb 4as 2st 4to 10-21fg 9-10ft
PG,"Curry, Stephen^",37,"$11,100",GOLDEN STATE WARRIORS,@ phi, 108-105,34:12,   23pt 5rb 6as 1st 2bl 7to 5trey 9-19fg
SG,"Thompson, Klay^",33.9,"$7,000",GOLDEN STATE WARRIORS,@ phi, 108-105,32:53,   32pt 2rb 3as 5to 4trey 14-26fg
PG,"Canaan, Isaiah",33.8,"$3,700",PHILADELPHIA 76ERS,v gsw, 105-108,30:03,   18pt 4rb 2as 4st 5trey 5-11fg 3-3ft
PG,"Holiday, Jrue",33.5,"$7,000",NEW ORLEANS PELICANS,v bkn, 105-103,23:30,   26pt 7as 3to 3trey 10-19fg 3-3ft
PG,"Jennings, Brandon",32.8,"$4,000",DETROIT PISTONS,@ tor, 107-111,21:46,   22pt 4rb 2st 1bl 5trey 7-14fg 3-5ft
PG,"Irving, Kyrie^",32.7,"$6,600",CLEVELAND CAVALIERS,v sas, 117-103,36:29,   21pt 1rb 5as 2st 1to 9-17fg 3-4ft
PG,"Lowry, Kyle^",31.6,"$9,000",TORONTO RAPTORS,v det, 111-107,39:35,   18pt 8rb 3st 2to 1trey 4-15fg 9-12ft
PG,"Rondo, Rajon^",31.2,"$8,700",SACRAMENTO KINGS,@ mem, 117-121,31:54,   15pt 6rb 8as 2st 7to 1trey 6-14fg 2-2ft
PG,"Beverley, Patrick^",30.1,"$4,400",HOUSTON ROCKETS,v was, 122-123,34:49,   15pt 3rb 5as 2st 3trey 6-10fg
PG,"Collison, Darren",27.4,"$4,500",SACRAMENTO KINGS,@ mem, 117-121,27:58,   20pt 2rb 2as 2st 2to 1trey 7-14fg 5-6ft
SG,"Harris, Gary^",25.7,"$4,600",DENVER NUGGETS,@ ind, 105-109,35:41,   18pt 1rb 3as 1st 1bl 2to 2trey 7-11fg 2-3ft
PG,"Mudiay, Emmanuel^",25,"$5,200",DENVER NUGGETS,@ ind, 105-109,36:35,   11pt 5rb 8as 4to 4-10fg 3-5ft
SG,"Johnson, Joe^",24.9,"$5,200",BROOKLYN NETS,@ nor, 103-105,34:42,   10pt 7rb 5as 1to 2trey 4-10fg
SG,"Temple, Garrett^",23.8,"$4,600",WASHINGTON WIZARDS,@ hou, 123-122,34:11,   11pt 4rb 4as 1st 1trey 5-14fg
PG,"Parker, Tony^",23.8,"$5,600",SAN ANTONIO SPURS,@ cle, 103-117,24:17,   13pt 4rb 6as 3to 5-10fg 3-4ft
SG,"Caldwell-Pope, Kentavious^",23.5,"$5,700",DETROIT PISTONS,@ tor, 107-111,34:29,   15pt 5rb 1as 2st 3to 1trey 5-11fg 4-5ft
