position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Lillard, Damian^",56.5,"$9,100",PORTLAND TRAIL BLAZERS,@ den, 115-113,41:22,   37pt 5rb 7as 3st 1bl 5to 2trey 15-27fg 5-5ft
SG,"Bradley, Avery^",51.2,"$5,800",BOSTON CELTICS,@ cha, 104-98,35:35,   31pt 11rb 4as 1st 1to 8trey 11-19fg 1-2ft
SG,"McCollum, C.J.^",49.5,"$6,800",PORTLAND TRAIL BLAZERS,@ den, 115-113,41:17,   23pt 10rb 3as 3st 3bl 2to 2trey 10-25fg 1-1ft
SG,"Antetokounmpo, Giannis^",42.7,"$9,500",MILWAUKEE BUCKS,v bkn, 110-108,35:29,   21pt 11rb 3as 2st 2bl 4to 10-18fg 1-1ft
PG,"Walker, Kemba^",37.9,"$7,900",CHARLOTTE HORNETS,v bos, 98-104,35:58,   29pt 2rb 3as 3st 4to 4trey 10-16fg 5-6ft
PG,"Mudiay, Emmanuel^",36.4,"$5,700",DENVER NUGGETS,v por, 113-115,38:19,   21pt 7rb 4as 3st 5to 2trey 7-20fg 5-6ft
PG,"Dellavedova, Matthew^",36.1,"$4,400",MILWAUKEE BUCKS,v bkn, 110-108,36:09,   14pt 3rb 9as 3st 1to 5-10fg 4-4ft
PG,"Thomas, Isaiah^",33.7,"$8,100",BOSTON CELTICS,@ cha, 104-98,35:11,   24pt 1rb 7as 2to 2trey 9-20fg 4-7ft
PG,"Lin, Jeremy^",32.6,"$6,200",BROOKLYN NETS,@ mil, 108-110,32:51,   12pt 3rb 10as 3st 4to 1trey 4-16fg 3-5ft
PG,"Schroder, Dennis^",31.1,"$6,300",ATLANTA HAWKS,@ phi, 104-72,27:36,   11pt 3rb 11as 1st 2to 4-7fg 3-4ft
PG,"Irving, Kyrie^",30.8,"$7,500",CLEVELAND CAVALIERS,v orl, 105-99,36:52,   20pt 4rb 2as 2bl 1to 2trey 7-18fg 4-4ft
SG,"LaVine, Zach^",29,"$5,600",MINNESOTA TIMBERWOLVES,@ sac, 103-106,36:30,   21pt 5rb 2as 1to 3trey 7-14fg 4-4ft
SG,"Fournier, Evan^",28.9,"$5,800",ORLANDO MAGIC,@ cle, 99-105,37:43,   22pt 2rb 5as 3to 2trey 9-16fg 2-2ft
SG,"Batum, Nicolas^",28.8,"$6,200",CHARLOTTE HORNETS,v bos, 98-104,32:48,   12pt 4rb 6as 2bl 1to 1trey 3-10fg 5-6ft
SG,"Barton, Will^",28.7,"$5,200",DENVER NUGGETS,v por, 113-115,40:57,   16pt 6rb 3as 1bl 1to 4-13fg 8-8ft
SG,"Vaughn, Rashad",28.4,"$3,900",MILWAUKEE BUCKS,v bkn, 110-108,27:03,   22pt 2rb 1st 1bl 6trey 8-17fg
PG,"Rose, Derrick^",28.3,"$5,900",NEW YORK KNICKS,v mem, 111-104,32:16,   13pt 4rb 3as 2st 1bl 6-13fg 1-2ft
SG,"Smith, J.R.^",27.5,"$4,400",CLEVELAND CAVALIERS,v orl, 105-99,28:22,   16pt 5rb 1as 1st 1bl 4trey 5-11fg 2-2ft
PG,"Rondo, Rajon^",27.1,"$7,400",CHICAGO BULLS,v ind, 118-101,25:07,   6pt 3rb 13as 1st 4to 2-5fg 2-2ft
SG,"Wade, Dwyane^",27,"$7,100",CHICAGO BULLS,v ind, 118-101,21:04,   14pt 5rb 2as 2st 4-7fg 6-6ft
PG,"Mills, Patty^",25.7,"$3,900",SAN ANTONIO SPURS,v nor, 98-79,24:16,   18pt 1rb 5as 1to 4trey 6-9fg 2-2ft
PG,"Rodriguez, Sergio^",24.3,"$5,100",PHILADELPHIA 76ERS,v atl, 72-104,28:58,   14pt 4rb 5as 1st 4to 7-13fg
PG,"Payton, Elfrid^",24.3,"$5,900",ORLANDO MAGIC,@ cle, 99-105,34:17,   10pt 4rb 5as 1bl 5-11fg 0-2ft
SG,"Korver, Kyle^",23.9,"$3,700",ATLANTA HAWKS,@ phi, 104-72,24:23,   15pt 2rb 3as 2st 2to 3trey 6-8fg
SG,"Lee, Courtney^",23.1,"$3,600",NEW YORK KNICKS,v mem, 111-104,33:37,   16pt 3rb 1as 1st 2trey 6-11fg 2-2ft
SG,"Crabbe, Allen",22.6,"$4,300",PORTLAND TRAIL BLAZERS,@ den, 115-113,28:53,   12pt 3rb 4as 1st 1to 1trey 4-10fg 3-3ft
SG,"Moore, E'Twaun^",22,"$4,500",NEW ORLEANS PELICANS,@ sas, 79-98,24:49,   18pt 1st 1bl 8-13fg 2-3ft
SG,"Kilpatrick, Sean",21,"$3,900",BROOKLYN NETS,@ mil, 108-110,23:49,   15pt 2as 1st 1bl 1to 1trey 5-9fg 4-5ft
PG,"Augustin, D.J.",20.9,"$3,500",ORLANDO MAGIC,@ cle, 99-105,20:56,   13pt 2rb 3as 1st 1to 2trey 5-12fg 1-1ft
PG,"Lawson, Ty^",20.7,"$5,200",SACRAMENTO KINGS,v min, 106-103,33:40,   8pt 1rb 5as 3st 2to 2trey 3-10fg
PG,"Conley, Mike^",20.5,"$6,800",MEMPHIS GRIZZLIES,@ nyk, 104-111,23:36,   11pt 5rb 5as 4to 4-9fg 3-4ft
PG,"Teague, Jeff^",18.8,"$6,300",INDIANA PACERS,@ chi, 101-118,28:00,   0pt 4rb 8as 2st 2to 0-7fg
PG,"Rubio, Ricky^",18.7,"$6,300",MINNESOTA TIMBERWOLVES,@ sac, 103-106,28:15,   5pt 1rb 5as 3st 1to 2-4fg 1-1ft
PG,"Delaney, Malcolm",18.4,"$3,500",ATLANTA HAWKS,@ phi, 104-72,20:24,   8pt 2rb 4as 1st 1trey 3-6fg 1-2ft
PG,"Frazier, Tim^",18.3,"$5,300",NEW ORLEANS PELICANS,@ sas, 79-98,25:15,   5pt 4rb 7as 2to 1trey 2-8fg
SG,"Young, Joseph",17.9,"$3,500",INDIANA PACERS,@ chi, 101-118,20:00,   11pt 2rb 3as 2trey 4-7fg 1-1ft
PG,"Carter-Williams, Michael",17.7,"$4,800",CHICAGO BULLS,v ind, 118-101,22:53,   7pt 1rb 5as 1st 2bl 4to 2-8fg 3-4ft
SG,"Hield, Buddy",17,"$4,300",NEW ORLEANS PELICANS,@ sas, 79-98,17:39,   8pt 5rb 2st 1to 3-10fg 2-2ft
PG,"Laprovittola, Nicolas",16.8,"$3,500",SAN ANTONIO SPURS,v nor, 98-79,21:50,   7pt 4rb 4as 1to 2-5fg 3-3ft
PG,"Canaan, Isaiah",16,"$3,500",CHICAGO BULLS,v ind, 118-101,14:11,   11pt 2as 1st 3trey 4-6fg
PG,"Sessions, Ramon",15.1,"$3,700",CHARLOTTE HORNETS,v bos, 98-104,18:04,   7pt 3rb 3as 1trey 2-4fg 2-2ft
SG,"Hardaway Jr., Tim",14.1,"$3,600",ATLANTA HAWKS,@ phi, 104-72,19:00,   7pt 3rb 1as 1st 1trey 3-11fg 0-1ft
PG,"Galloway, Langston",13.8,"$4,000",NEW ORLEANS PELICANS,@ sas, 79-98,22:49,   6pt 4rb 2as 3-10fg
PG,"Jennings, Brandon",12.9,"$4,400",NEW YORK KNICKS,v mem, 111-104,15:44,   6pt 2rb 3as 1st 2to 2trey 2-4fg
PG,"McConnell, T.J.",12.6,"$4,900",PHILADELPHIA 76ERS,v atl, 72-104,19:02,   6pt 3rb 2as 1st 2to 2-5fg 2-3ft
SG,"Stauskas, Nik",12.5,"$3,700",PHILADELPHIA 76ERS,v atl, 72-104,28:51,   6pt 5rb 1as 1bl 3to 2trey 2-7fg
SG,"McLemore, Ben",12,"$3,500",SACRAMENTO KINGS,v min, 106-103,17:48,   13pt 1to 2trey 5-10fg 1-1ft
SG,"Shumpert, Iman",11.5,"$3,800",CLEVELAND CAVALIERS,v orl, 105-99,18:49,   5pt 1as 3st 1to 1trey 2-3fg
SG,"Holiday, Justin",11.5,"$3,800",NEW YORK KNICKS,v mem, 111-104,19:24,   8pt 1as 1bl 4-7fg
SG,"Lamb, Jeremy",10.6,"$3,800",CHARLOTTE HORNETS,v bos, 98-104,9:10,   5pt 3rb 1st 2-7fg 1-2ft
PG,"Dunn, Kris",10.2,"$4,200",MINNESOTA TIMBERWOLVES,@ sac, 103-106,19:45,   4pt 1rb 4as 1to 1trey 1-2fg 1-4ft
SG,"Afflalo, Arron^",10,"$3,800",SACRAMENTO KINGS,v min, 106-103,30:12,   5pt 2as 1bl 1trey 2-6fg
