position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"DeRozan, DeMar^",54.7,"$7,500",TORONTO RAPTORS,v hou, 99-96,41,   42pt 11rb 1as 1st 1bl 6to 2trey 14-27fg 12-17ft
PG,"Walker, Kemba^",53.6,"$7,500",CHARLOTTE HORNETS,v bos, 104-116,40,   28pt 3rb 12as 2st 2trey 9-20fg 8-9ft
PG,"Clarkson, Jordan^",52.7,"$6,500",LOS ANGELES LAKERS,@ phi, 113-111,44,   26pt 6rb 11as 3st 3to 9-15fg 8-10ft
SG,"Harden, James^",43.5,"$11,600",HOUSTON ROCKETS,@ tor, 96-99,38,   31pt 5rb 5as 1st 3to 3trey 9-22fg 10-12ft
SG,"Bradley, Avery^",41.6,"$5,600",BOSTON CELTICS,@ cha, 116-104,39,   30pt 8rb 2as 1to 3trey 12-23fg 3-3ft
PG,"LaVine, Zach^",38,"$5,200",MINNESOTA TIMBERWOLVES,v uta, 84-104,43,   21pt 5rb 6as 1st 1bl 2to 1trey 7-19fg 6-7ft
PG,"Lillard, Damian^",35.3,"$8,400",PORTLAND TRAIL BLAZERS,v pho, 109-86,29,   19pt 4rb 7as 1st 1to 2trey 7-14fg 3-4ft
PG,"Burke, Trey",32.7,"$5,500",UTAH JAZZ,@ min, 104-84,24,   19pt 6rb 3as 1st 2trey 8-17fg 1-1ft
PG,"Smart, Marcus^",32.2,"$4,900",BOSTON CELTICS,@ cha, 116-104,31,   14pt 6rb 4as 3st 1bl 3to 1trey 5-9fg 3-4ft
SG,"Turner, Evan^",31.7,"$6,700",BOSTON CELTICS,@ cha, 116-104,30,   15pt 6rb 5as 1st 7-11fg 1-1ft
PG,"Conley, Mike^",30.8,"$5,800",MEMPHIS GRIZZLIES,v sac, 97-83,34,   18pt 4rb 2as 1st 2bl 1to 2trey 6-14fg 4-6ft
SG,"Antetokounmpo, Giannis^",30.2,"$7,200",MILWAUKEE BUCKS,@ atl, 88-101,38,   18pt 6rb 4as 1to 7-9fg 4-4ft
PG,"Smith, Ishmael^",29.5,"$5,800",PHILADELPHIA 76ERS,v lal, 111-113,32,   17pt 5rb 3as 1st 1trey 8-20fg 0-0ft
SG,"Brown, Jabari",27.5,"$3,500",LOS ANGELES LAKERS,@ phi, 113-111,34,   22pt 3as 1st 1to 3trey 7-10fg 5-5ft
PG,"Canaan, Isaiah",25.5,"$4,200",PHILADELPHIA 76ERS,v lal, 111-113,27,   18pt 3as 3st 3to 3trey 4-9fg 7-7ft
SG,"Ellington, Wayne^",25.1,"$4,600",LOS ANGELES LAKERS,@ phi, 113-111,43,   20pt 3rb 3as 3to 4trey 7-15fg 2-2ft
SG,"Williams, Louis",24.9,"$4,800",TORONTO RAPTORS,v hou, 99-96,27,   13pt 2rb 5as 1st 3trey 5-9fg 0-0ft
PG,"Brown, Lorenzo^",22.2,"$4,100",MINNESOTA TIMBERWOLVES,v uta, 84-104,30,   7pt 1rb 6as 1st 2bl 1to 1trey 3-7fg 0-0ft
PG,"Teague, Jeff^",21.3,"$6,500",ATLANTA HAWKS,v mil, 101-88,29,   8pt 4rb 9as 5to 2trey 2-8fg 2-2ft
PG,"Bayless, Jerryd",20.7,"$4,200",MILWAUKEE BUCKS,@ atl, 88-101,31,   14pt 1rb 5as 2to 2trey 4-8fg 4-5ft
SG,"Bledsoe, Eric^",20.1,"$8,300",PHOENIX SUNS,@ por, 86-109,26,   12pt 3rb 5as 1st 5to 5-11fg 2-3ft
PG,"Thomas, Isaiah",19.5,"$6,900",BOSTON CELTICS,@ cha, 116-104,22,   10pt 7as 1to 2trey 3-9fg 2-2ft
SG,"Afflalo, Arron^",19.4,"$3,900",PORTLAND TRAIL BLAZERS,v pho, 109-86,26,   16pt 2rb 1bl 1to 2trey 6-11fg 2-2ft
PG,"McCallum, Ray^",19.3,"$4,900",SACRAMENTO KINGS,@ mem, 83-97,29,   12pt 4rb 3as 2to 4-9fg 4-7ft
PG,"Vasquez, Greivis^",19.1,"$4,000",TORONTO RAPTORS,v hou, 99-96,34,   3pt 3rb 7as 2st 2to 1trey 1-10fg 0-0ft
PG,"Prigioni, Pablo",18.9,"$3,500",HOUSTON ROCKETS,@ tor, 96-99,23,   3pt 2rb 7as 2st 1to 1-1fg 1-1ft
SG,"Korver, Kyle^",18.7,"$4,700",ATLANTA HAWKS,v mil, 101-88,34,   11pt 1rb 5as 1to 3trey 4-10fg 0-0ft
PG,"Williams, Maurice",18.6,"$6,900",CHARLOTTE HORNETS,v bos, 104-116,25,   19pt 3rb 4to 2trey 6-17fg 5-5ft
SG,"Stauskas, Nik",18.5,"$3,500",SACRAMENTO KINGS,@ mem, 83-97,24,   4pt 5rb 3as 1st 1bl 1trey 1-3fg 1-2ft
SG,"Sefolosha, Thabo",17.8,"$3,500",ATLANTA HAWKS,v mil, 101-88,13,   11pt 4rb 1st 1trey 4-6fg 2-2ft
SG,"McCollum, C.J.",17.3,"$4,300",PORTLAND TRAIL BLAZERS,v pho, 109-86,23,   4pt 4rb 3as 3st 1bl 4to 2-7fg 0-0ft
PG,"Udrih, Beno",15.9,"$3,600",MEMPHIS GRIZZLIES,v sac, 97-83,17,   7pt 2rb 3as 1bl 1trey 3-6fg 0-0ft
PG,"Blake, Steve",13.9,"$3,500",PORTLAND TRAIL BLAZERS,v pho, 109-86,14,   3pt 2rb 5as 1st 1to 1trey 1-3fg 0-0ft
PG,"Calathes, Nick",12.9,"$3,500",MEMPHIS GRIZZLIES,v sac, 97-83,15,   4pt 2rb 3as 1bl 2-3fg 0-0ft
SG,"Lee, Courtney^",12.7,"$3,500",MEMPHIS GRIZZLIES,v sac, 97-83,31,   10pt 1rb 1as 1bl 2to 5-10fg 0-0ft
PG,"Carter-Williams, Michael^",11.9,"$6,800",MILWAUKEE BUCKS,@ atl, 88-101,21,   4pt 2rb 5as 1st 4to 1-6fg 2-2ft
SG,"McLemore, Ben^",10.6,"$4,100",SACRAMENTO KINGS,@ mem, 83-97,30,   8pt 3rb 1to 1trey 3-9fg 1-1ft
PG,"Goodwin, Archie",10,"$3,700",PHOENIX SUNS,@ por, 86-109,16,   4pt 2as 2st 1to 2-7fg 0-0ft
SG,"Mayo, O.J.",9.8,"$4,200",MILWAUKEE BUCKS,@ atl, 88-101,13,   2pt 4rb 2as 0-5fg 2-2ft
PG,"Mack, Shelvin",9.2,"$3,500",ATLANTA HAWKS,v mil, 101-88,13,   0pt 1rb 4as 1st 0-3fg 0-0ft
PG,"Price, A.J.",8.2,"$3,500",PHOENIX SUNS,@ por, 86-109,13,   2pt 1rb 4as 1to 1-3fg 0-0ft
SG,"Johnson, Nick",7.8,"$3,500",HOUSTON ROCKETS,@ tor, 96-99,16,   3pt 4rb 1-3fg 1-1ft
SG,"Millsap, Elijah",7.2,"$3,700",UTAH JAZZ,@ min, 104-84,10,   3pt 1rb 2as 1trey 1-3fg 0-0ft
SG,"Terry, Jason^",7,"$3,700",HOUSTON ROCKETS,@ tor, 96-99,25,   8pt 1to 2trey 3-5fg 0-0ft
PG,"Schroder, Dennis",6.7,"$5,700",ATLANTA HAWKS,v mil, 101-88,6,   4pt 1rb 1as 0-2fg 4-4ft
SG,"Hairston, P.J.",5.6,"$3,600",CHARLOTTE HORNETS,v bos, 104-116,18,   2pt 3rb 1-4fg 0-0ft
SG,"Crabbe, Allen",5.6,"$3,500",PORTLAND TRAIL BLAZERS,v pho, 109-86,10,   2pt 3rb 1-3fg 0-0ft
PG,"Miller, Andre",3.4,"$3,800",SACRAMENTO KINGS,@ mem, 83-97,19,   0pt 2rb 2as 2to 0-4fg 0-0ft
PG,"Exum, Dante^",1.2,"$3,500",UTAH JAZZ,@ min, 104-84,25,   3pt 1rb 3to 1trey 1-6fg 0-0ft
PG,"Ennis, Tyler",0.5,"$3,500",MILWAUKEE BUCKS,@ atl, 88-101,3,   0pt 1as 1to 0-0fg 0-0ft
SG,"Bazemore, Kent",0.4,"$4,600",ATLANTA HAWKS,v mil, 101-88,15,   0pt 2rb 2to 0-1fg 0-0ft
PG,"Cotton, Bryce",0,"$3,500",UTAH JAZZ,@ min, 104-84,2,   0pt 0-0fg 0-0ft
PG,"Roberts, Brian",-1,"$3,500",CHARLOTTE HORNETS,v bos, 104-116,3,   0pt 1to 0-0fg 0-0ft
SF,"Carroll, DeMarre^",43.1,"$5,800",ATLANTA HAWKS,v mil, 101-88,34,   23pt 8rb 5as 2bl 1to 2trey 9-13fg 3-5ft
PF,"Noel, Nerlens^",42.8,"$8,300",PHILADELPHIA 76ERS,v lal, 111-113,36,   19pt 14rb 4as 1st 1bl 3to 7-18fg 5-10ft
SF,"Hayward, Gordon^",40.7,"$8,100",UTAH JAZZ,@ min, 104-84,34,   22pt 6rb 5as 4st 4to 2trey 7-15fg 6-6ft
PF,"Kelly, Ryan^",37.4,"$3,900",LOS ANGELES LAKERS,@ phi, 113-111,43,   16pt 7rb 4as 4bl 1to 3trey 5-9fg 3-3ft
SF,"Ariza, Trevor^",36.1,"$6,200",HOUSTON ROCKETS,@ tor, 96-99,39,   15pt 8rb 5as 2st 1bl 2to 3trey 5-15fg 2-4ft
PF,"Booker, Trevor^",35.1,"$3,700",UTAH JAZZ,@ min, 104-84,33,   17pt 13rb 1as 2bl 3to 1trey 7-11fg 2-2ft
SF,"Gay, Rudy^",34.8,"$8,200",SACRAMENTO KINGS,@ mem, 83-97,29,   24pt 4rb 2as 1st 1bl 1to 2trey 10-18fg 2-2ft
SF,"Johnson, Wesley^",33.2,"$3,900",LOS ANGELES LAKERS,@ phi, 113-111,44,   12pt 11rb 2as 2st 3bl 5to 5-16fg 2-4ft
PF,"Johnson, Amir^",32.7,"$4,600",TORONTO RAPTORS,v hou, 99-96,33,   8pt 16rb 3as 1st 1bl 3to 4-7fg 0-0ft
PF,"Millsap, Paul^",31.8,"$8,300",ATLANTA HAWKS,v mil, 101-88,35,   15pt 9rb 2as 2st 1to 6-10fg 3-4ft
PF,"Aldridge, LaMarcus^",30.9,"$9,500",PORTLAND TRAIL BLAZERS,v pho, 109-86,30,   17pt 7rb 3as 1st 1to 1trey 6-14fg 4-4ft
SF,"Green, Jeff^",30.8,"$5,000",MEMPHIS GRIZZLIES,v sac, 97-83,33,   16pt 4rb 4as 1st 1bl 2trey 6-11fg 2-3ft
SF,"Batum, Nicolas^",27.5,"$6,600",PORTLAND TRAIL BLAZERS,v pho, 109-86,28,   16pt 5rb 5as 2to 4trey 6-10fg 0-0ft
PF,"Randolph, Zach^",26.9,"$7,300",MEMPHIS GRIZZLIES,v sac, 97-83,30,   15pt 7rb 3as 1st 3to 5-12fg 5-6ft
SF,"Budinger, Chase",26.4,"$5,000",MINNESOTA TIMBERWOLVES,v uta, 84-104,35,   14pt 7rb 2as 1st 1to 2trey 5-11fg 2-4ft
SF,"Middleton, Khris^",25.8,"$6,600",MILWAUKEE BUCKS,@ atl, 88-101,36,   12pt 4rb 4as 2st 1to 6-14fg 0-0ft
SF,"Wiggins, Andrew^",25,"$6,800",MINNESOTA TIMBERWOLVES,v uta, 84-104,38,   17pt 5rb 2as 1st 3to 5-15fg 7-9ft
PF,"Williams, Marvin^",24.3,"$4,500",CHARLOTTE HORNETS,v bos, 104-116,30,   10pt 4rb 1as 1st 3bl 1trey 4-6fg 1-1ft
PF,"Robinson, Thomas",23,"$4,300",PHILADELPHIA 76ERS,v lal, 111-113,24,   13pt 5rb 2as 1st 1to 4-7fg 5-7ft
SF,"Tucker, P.J.^",22.3,"$5,200",PHOENIX SUNS,@ por, 86-109,28,   10pt 9rb 1as 4-9fg 2-2ft
SF,"Brewer, Corey",21.5,"$5,100",HOUSTON ROCKETS,@ tor, 96-99,32,   13pt 5rb 1as 1st 1to 6-16fg 1-4ft
PF,"Morris, Markieff^",21.2,"$7,100",PHOENIX SUNS,@ por, 86-109,29,   11pt 6rb 2as 1trey 5-9fg 0-0ft
PF,"Capela, Clint",20.8,"$3,500",HOUSTON ROCKETS,@ tor, 96-99,19,   8pt 9rb 2bl 2to 4-5fg 0-3ft
