position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Clarkson, Jordan",47.9,"$4,200",LOS ANGELES LAKERS,v ind, 99-86,33:38,   33pt 7rb 7as 4to 3trey 14-19fg 2-3ft
PG,"Murray, Jamal^",47,"$6,200",DENVER NUGGETS,v pho, 100-108,35:20,   30pt 5rb 2as 1st 2bl 1to 5trey 10-17fg 5-5ft
SG,"Booker, Devin^",46.5,"$8,500",PHOENIX SUNS,@ den, 108-100,34:40,   30pt 5rb 5as 1st 1bl 3to 4trey 11-23fg 4-4ft
SG,"DeRozan, DeMar^",40.4,"$8,400",TORONTO RAPTORS,v sas, 86-83,36:08,   21pt 7rb 6as 1st 1to 9-19fg 3-5ft
SG,"Hardaway Jr., Tim^",39.5,"$5,600",NEW YORK KNICKS,@ uta, 117-115,27:08,   31pt 5rb 3as 2to 6trey 11-17fg 3-5ft
SG,"Beal, Bradley^",38.1,"$7,800",WASHINGTON WIZARDS,@ det, 122-112,40:20,   26pt 3rb 3as 1st 1bl 2to 4trey 7-12fg 8-9ft
SG,"Oladipo, Victor^",38,"$9,300",INDIANA PACERS,@ lal, 86-99,35:49,   25pt 5rb 4as 1st 2to 1trey 11-26fg 2-2ft
PG,"Lowry, Kyle^",36.1,"$7,700",TORONTO RAPTORS,v sas, 86-83,34:39,   24pt 3rb 3as 1st 1bl 2to 4trey 8-16fg 4-5ft
SG,"LeVert, Caris",35.3,"$5,300",BROOKLYN NETS,v mia, 101-95,27:00,   12pt 4rb 5as 3st 1bl 1to 1trey 4-12fg 3-4ft
SG,"Harris, Gary^",35,"$7,100",DENVER NUGGETS,v pho, 100-108,35:26,   16pt 5rb 4as 3st 2to 4trey 6-16fg
PG,"Wall, John^",34.1,"$10,300",WASHINGTON WIZARDS,@ det, 122-112,37:19,   16pt 3rb 11as 1st 5to 2trey 6-15fg 2-3ft
SG,"Mitchell, Donovan^",33.3,"$8,000",UTAH JAZZ,v nyk, 115-117,36:33,   17pt 4rb 7as 1st 1bl 5to 3trey 7-21fg
SG,"Lee, Courtney^",31.5,"$5,000",NEW YORK KNICKS,@ uta, 117-115,35:44,   18pt 5rb 1as 2st 2trey 6-13fg 4-4ft
PG,"Rubio, Ricky^",31.5,"$5,300",UTAH JAZZ,v nyk, 115-117,32:19,   17pt 5rb 5as 1st 2to 1trey 6-11fg 4-6ft
SG,"Hield, Buddy",30.4,"$5,400",SACRAMENTO KINGS,@ mem, 88-106,25:58,   13pt 7rb 2as 2st 2trey 4-11fg 3-3ft
PG,"Smith, Ishmael^",29.9,"$6,400",DETROIT PISTONS,v was, 112-122,34:33,   15pt 2rb 7as 1st 1to 7-11fg 1-2ft
PG,"Dragic, Goran^",29.8,"$7,500",MIAMI HEAT,@ bkn, 95-101,31:45,   17pt 4rb 4as 1bl 1to 6-16fg 5-8ft
SG,"McLemore, Ben",29.4,"$3,500",MEMPHIS GRIZZLIES,v sac, 106-88,26:55,   21pt 2rb 2as 1st 3trey 6-13fg 6-6ft
SG,"Evans, Tyreke^",27.7,"$8,800",MEMPHIS GRIZZLIES,v sac, 106-88,27:53,   14pt 6rb 5as 1st 4to 1trey 4-15fg 5-6ft
PG,"Fox, De'Aaron^",26.4,"$5,500",SACRAMENTO KINGS,@ mem, 88-106,32:20,   16pt 2rb 6as 1bl 4to 1trey 5-12fg 5-5ft
SG,"Hood, Rodney^",26,"$5,500",UTAH JAZZ,v nyk, 115-117,29:26,   18pt 5rb 1st 1bl 4to 2trey 8-15fg
PG,"Canaan, Isaiah",25.2,"$3,700",PHOENIX SUNS,@ den, 108-100,25:40,   16pt 1rb 6as 1st 4to 4trey 6-12fg
PG,"Collison, Darren^",23.4,"$5,300",INDIANA PACERS,@ lal, 86-99,25:09,   5pt 2rb 4as 3st 1bl 2to 1-9fg 3-4ft
SG,"Bogdanovic, Bogdan^",23.3,"$6,200",SACRAMENTO KINGS,@ mem, 88-106,28:37,   15pt 4rb 3as 1st 4to 1trey 7-13fg
PG,"Dinwiddie, Spencer^",22.7,"$6,000",BROOKLYN NETS,v mia, 101-95,29:13,   15pt 6rb 3as 4to 1trey 6-12fg 2-2ft
SG,"Barton, Will",21.6,"$7,700",DENVER NUGGETS,v pho, 100-108,23:04,   8pt 3rb 4as 1st 1bl 2to 3-10fg 2-4ft
PG,"Harrison, Andrew^",21.2,"$4,700",MEMPHIS GRIZZLIES,v sac, 106-88,22:24,   12pt 1rb 2as 2st 1to 2trey 4-6fg 2-2ft
SG,"Ellington, Wayne",21.1,"$4,400",MIAMI HEAT,@ bkn, 95-101,32:43,   10pt 3rb 1as 2st 1bl 3to 2trey 4-11fg
SG,"Kennard, Luke",20.2,"$3,700",DETROIT PISTONS,v was, 112-122,22:00,   16pt 1rb 2as 3trey 4-7fg 5-5ft
PG,"Parker, Tony^",19.4,"$4,000",SAN ANTONIO SPURS,@ tor, 83-86,16:57,   3pt 2rb 4as 3st 1to 1-9fg 1-2ft
SG,"Green, Danny^",19.2,"$4,300",SAN ANTONIO SPURS,@ tor, 83-86,23:38,   4pt 6rb 2as 2bl 1to 2-8fg
SG,"Bradley, Avery^",19.1,"$5,400",DETROIT PISTONS,v was, 112-122,29:27,   15pt 3rb 1as 1to 1trey 7-16fg
PG,"Ulis, Tyler^",17.7,"$4,300",PHOENIX SUNS,@ den, 108-100,21:54,   3pt 1rb 5as 2st 0-5fg 3-4ft
PG,"Mills, Patty",17.3,"$4,200",SAN ANTONIO SPURS,@ tor, 83-86,28:26,   13pt 4rb 1as 2to 1trey 4-14fg 4-4ft
PG,"Murray, Dejounte",16.9,"$4,000",SAN ANTONIO SPURS,@ tor, 83-86,25:49,   10pt 7rb 1as 3to 4-10fg 2-2ft
PG,"Chalmers, Mario",16.9,"$3,900",MEMPHIS GRIZZLIES,v sac, 106-88,21:22,   5pt 2rb 5as 1st 1to 1trey 2-8fg
SG,"Temple, Garrett",16.6,"$3,600",SACRAMENTO KINGS,@ mem, 88-106,20:19,   11pt 3rb 1st 1to 1trey 4-6fg 2-4ft
PG,"Ennis, Tyler^",15.7,"$3,800",LOS ANGELES LAKERS,v ind, 99-86,19:58,   7pt 1rb 5as 1trey 3-5fg 0-2ft
SG,"Caruso, Alex",15.4,"$3,500",LOS ANGELES LAKERS,v ind, 99-86,28:02,   5pt 2rb 4as 1st 1to 1trey 2-3fg
