position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
NA,"Thomas, Isaiah^",44.6,N/A,BOSTON CELTICS,v atl, 92-104,43:10,   25pt 3rb 10as 1st 1bl 3to 1trey 9-24fg 6-7ft
NA,"Millsap, Paul^",36.6,N/A,ATLANTA HAWKS,@ bos, 104-92,36:43,   17pt 8rb 2as 1st 4bl 3to 4-10fg 9-11ft
NA,"Korver, Kyle^",34.3,N/A,ATLANTA HAWKS,@ bos, 104-92,35:34,   14pt 9rb 3as 1st 2bl 1to 2trey 4-4fg 4-4ft
NA,"Horford, Al^",29.8,N/A,ATLANTA HAWKS,@ bos, 104-92,30:17,   15pt 4rb 2as 2st 3bl 3to 1trey 7-10fg
NA,"Smart, Marcus",27.9,N/A,BOSTON CELTICS,v atl, 92-104,34:36,   13pt 7rb 1as 4st 3to 4-11fg 5-5ft
NA,"Bazemore, Kent^",27.3,N/A,ATLANTA HAWKS,@ bos, 104-92,31:35,   15pt 4rb 3as 2bl 1to 2trey 6-13fg 1-4ft
NA,"Schroder, Dennis",25.6,N/A,ATLANTA HAWKS,@ bos, 104-92,22:56,   12pt 3rb 8as 2to 1trey 5-10fg 1-2ft
NA,"Crowder, Jae^",22.2,N/A,BOSTON CELTICS,v atl, 92-104,28:00,   15pt 6rb 3trey 5-15fg 2-2ft
NA,"Turner, Evan^",21.4,N/A,BOSTON CELTICS,v atl, 92-104,36:53,   8pt 7rb 4as 1to 4-17fg
NA,"Jerebko, Jonas^",17.2,N/A,BOSTON CELTICS,v atl, 92-104,32:52,   13pt 1rb 2bl 1to 2trey 5-9fg 1-1ft
NA,"Teague, Jeff^",15.7,N/A,ATLANTA HAWKS,@ bos, 104-92,24:45,   11pt 1rb 5as 4to 4-11fg 3-4ft
NA,"Zeller, Tyler",14,N/A,BOSTON CELTICS,v atl, 92-104,11:34,   8pt 5rb 4-6fg
NA,"Hardaway Jr., Tim",13.6,N/A,ATLANTA HAWKS,@ bos, 104-92,16:36,   7pt 3rb 2as 1trey 3-6fg
NA,"Rozier, Terry",11.8,N/A,BOSTON CELTICS,v atl, 92-104,17:33,   5pt 4rb 1bl 1trey 1-2fg 2-2ft
NA,"Scott, Mike",11.6,N/A,ATLANTA HAWKS,@ bos, 104-92,19:57,   7pt 3rb 1st 1bl 3to 1trey 2-4fg 2-2ft
NA,"Sefolosha, Thabo",9,N/A,ATLANTA HAWKS,@ bos, 104-92,12:15,   2pt 5rb 1st 1to 1-4fg
NA,"Muscala, Mike",7.9,N/A,ATLANTA HAWKS,@ bos, 104-92,9:03,   4pt 2rb 1as 2-2fg
NA,"Johnson, Amir^",5.8,N/A,BOSTON CELTICS,v atl, 92-104,18:02,   3pt 4rb 2to 1-1fg 1-1ft
NA,"Sullinger, Jared",5.8,N/A,BOSTON CELTICS,v atl, 92-104,6:47,   2pt 4rb 1to 1-5fg
NA,"Hunter, R.J.",2.7,N/A,BOSTON CELTICS,v atl, 92-104,4:50,   0pt 1rb 1as 0-2fg
NA,"Olynyk, Kelly",0.2,N/A,BOSTON CELTICS,v atl, 92-104,5:29,   0pt 1rb 1to 0-2fg
