position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Walker, Kemba^",54.2,"$9,300",CHARLOTTE HORNETS,@ dal, 93-99,36:33,   30pt 11rb 6as 2st 4to 4trey 10-22fg 6-6ft
SG,"LaVine, Zach^",53.1,"$7,300",CHICAGO BULLS,v nor, 120-125,33:13,   28pt 8rb 7as 2bl 1to 3trey 10-21fg 5-8ft
SG,"Harden, James^",51.7,"$14,000",HOUSTON ROCKETS,@ sac, 127-101,31:38,   36pt 6rb 1as 2st 1bl 2to 8trey 13-26fg 2-2ft
PG,"Bledsoe, Eric^",50.7,"$7,500",MILWAUKEE BUCKS,v was, 148-129,26:42,   22pt 6rb 11as 2st 1to 4trey 8-16fg 2-2ft
SG,"Beal, Bradley^",49.6,"$9,000",WASHINGTON WIZARDS,@ mil, 129-148,39:08,   30pt 8rb 4as 3st 1bl 8to 2trey 12-22fg 4-5ft
SG,"Russell, D'Angelo^",47.7,"$8,300",BROOKLYN NETS,v den, 135-130,35:02,   27pt 6rb 11as 3to 6trey 10-23fg 1-1ft
SG,"Doncic, Luka^",47.5,"$9,700",DALLAS MAVERICKS,v cha, 99-93,34:40,   19pt 10rb 11as 1st 3to 2trey 5-20fg 7-9ft
SG,"Thompson, Klay^",44.2,"$7,100",GOLDEN STATE WARRIORS,v sas, 141-102,28:53,   26pt 1rb 6as 2st 1bl 1to 4trey 11-13fg
SG,"Holiday, Jrue^",43.7,"$9,400",NEW ORLEANS PELICANS,@ chi, 125-120,33:07,   18pt 6rb 11as 1bl 1to 3trey 6-19fg 3-4ft
PG,"Dunn, Kris^",41.8,"$6,600",CHICAGO BULLS,v nor, 120-125,37:31,   18pt 4rb 8as 2st 1bl 2to 2trey 8-13fg
PG,"Curry, Stephen^",41.5,"$9,200",GOLDEN STATE WARRIORS,v sas, 141-102,28:36,   19pt 5rb 7as 2st 1bl 3to 3trey 7-12fg 2-3ft
PG,"Murray, Jamal^",40.1,"$6,500",DENVER NUGGETS,@ bkn, 130-135,31:56,   19pt 3rb 11as 1st 2to 2trey 8-17fg 1-1ft
PG,"Paul, Chris^",39.9,"$7,600",HOUSTON ROCKETS,@ sac, 127-101,29:53,   15pt 2rb 11as 2st 1bl 3to 1trey 4-13fg 6-6ft
PG,"Satoransky, Tomas^",38.4,"$6,700",WASHINGTON WIZARDS,@ mil, 129-148,37:37,   16pt 7rb 10as 1st 4to 3trey 5-10fg 3-4ft
PG,"Rubio, Ricky^",36.8,"$6,300",UTAH JAZZ,v pho, 116-88,31:34,   13pt 9rb 6as 3st 5to 1trey 5-9fg 2-3ft
SG,"Morris, Monte",34.5,"$6,400",DENVER NUGGETS,@ bkn, 130-135,27:54,   18pt 5rb 5as 1st 1trey 8-14fg 1-2ft
SG,"Bogdanovic, Bogdan^",34.3,"$5,400",SACRAMENTO KINGS,v hou, 101-127,31:37,   13pt 4rb 3as 3st 1bl 1trey 6-15fg
SG,"Brogdon, Malcolm^",32.9,"$6,200",MILWAUKEE BUCKS,v was, 148-129,27:14,   18pt 2rb 5as 2st 1to 3trey 7-14fg 1-2ft
PG,"Harrison, Shaquille",31.4,"$4,000",CHICAGO BULLS,v nor, 120-125,26:06,   9pt 2rb 4as 4st 1bl 1to 1trey 3-6fg 2-3ft
SG,"Mitchell, Donovan^",29.6,"$8,800",UTAH JAZZ,v pho, 116-88,31:55,   21pt 3rb 2as 1st 1to 1trey 8-21fg 4-5ft
SG,"Hield, Buddy^",29,"$6,700",SACRAMENTO KINGS,v hou, 101-127,32:33,   20pt 10rb 2as 6to 3trey 8-17fg 1-1ft
PG,"Brunson, Jalen^",28.9,"$4,100",DALLAS MAVERICKS,v cha, 99-93,30:24,   8pt 7rb 5as 2st 1to 4-11fg 0-3ft
PG,"Napier, Shabazz",27.9,"$5,900",BROOKLYN NETS,v den, 135-130,26:53,   10pt 2rb 11as 1to 2trey 2-4fg 4-6ft
SG,"Graham, Treveon^",27.1,"$3,600",BROOKLYN NETS,v den, 135-130,22:50,   16pt 3rb 1as 2st 4trey 6-9fg
SG,"Hardaway Jr., Tim",24.8,"$6,100",DALLAS MAVERICKS,v cha, 99-93,26:27,   12pt 4rb 2as 1st 1bl 1to 2trey 5-16fg
SG,"Middleton, Khris^",24.4,"$6,700",MILWAUKEE BUCKS,v was, 148-129,26:54,   16pt 2rb 4as 1st 3to 3trey 6-10fg 1-1ft
PG,"Mills, Patty^",24.4,"$4,300",SAN ANTONIO SPURS,@ gsw, 102-141,17:27,   16pt 2rb 4as 1st 3to 4trey 6-10fg
SG,"Iguodala, Andre",24.2,"$5,300",GOLDEN STATE WARRIORS,v sas, 141-102,19:09,   11pt 6rb 4as 1trey 5-7fg
SG,"Lamb, Jeremy^",23,"$5,500",CHARLOTTE HORNETS,@ dal, 93-99,28:33,   15pt 5rb 1bl 1to 6-16fg 3-4ft
SG,"Beasley, Malik^",22.9,"$5,100",DENVER NUGGETS,@ bkn, 130-135,31:50,   17pt 2rb 1as 1st 1to 3trey 7-15fg
SG,"Gordon, Eric^",22.4,"$4,900",HOUSTON ROCKETS,@ sac, 127-101,21:31,   20pt 2rb 4trey 7-14fg 2-2ft
PG,"Cook, Quinn",20.8,"$3,500",GOLDEN STATE WARRIORS,v sas, 141-102,13:35,   4pt 4rb 4as 2st 2-10fg
SG,"Craig, Torrey",18.9,"$3,500",DENVER NUGGETS,@ bkn, 130-135,22:36,   9pt 2rb 1as 2bl 3trey 3-5fg
PG,"Hill, George",18.4,"$3,700",MILWAUKEE BUCKS,v was, 148-129,24:56,   9pt 2rb 2as 1st 1bl 2to 1trey 4-8fg
PG,"Frazier, Tim",18.3,"$4,100",NEW ORLEANS PELICANS,@ chi, 125-120,23:59,   8pt 4rb 3as 1st 2to 3-4fg 2-4ft
PG,"Jackson, Frank^",17,"$3,700",NEW ORLEANS PELICANS,@ chi, 125-120,18:01,   7pt 5rb 2as 1bl 2to 1trey 3-8fg
SG,"Brown, Sterling",16.3,"$3,500",MILWAUKEE BUCKS,v was, 148-129,18:19,   7pt 4rb 1as 1st 1trey 2-3fg 2-4ft
